fov,cellID,rep,dbscan_ldp_nbr_allele,chr13-g279,chr13-g280,chr13-g281,chr13-g282,chr13-g283,chr13-g284,chr13-g285,chr13-g286,chr13-g287,chr13-g288,chr13-g289,chr13-g290,chr13-g291,chr13-g292,chr13-g293,chr13-g294,chr13-g295,chr13-g296,chr13-g297,chr13-g298,chr13-g299,chr13-g300,chr13-g301,chr13-g302,chr13-g303,chr13-g304,chr13-g305,chr13-g306,chr13-g307,chr13-g308,chr13-g309,chr13-g310,chr13-g311,chr13-g312,chr13-g313,chr13-g314,chr13-g315,chr13-g316,chr13-g317,chr13-g318,chr13-g319,chr13-g320,chr13-g321,chr13-g322,chr13-g323,chr13-g324,chr13-g325,chr13-g326,chr13-g327,chr13-g331,chr13-g332,chr13-g333,chr13-g334,chr13-g335,chr13-g336,chr13-g337,chr13-g338,chr13-g339
3,86,2,1,,,,,,,,,,-3.4205,,,,,,,,,,,,,,,,0.1973099999999999,0.31259,1.42988,-0.16624,,,,,,-0.20171,-1.30124,-3.4205,,-0.024366,0.8978200000000001,0.19287999999999994,0.8978200000000001,0.8224699999999999,,,,0.552,,,,,,,,,-3.4205,-2.1584033333333337,-0.5652633333333333
3,86,2,2,-0.37905,,,0.41013,,,-0.10417,-0.068702,-0.57413,,,-0.32880666666666664,-0.43669,-0.2504825,-0.71601,,0.0199699999999999,,,-0.29925,,,0.91556,,,,,-0.4765899999999999,,-0.08200500000000005,,-0.2283099999999999,,,0.34806,1.155,,,,0.711615,0.98649,,0.15297999999999995,-0.031016749999999996,0.028837,,,0.0199699999999999,0.12638,,,,,-0.1219099999999999,-0.21057749999999997,,-0.0066319999999999,-0.2549099999999999
1,98,1,2,,,,,,,,,,,,,,,,,,0.7327,,,,,0.45581,,,-0.9108799999999999,-0.99963,,-0.9108799999999999,-0.6990733333333333,,-0.39615,-0.577195,-0.4707,-0.6801400000000001,,,,-0.19025999999999998,,,0.065327,0.065327,,,,,,,,,,,,,,,
2,45,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0037,,,,,-0.13016,,,,,,-0.347285,-0.19771,-0.37865,-0.335225,-0.3689975,,-0.35934999999999995,,,,,,,,,-0.18323,,,-0.1060295,,
1,843,2,2,,,,,,,,,,,,-1.01,,-0.87734,-0.89326,-0.8402,-0.99409,-0.970195,,-1.1374,-0.8508100000000001,,,-1.201,,,,,,-0.367915,,,,,-1.1161,,,,,,,,,,-0.47935,-1.2435,,,,,,,,,,,,
0,406,1,1,,,,,-0.32129,,-0.17814,,,,0.13454850000000002,,,-0.3815699999999999,,,-0.42678,0.42086500000000004,,,-0.32129,,,,-0.517195,,-0.46445,,,-0.4280483333333333,-0.99188,-0.660355,-0.8939299999999999,-0.80728,-0.6999182500000001,-0.39664,,,,,-0.095256,0.1910599999999999,0.4773699999999999,,,,,,,,,,,,,,0.37189,
2,244,2,1,-0.9027700000000001,-0.84908,,-0.59135,-0.75243,,-0.15107,,,,,,,-0.84908,-0.688,,-0.95647,-0.84908,-1.2625,,-0.8920299999999999,-1.3538,-1.1605050000000001,,-0.9994066666666667,-1.4397,-1.3323,,,-1.0584850000000001,-0.83297,,,,-0.6987325,-0.44101,,-0.7470600000000001,-0.758874,-0.720215,,-0.7067925,-0.483965,-0.556994,,-1.4182,,,,,,,,-0.5054449999999999,-0.688,-0.08663766666666667,,
2,230,2,1,,,,,,,,-0.22089,,,,,,,,,0.12079,,0.003643,,0.49176,,0.74234,,0.003643,0.95059,1.2435,0.78462,0.10127,0.9994,,,,0.80415,,0.92618,0.72605,1.7706,1.2435,,0.41366,1.1361,0.9994,1.394775,1.492385,,,,,,,1.3801,0.701645,0.7162799999999999,0.21841,0.51128,0.4266733333333333,1.5168
3,157,2,1,,,0.37884,0.4817399999999999,-0.13564,-0.25725,-0.22918,0.16836900000000002,-0.8185,0.3040066666666667,0.58463,0.11068566666666663,-0.1169299999999999,0.36013,-1.18564,,,-1.0196,,,,,-0.35079,,-0.3882,-0.28531,-0.13564,0.12628,,0.08886,-0.44432499999999997,0.98686,0.98686,0.99622,,-0.3975599999999999,,,,,,,1.651,1.76795,,2.7735,3.5125,,1.4172,,,,0.8933200000000001,2.0158,0.8372033333333334,1.5481,0.87461,0.8933200000000001
3,937,2,1,,,,,-0.34715,,,,,,0.25199,,1.2164,,,0.16429,,,0.79264,,,,-0.34715,-0.5371199999999999,-0.33253999999999995,0.0327779999999999,,,,0.7488,1.5087,1.048345,1.0118,,0.0912289999999999,-0.33254,,,0.48577,0.79264,,,,0.45655,,2.9407,1.2164,1.8594,,,,,,,,,,-0.46405
2,172,2,2,,,,,,,,,,,,,,0.15703,-0.41435,,0.98349,0.85085,-0.40415,,,1.2488,,-0.44496,1.2964,0.72841,0.988605,0.7284099999999999,,-0.1388599999999999,-0.077644,,0.19784,-3.8018,-3.8018,,,,,,,,,,,,1.9222,0.81004,0.81004,-0.11846,,,,,,,,1.8915600000000001
2,198,2,1,,-0.17338,,,,,,,,,,-0.2059099999999999,-0.36208,-0.30025999999999997,-0.5117366666666666,-0.49871999999999994,-0.40763,-0.606085,-0.280745,-0.44016,,,,,,,,,,-0.58656,,-0.6895866666666667,-0.68091,-0.69392,-0.6744,-0.689045,-0.7286266666666666,,-0.6174675000000001,-0.6765699999999999,-0.42844699999999997,-0.4455816666666667,,,,,-0.1083099999999999,,,,,,-0.69392,,-0.43039499999999997,,0.06086499999999999,
1,144,1,1,,,,,,-0.53496,-0.4509899999999999,,1.297427,0.24407475,0.28141000000000005,2.5345,,,-0.44166,-0.3577,,-0.32038,,,-0.37636,0.46331500000000003,1.5456,0.16477,-0.46032,-0.26439650000000003,,-0.1524425,,,0.4353399999999999,,-0.008761999999999997,-0.15555133333333335,0.17410333333333336,0.5846100000000001,,,,0.029490000000000016,,-0.012495000000000034,0.1741,,0.08079999999999998,0.33271,-0.520965,0.024825,0.024825,,,,0.12745,-0.5816100000000001,,,-0.21775,0.15544
1,233,1,1,,,0.292433,-0.3584,,-0.36658,,,,-0.98876,,-0.30928,,-0.5958,-0.70223,-0.76772,-0.91508,,,-0.7186,-0.91508,-0.80047,-0.9642,,-0.8250299999999999,,0.067304,,,-0.9287233333333332,-0.2990525,,-0.41979500000000003,,-0.4975699999999999,,-0.6613,-0.23150500000000002,-0.33383500000000005,,0.014089999999999991,-0.77042,,-0.685865,,0.046835000000000016,1.2625,,,,,,-0.108705,,-0.3174599999999999,-0.54669,0.48482,-0.40751
2,636,2,1,,,-0.49885499999999994,,,,,,-0.32904,,,,,,,,,,,,,3.6672,2.4219,0.33888,,,1.6634,,,,,,,,,,,,0.5313399999999999,,,0.33888,,0.45209000000000005,,0.044543,,,,,,,,-0.82716,,,,
2,43,2,1,-0.14356,0.35201,,-0.43487499999999996,-0.09445100000000001,0.56298,,,-0.2529443333333333,-0.5855549999999999,,,,,,-0.4985,0.3721,,-0.31768,-0.21723,,-0.1803925,0.1812375,-0.21053,0.043950499999999997,-0.682665,-0.9137,-0.13687,,0.013815000000000001,-0.07659333333333333,0.23146,-0.716155,,0.31183,-0.043107999999999994,0.057344,-0.15026,-0.426505,-0.4156225,-1.01082,,,0.038925499999999974,-0.12347150000000001,0.13234819999999997,0.050650000000000014,,,,,,,-0.19267333333333328,0.05868479999999998,-1.1883,0.007117500000000006,0.15110033333333336
0,18,2,1,,,,0.11627,,0.261095,1.6482,,,,,-0.53383,,,0.45098,0.344775,-0.034987,0.06263733333333334,,0.07765549999999999,-0.09291749999999999,-0.379345,-0.37935,,-0.6883,-0.54348,,,-0.60785,-0.8106,,,,,,-0.56601,-0.51452,-0.4630221428571429,-0.21682,-0.25061,-0.4276225,-0.48984150000000004,-0.3664699999999999,-0.41152999999999995,-0.90071,-0.852435,-0.73658,-0.87497,-0.87497,,,-0.8556600000000001,-0.66685,-0.7076100000000001,-0.5606433333333334,-0.7719800000000001,-0.17337,-0.8331249999999999
0,250,1,2,,,,,,,,-1.1124,-1.1124,,,,,,-1.1044,,-0.96985,,,,,,,,,,,-0.98569,,-0.3285599999999999,-0.3285599999999999,,,,,,-1.1361,,,,,1.1599,,,,-0.2969,-0.4789899999999999,,,,,,,,-0.20189,0.027708,,
2,68,1,1,-0.65897,-0.4883699999999999,-1.04507,-0.6522425,-1.0181,-0.34471,-0.7308100000000001,-1.0473275,-1.1797499999999999,-0.5848875,-0.7517423333333334,-1.072,,-0.75774,-1.09,-0.8901650000000001,,-1.0921975,,-0.86547,,-0.49433666666666665,-0.5138033333333333,-0.9822,0.1401545,,,-1.1259,-1.1663000000000001,-1.0361,-0.84753,-1.0373742857142858,-0.8071349999999999,-0.992998,-0.9886314285714286,-0.40756,-0.7667299999999999,-0.7876933333333334,-0.5961299999999999,-0.38961199999999996,0.09975000000000002,-0.4345033333333333,-0.461435,-1.134875,-0.38063,-0.35369,-0.85651,,,,2.1245,,,,,,-0.892425,
1,94,1,1,,,-0.5103,,,,,-0.18271333333333337,-0.60356,-0.89767,-0.729808,-0.82594,,-1.285,,-1.1416,,,,,-0.95506,,,,,,,,,-0.94789,-1.2492,-1.0555,-1.0124,-1.12,0.07433499999999998,,-0.4313899999999999,-0.000984,,,0.095859,,0.07433799999999999,,,,0.52985,-0.2090199999999999,,,,,,0.967415,0.773755,0.08151,-0.39193999999999996,
2,584,2,1,-0.58745,,,-0.51045,,-0.32436999999999994,-0.31153999999999993,,,,,,,,-0.62595,,-0.45912,-0.63878,,,,-0.54895,,,-0.690115,,,,,-0.48906333333333335,-0.42062,-0.34362499999999996,-0.43345,0.2082,,-0.009962,-0.01637999999999995,,,0.2082,0.2467,0.1312,-0.35645,-0.16396,,,,,,,,,,,,,,
3,353,2,1,1.1256,,0.40499,,-0.40907,0.12474,0.05801500000000001,,0.1567662,-0.54252,0.605165,-0.048750000000000016,-0.23558133333333334,0.36495049999999996,,,,,,-0.95622,-0.71601,-0.14217,0.2315,-1.0096,-0.802755,,-0.2889633333333333,,,0.599828,0.1662557777777778,0.94547,-0.14217,0.15142499999999998,-0.3189915,-0.31565,-0.63594,,,0.60517,,0.6452,,,,0.25819,-0.4891399999999999,,,,,,,-0.20889,,-0.04875,,
0,353,1,1,,,0.55023,,-0.48918000000000006,,-0.24737499999999996,-0.5541205,-1.1172,-0.9114300000000001,,-0.10662,0.36977,,,-0.66242,-0.402563,,,-0.3376,,,,,,,-0.417,0.11714,,-0.45021400000000006,-1.0931333333333333,0.0738299999999999,0.12074700000000001,-0.48196,-1.03415,,0.13158,-1.40225,-1.13401,-1.1965333333333332,-1.211,,-1.34455,-1.3987,,,,,,,,,-0.9439200000000001,-1.2976,,,,
1,826,1,2,-0.2779149999999999,,-0.65905,,,-0.87821,,,,,,,,,,,,,,,,,,,,,-0.64952,0.11275,,,,,,,,,,,,-0.67811,,-0.8877299999999999,,0.57011,,,,,,,,,,,-0.71622,-0.763865,,
3,718,2,2,,,-0.843785,-0.78659,-0.772295,,-0.65791,-1.0583,,,-0.7008,-0.5816533333333334,,,-0.35765,,-0.8723799999999999,-0.94387,,-0.8723799999999999,,,,,-0.90098,-0.9962966666666667,-0.8294699999999999,-0.94387,-0.850935,,-0.5435300000000001,-0.64361,,-0.5435300000000001,,-0.85808,,,-0.028796,0.46451000000000003,0.5002300000000001,,,,,,-0.55782,,,,,,,-0.10029,,,-0.82949,-0.97247
2,711,2,1,0.108666,,-0.4432,,,,-0.32352,0.59404,0.6239675,,-0.3301725,0.693775,-0.0309649999999999,0.38127,,-0.060219599999999984,0.2084,0.47436,0.048824,0.38127,,,,0.9198664999999999,1.4983,-0.4432,,,,-0.6559699999999999,-0.27033,-0.20384,0.31478,,,,-0.4432,-0.79559,,0.3865996,-0.370065,-0.3323873333333333,0.1818,,,,-1.0549,-1.04825,,,,,-0.017667,0.61399,-0.28363,0.3147833333333333,-0.33017,
0,26,1,1,,,,,,,-1.0182,,,,,,,,,,,,,,,-0.691995,-0.8135899999999999,-0.64454,,,,,,,-0.9173666666666667,-0.46066,,-0.9855849999999999,-0.963652,-1.1013,,-0.935165,0.17993,-0.87587,-0.98263,,,-1.0953,-0.38949,,-0.38948499999999997,-0.25306,-0.25306,,,,-1.000405,,-1.0064,-0.6742,-1.0301,
2,805,2,1,0.2727750000000001,-0.041179999999999994,,,,-0.37756,,,,,,,,,-0.87092,-0.90082,,,-0.98306,-0.33271,,-0.631715,-0.66162,-0.6167699999999999,,0.25035,0.041042,-0.1832099999999999,,-0.458296,-0.2616994999999999,0.75865,0.5643,,-0.60182,,-0.4672699999999999,-0.2031466666666666,0.19802,-0.45232,0.25034999999999996,0.05101,-0.29533999999999994,,1.566,0.654,-0.96062,,,,,-0.66162,,0.011142,0.3251042,,-0.06361,-0.09351
2,591,2,1,,-0.55369,,-0.57689,-0.41447,,,,,-1.099,,-0.5382233333333334,,-0.725396,,-0.339055,-0.54209,-0.47248,,,,,-0.6581100000000001,,,,0.21203,,-0.33326,-0.6117,-0.6117,,-0.76252,-0.3587808,,,,0.27004,-0.054811,-0.41447,-0.16696333333333327,-0.031608,-0.6851866666666666,-0.46377749999999995,,-0.1592299999999999,-0.43767,,,,-0.54789,,-0.53049,-0.37966000000000005,-0.81473,-0.53049,-0.55369,
2,199,2,2,,,-0.6390399999999999,,,,,,-0.88927,-0.8850299999999999,-0.54573,-0.66448,,,-0.86806,,-0.371845,0.33644,-0.41001,-0.27429499999999996,,-0.13433499999999998,-0.12161,-0.35912,-0.34215,,0.18375,,,-0.18098933333333334,-0.31671,-0.29338000000000003,,0.073484,-0.40153,-0.2997433333333333,,,-0.73234,-0.76627,,-0.846855,-0.74931,,,,-0.4100125,,,,,-0.6984100000000001,,-0.2149199999999999,-0.12161,-0.019822,-0.019822,
1,53,1,4,,,-0.7330375,-0.649285,,-0.6527,,-0.33819,,,-0.53647,,,-0.26299,,,,,,,,,,,0.061778000000000007,,,,,,,,-0.43391,-0.83047,,,-0.95353,,-0.9569650000000001,-1.0594999999999999,-0.9501299999999999,-0.8783299999999999,-0.06470999999999999,,0.085707,,,,,,,-1.4458,,,,,,-1.5552
0,190,1,2,-0.8459,-1.1565,-0.67332,,,,0.1119,-0.3972,-0.28502,,-0.008902,,,,,,,,,,,,,,,,2.0016,5.2806,5.6947,,3.9172,2.2518,1.3846500000000002,2.5193,1.1387,,,,-0.3368,1.087,,,3.8179499999999997,,,,-0.15559,1.6133,,,,,1.829055,,,1.087,1.3458,
1,878,1,1,,,,,,,,,,,,,,,,,,,,,,,,0.87472,,,,,1.1520650000000001,0.567475,,,,,,,0.62457,0.60282,,,,,,,,,,,,,,,,,,,,
2,244,2,2,,,,,,,-0.618195,-0.66652,-0.75243,,-0.47323,,-0.72022,,,,,,,,,-0.688,-0.61283,,-0.5269199999999999,-1.01552,,-0.800755,-0.95647,,,,,,,,,-0.73095,,-0.6987399999999999,,,,,,,,,,,,,-0.3980599999999999,,-0.19402,,-0.47323,
0,250,1,1,0.35231,-0.011878,-0.027712,0.24147,0.27314,-0.067298,-0.043547,0.34439,,,-0.45524,,0.3048099999999999,,,,-0.53441,,,0.035625,,,,,0.38398,,,0.34439,,,-0.56608,0.51857,,,,,,-0.44732,,,0.019791,,-0.42357,-0.3919,,,,,0.36815,,,,,,0.6531600000000001,0.42752500000000004,,
1,98,1,1,,,,,0.065327,,,,-0.28256,,-0.30740999999999996,,0.73271,,,,,,,,,,,,-0.60914,,0.5765,,,,-0.66239,,-0.67304,-0.772435,-0.7180033333333333,-0.6694899999999999,-0.71919,-0.51685,,-0.346455,,0.80016,-0.16186,,-0.20446,0.02746299999999997,-0.190262,-0.37485,-0.37485,,,,-0.1547599999999999,-0.42455,-0.499095,,-0.47779499999999997,-0.037620000000000015
0,215,1,1,,-0.8425799999999999,,,-0.46091,1.2746,,,,,,0.02158,-0.4177,-0.30968,,,-0.69855,,-0.49691,,,,,,,-0.66254,-0.4249,,,-0.8449766666666667,-0.84078,-0.80297,-1.073,-0.6625449999999999,-0.7981683333333334,,-0.51132,-0.181858,,0.055184000000000004,-0.36608999999999997,-0.19206000000000004,-0.2592735,-0.48011066666666663,-0.15845,,,,,,,,,-0.550925,,,,
1,339,2,1,,,,-0.5040100000000001,,,-0.267775,-0.81687,-0.35077500000000006,,-0.72109,,-0.7849550000000001,,-0.41888,-0.35928999999999994,-0.72748,-0.31885,-0.56786,-0.63809,-0.63171,-0.5380633333333333,-0.8424,,,,,0.19832,,-0.37631675,,-0.32098333333333334,,-0.5742225,-0.061329999999999996,-0.24861750000000002,-0.52955,-0.2486199999999999,,,-1.0276,-0.40185,,,-0.47847,,,,,,,,,-0.78494,-0.74663,-0.91264,,-0.72535
0,89,2,1,0.31632,0.7195575000000001,1.297325,0.69708,0.8742399999999999,0.752607,,,,-0.7678,-0.5016166666666666,-0.3676433333333333,-0.29713,-0.3746933333333333,-0.4407841666666667,-1.25695,-0.013673999999999997,0.137174625,0.17441166666666666,0.12946333333333332,,0.604535,,0.32161,0.2264199999999999,-0.08982759999999998,-0.24160500000000001,-0.40554500000000004,0.08098849999999995,,-0.32357499999999995,0.207905,-0.58624,,,,,,,-0.24160500000000001,-0.11204,-0.34473,-0.080308,0.20791000000000004,,-0.32357283333333337,-0.10675000000000001,-0.59328,,-0.70962,,,,-0.572125,-0.4258133333333334,-0.56684,-0.76515,-0.6655533333333333
0,164,1,1,,,,,,,0.20851,,0.20014,,,,-0.063569,,,,,,,,,,,,,,,,,,-0.30216,,,-0.5868,,,,,,,,,,,,,,,-1.064,,,,,0.5936100000000001,,0.43455,0.21688,
1,826,1,1,,,,,,,,,,,1.0275,,,,,,,,,,,,,,,,,,,,,,,0.29379,-0.2969699999999999,,,,,,0.1413299999999999,,0.3986,0.28425999999999996,,,,,,,,,0.48436,,1.0084,0.22709,0.7892600000000001,
1,36,1,1,,,,,,,,,,,,,,,,,-0.76602,,,-0.88161,-0.82381,,0.20824,,,-0.609145,-0.62566,-0.50181,,-0.33668,,,,,-0.41925,-0.6504300000000001,,,0.3486,-0.5018100000000001,0.47245,1.0999,-0.14679,-0.37797,-0.06835000000000001,,,-0.33668,,,,,,,,0.059624,,-0.87748
3,62,2,1,-0.181005,-0.2606433333333333,-0.7247600000000001,,0.95593,,,,,,,-3.0893,,,-0.51055,0.024963,,,,,1.1537,,,,,,,,,0.0332015,-0.28811,,-0.57097,-0.12333,-0.50781,-0.19748,,,,,,,,,-0.41993,-0.30458,,,,,,,,-0.3485233333333333,-0.39520999999999995,-0.0409465,-0.27163,-0.4116875
2,210,2,1,1.0059,,,,-0.55999,,,,-0.1014,-0.6382800000000001,-0.509655,,-0.43135999999999997,,,,,0.055188,,,,-0.3251,-0.10140433333333332,-0.11259,-0.42577,0.357185,0.20059,-0.11259,0.346,,0.44106999999999996,0.2928695,0.67596,0.81018,0.93319,0.65918,,,,0.010448,,,0.93881,,,0.39074,,,,,,,,,,0.29007499999999997,1.0059,
1,1034,2,1,,,,,,,,,0.45504999999999995,0.42916,1.4226433333333333,,,0.4485675,0.011706,-0.053821999999999995,-0.32808,-0.30866499999999997,-0.28925,-0.10479,,0.060248,0.8174899999999999,-0.0562519999999999,,0.089373,-0.22129,,0.2447099999999999,0.0019979999999999998,0.0723835,-0.056251999999999996,-0.027127,0.351495,0.31913333333333327,0.370915,0.24794333333333332,,-0.13392,0.05053933333333333,0.2689775,,0.65245,0.254415,,,0.60391,,,,,,,,,,0.5747899999999999,
2,30,1,1,-0.40064,-0.9691,,0.2662,-0.73953,-0.92537,-0.7067399999999999,-0.8543149999999999,,-0.94724,-0.82699,,-0.76139,,,,,,,,,,,,,,,,,-1.0674649999999999,-1.0456333333333332,-1.02375,-1.0201333333333333,-1.0238,-0.89804,-1.0238,,0.014771,-0.41157,-1.0894,-0.6411399999999999,-0.22573,,,,0.2334099999999999,0.009304999999999994,0.32086,,,0.60509,0.5832299999999999,1.042345,-0.1492099999999999,-0.061752,,-0.02895799999999995,-0.3241199999999999
2,516,2,1,-0.4923725,-0.271,-0.1954175,0.009755,,-0.5625600000000001,-0.5625666666666668,-0.35739,-0.2818,,-0.2710055,-0.486975,0.14473499999999995,0.21492550000000005,-0.1198299999999999,,-1.1025,,,-1.1133,,,-0.10542866666666666,-0.621955,0.3445054,0.11774,-0.6525500000000001,,-0.9873066666666667,-1.1241,-0.46538,-0.136025,-0.3195990000000001,-0.10542533333333333,-0.40598,,0.11774,-0.2278099999999999,-0.13062,0.20412749999999993,0.128535,0.5129619999999999,1.0842,,,0.4416899999999999,0.31211,,,,,,-0.33579,-0.46538,-0.13062,-0.4567360000000001,-0.41138,-0.44378
1,820,1,1,-0.4837899999999999,,,,,,,,,,,,,-0.024646500000000002,,,,,,,,,,0.36612,,,0.8594600000000001,1.4603,,1.2746,0.75688,1.2746,,,,,,-0.005108,0.8350299999999999,,0.6461666666666667,,0.5908100000000001,0.35635,,,,,,,,,,,,,,1.1867
3,28,2,1,-0.2236,-0.17940499999999998,,,,-0.10363599999999999,,0.33834,,0.50251,0.6603600000000001,,,0.553015,0.96974,,0.635125,-0.3477766666666667,-2.5661,-0.28464,-0.4151266666666666,-0.4866833333333333,-0.2236015,-0.4719533333333333,,-0.32936050000000006,-0.34041249999999995,-0.38145,-0.5898100000000001,-0.9724440000000001,-0.387765,-0.8789960000000001,-0.19992500000000002,-0.14572933333333327,0.011595500000000022,-1.041265,-1.15492,-1.29067,,,,,0.136295,,-2.5661,0.16786599999999996,0.35729,,,,,,,,,,,
2,648,2,2,,,,,,-0.84378,,-0.54362,-0.47837250000000003,,,-0.53057,-0.75243,0.301375,-0.772,-0.7915800000000001,,-0.92208,,0.44819,,,,0.36989,-0.0607659999999999,,,,,-0.98733,-0.68065,-0.63497,,,-0.43922,-0.24347,-0.3935449999999999,,-0.68717,-0.1716925,0.74835,0.39598999999999995,-0.11296666666666665,-0.10644249999999995,,,,,,,,,,,,,,
2,181,2,2,-0.6291199999999999,,,,-0.7441,,-0.85429,,-1.0315,-0.95008,-0.959695,,-1.089,-0.82075,,,-0.99322,-0.76326,,-0.73452,,-1.0124,,,-0.2937599999999999,-0.34167,-0.81117,-0.73452,,-0.2746,-0.2937604999999999,-0.12129,,,,,-0.66745,-0.25543,-0.68661,,-0.92136,-0.907,-0.29376,-0.7081675,-0.71535,,,,,,,-0.90699,0.29072,-0.21711,-0.504555,,-0.63391,-0.7792333333333333
1,94,1,2,-0.72551,,,,,,-0.0296779999999999,,2.2085,0.26444,,,,-0.0798919999999999,0.55855,0.52268,,0.59442,,,,,,,,1.9502,0.6805,,,0.834755,,0.8526600000000001,-0.051198,-0.20040399999999997,,0.21661333333333332,-0.180319,,1.5557,,1.06071,0.8526600000000001,1.2113,1.0105,0.56094,0.53703,,,1.1396,,,,0.87418,0.9985366666666667,,1.5293719999999997,0.83114,
0,190,1,1,,-0.21599,,,,,,,,,,,-0.37994,,,,,,,,1.9498,,,0.37077,,0.2456500000000001,,,,0.068757,,,,,,,-0.36268,-0.08080799999999999,0.086015,0.159362,,-0.12971,1.7902,0.24133300000000002,1.2638625,2.361133333333333,,,,,,,,1.3717,,1.9067,,1.5702
2,181,2,1,,,,,,,,,,,,,-0.12608,,0.28114,0.5302600000000001,0.39611925,0.11825333333333332,0.31947,,0.017644999999999952,0.45361,0.5278675,0.306692,0.03201500000000001,1.2489,0.19491,0.39133,,,,,,,,,1.7088,,0.089507,-0.1739899999999999,0.7219,-0.21950425,0.74106,-0.538095,0.71232,0.7889675,-0.31771499999999997,0.041599,-0.0733809999999999,,,,,,,-0.59558,,
1,713,1,2,,,,,,,,,,,,,,,,,,,,-0.90608,,,,,,-0.57116,-0.4665,-1.0003,-0.4665,-0.56593,0.45454000000000006,,,,-0.46126500000000004,,-0.4665,,,-0.60256,,,,,-0.33043999999999996,-0.29904,,,,,,,,,,,,
0,544,1,1,,0.61936,,,,,0.021610000000000004,,-0.58701,,-0.66309,0.396561,,,0.320485,,,,,,,,0.24984,,,,,,,,,,-0.0979429999999999,-0.3805199999999999,0.13029,,0.4346,1.6084,0.70631,0.58676,,,,,0.13029,,0.4563399999999999,,,,,,,,2.0431,,,
1,208,2,1,0.71277,-0.27962266666666663,,-0.3873,,0.424658,0.057966,,,0.057966,,-0.8587600000000001,-0.09263850000000004,,0.80443,1.30935,0.4421199999999999,,-0.815105,-0.8631249999999999,0.634195,0.13945100000000002,2.2057,0.6036299999999999,0.70404,,0.084158,0.11326066666666663,,0.383185,0.44867500000000005,0.9659800000000001,1.3065,0.79135,0.8804018000000001,,0.23912999999999998,0.2733233333333333,1.062,0.664755,,,0.56435,0.4072,2.7884825,1.78955,3.0002,,,,,,0.65166,1.57275,0.599275,0.472695,-0.68415,0.41593
1,81,1,1,-0.23615,,,,0.26169,,-0.67953,-0.23355500000000004,-0.25948499999999997,,0.54172,1.0785,-0.6873100000000001,-0.1350299999999999,0.49893849999999995,1.4752,,1.304,0.95399,0.22279,-0.06890649999999995,,-0.90512,-0.7080566666666667,-0.79103,-0.6380466666666668,-0.8973399999999999,-0.77288,0.051659999999999984,,-0.94789,,,-0.69509,,,,-0.85844,-0.15058499999999997,-0.049463333333333304,-0.438395,-0.14539999999999995,-0.90512,-0.8973433333333333,-0.8532733333333334,-0.94401,,,,,,,-0.92845,-0.6873133333333333,-0.9829,-1.1307,-0.8532700000000001,-0.63286
1,137,1,2,,,,,,0.1078799999999999,,,0.59807,,-0.12088033333333333,1.17,,,,,0.93303,0.93303,,,,-0.19441,,,,,,,,,,,,-0.51303,-0.8452766666666668,,,,,0.181404,,-0.13722,1.3252,,0.2712699999999999,,1.3252,,,,,,,0.97388,,,,
1,142,2,1,-0.062235000000000054,0.66475,,-0.096208,,,,0.532265,1.5412,,0.93144,,,,,-0.29324,-0.04865,,,1.1709100000000001,1.2151,-0.0282675,0.08214249999999997,0.6783399999999999,0.6987066666666667,,-0.1098,,,-0.31701999999999997,-0.42742749999999996,0.1778263333333333,,0.14839,-0.33401,-0.34080124999999994,-0.1098,-0.23435666666666663,-0.048648000000000004,-0.22529800000000003,-0.5038600000000001,-0.058838500000000016,-0.4155399999999999,-0.34759499999999993,,,,,,-0.27286,-0.4563,,-0.26776500000000003,-0.1607525,-0.2439825,-0.19472499999999998,-0.22530200000000003,-0.3713766666666667
3,823,2,1,,,,1.5565,,,,,,,,,,,-0.2669,,,,,,,-0.35679,,,,-0.39103,,-0.57508,-0.41457,,,,-0.49804,,,-0.47235499999999997,,-0.5237175000000001,-0.363205,-0.44239000000000006,-0.43704,-0.5172983333333333,-0.45309,-0.05502500000000002,,,-0.21554,,,,,,0.19537,0.0027559999999999,,,-0.24122,
2,792,2,1,,,0.088006,,,-0.3881699999999999,0.11686500000000002,-0.337665,-0.337665,-0.22944,,,-0.49879,,1.3001,0.1745799999999999,,0.5281,,0.6363349999999999,,,,,,,,,0.29002,0.7661910000000001,,0.354948,0.448745,,,0.67961,0.030285000000000062,-0.10679200000000001,,-0.54689,0.1745799999999999,-0.4350625,-0.5144225,,,,,,,,,,,,,,,
1,843,2,1,,,0.70931,,,,,,,,,,-0.50058,,-1.0525,,-0.9993700000000001,-1.0525,,,,,,,,,,,,-0.37322,,,,,,,0.50766,,,-0.29893,-0.681,-0.54303,,,-0.53242,-0.24586666666666668,-0.27240075,-0.4369,,,,,-0.65977,,-0.65977,0.10436499999999997,0.040687,-0.22994499999999995
