fov,cellID,rep,dbscan_ldp_nbr_allele,chr13-g279,chr13-g280,chr13-g281,chr13-g282,chr13-g283,chr13-g284,chr13-g285,chr13-g286,chr13-g287,chr13-g288,chr13-g289,chr13-g290,chr13-g291,chr13-g292,chr13-g293,chr13-g294,chr13-g295,chr13-g296,chr13-g297,chr13-g298,chr13-g299,chr13-g300,chr13-g301,chr13-g302,chr13-g303,chr13-g304,chr13-g305,chr13-g306,chr13-g307,chr13-g308,chr13-g309,chr13-g310,chr13-g311,chr13-g312,chr13-g313,chr13-g314,chr13-g315,chr13-g316,chr13-g317,chr13-g318,chr13-g319,chr13-g320,chr13-g321,chr13-g322,chr13-g323,chr13-g324,chr13-g325,chr13-g326,chr13-g327,chr13-g331,chr13-g332,chr13-g333,chr13-g334,chr13-g335,chr13-g336,chr13-g337,chr13-g338,chr13-g339
0,406,1,1,,,,,0.14623,,0.13942,,,,0.04177500000000001,,,1.0636,,,0.19392,0.10081749999999995,,,0.19392,,,,1.24076,,1.343,,,2.691831666666667,2.9507,3.2754499999999998,1.6404,1.83685,2.7662000000000004,2.4103,,,,,-0.26252,-0.13989,-0.044516,,,,,,,,,,,,,,0.12125,
2,244,2,1,-0.11089799999999994,-0.34908,,-0.26868,-0.28476,,-0.099844,,,,,,,-0.5058600000000001,-0.48777,,-0.53801,-0.5058600000000001,-0.14707749999999994,,-0.39933,2.5915,0.6458364999999999,,0.5245733333333334,2.8387,2.493,,,2.99245,1.1925415,,,,2.3236499999999998,2.3905,,0.577515,0.854088,1.3302,,0.7287575000000001,1.8548499999999999,1.27898,,1.2026,,,,,,,,0.6388149999999999,0.19260499999999997,0.6284299999999999,,
2,230,2,1,,,,,,,,0.76539,,,,,,,,,-0.098958,,0.14876,,1.0933,,1.8466000000000002,,0.49806,2.7676499999999997,1.2252,3.5705,2.4442,3.5099,,,,2.0414,,1.326335,1.2448,0.5747,0.8206399999999999,,0.047179,0.57113,0.47846,1.4532825,1.111145,,,,,,,3.3281,1.71884,0.5182773333333334,0.2646,1.955,0.9542999999999999,2.3551
3,157,2,1,,,-0.46725,-0.46113,-0.152,-0.22546,-0.512395,-0.446585,-0.4641899999999999,-0.49632666666666675,-0.51163,-0.43511000000000005,-0.5254,-0.56366,-0.06630049999999996,,,-0.1531455,,,,,0.2413,,0.64683,2.1772,1.7931,1.7869,,3.9003,1.447985,3.3708,3.3708,2.4542,,1.5911,,,,,,,0.50757,0.502205,,0.60552,0.12652,,0.54583,,,,0.98504,0.62847,0.8641399999999999,1.8543,1.487,0.98504
3,937,2,1,,,,,-0.030871,,,,,,-0.242783,,-0.06646,,,-0.27028,,,-0.17323,,,,-0.11822,0.62266,1.183975,2.1886,,,,0.42531,3.3921,6.2246500000000005,3.1689,,1.3344,0.4414899999999999,,,0.49972,1.163,,,,2.0139,,0.97855,0.12766,1.2277,,,,,,,,,,0.45766
2,172,2,2,,,,,,,,,,,,,,0.48778,0.3743,,0.083707,0.6562899999999999,0.28488,,,1.5367,,1.0913,1.1457933333333334,3.0326,2.28465,3.0326,,4.6265,0.96235,,3.6077,0.75946,1.92785,,,,,,,,,,,,0.99674,2.5064,2.5064,4.1691,,,,,,,,0.78353
2,198,2,1,,0.24954,,,,,,,,,,0.57099,0.8271,0.8519300000000001,0.40024999999999994,0.4573050000000001,0.85062,0.47036999999999995,0.725185,0.98129,,,,,,,,,,2.35465,,2.653,2.9531,2.5598,2.552,2.38275,2.6651666666666665,,2.750575,2.6756333333333338,2.23626,2.1838833333333336,,,,,0.69382,,,,,,2.9335,,2.0959,,1.0766499999999999,
1,144,1,1,,,,,,1.8693,1.467,,0.10808499999999999,0.74197375,0.9681049999999999,0.35334,,,1.5249,3.9195,,0.1055099999999999,,,2.7866,1.484669,0.26322,2.1976,0.08298,2.80909,,4.626775,,,1.9691,,4.98806,1.6525333333333334,1.8124466666666665,0.17632,,,,0.7926599999999999,,0.53679,1.2642,,2.075265,2.2555,2.29415,0.25356,0.25356,,,,0.77175,-0.30325,,,0.324373,3.9195
1,233,1,1,,,0.24839,0.27655,,0.16688,,,,2.0282,,0.55516,,0.5107,0.66186,0.567015,0.527,,,-0.12655,0.24691,0.7893100000000001,0.5936899999999999,,0.35657,,-0.2866,,,3.468733333333333,4.116350000000001,,2.81965,,2.9471,,1.4977,1.004955,0.89452,,1.06201,1.4067966666666667,,1.43395,,1.49475,1.5985,,,,,,1.3184,,1.4858,2.0875,0.20838,1.2428
2,636,2,1,,,0.20724499999999996,,,,,,0.31555,,,,,,,,,,,,,0.23636,0.80002,0.12922,,,2.6284,,,,,,,,,,,,3.7674,,,4.6502,,1.9739499999999999,,4.9809,,,,,,,,4.6828,,,,
2,43,2,1,0.004671,-0.053586,,0.19946999999999995,0.30243000000000003,-0.035987,,,-0.09040033333333335,-0.18891299999999994,,,,,,-0.005038,0.26076,,0.2292,-0.15553,,1.2502175,0.09145275,0.9295055,-0.3388,-0.1870925,-0.029312,-0.195585,,6.276350000000001,4.261866666666666,6.5282,3.387524,,2.9891,1.0994,3.8545,0.92828,0.76657,0.53020375,0.20978475000000002,,,1.1021474999999998,2.700885,1.73612,2.4654,,,,,,,2.95797,3.44692,0.86578,2.895955,1.9514333333333334
0,18,2,1,,,,-0.001844,,0.09790299999999999,0.045349,,,,,0.56017,,,1.77,0.589135,1.23054,1.0285166666666667,,1.3667500000000001,2.166825,3.26195,3.6663,,5.4961,5.2703,,,5.5143,0.80043,,,,,,-0.5467,0.1504599999999999,0.693486,0.7044375,2.4414,1.7914700000000001,1.1132416666666667,0.3885699999999999,1.497572,1.059995,1.022465,0.7897049999999999,0.92699,1.4783,,,2.7739,0.5172733333333334,2.1518,2.433926666666667,1.201581,-0.26569,1.1651150000000001
0,250,1,2,,,,,,,,0.41002,0.41002,,,,,,1.1243,,0.28129,,,,,,,,,,,3.1083,,2.5959,2.5959,,,,,,0.3974,,,,,0.22071,,,,0.48321,0.98046,,,,,,,,2.4167,0.7659100000000001,,
2,68,1,1,0.47775,0.26189,4.1666,0.435615,0.051946,0.38017,0.91834,0.86734,0.77197,0.38386999999999993,0.7892199999999999,0.9006,,0.34764,2.5181,1.3796275,,0.23158274999999998,,1.146055,,2.2499566666666664,3.1252333333333335,2.246,4.36915,,,0.5221100000000001,3.90045,0.41861,3.1804333333333332,3.8795285714285717,6.3355,4.62877,2.7390185714285713,-0.0042369999999999,1.2362315000000001,0.35060033333333335,2.3130563333333334,1.7120190000000002,0.965635,2.7003866666666667,4.9087499999999995,2.3872,4.2982,2.4294,4.1355,,,,0.6137699999999999,,,,,,4.7077,
1,94,1,1,,,0.13953,,,,,0.16909133333333334,0.3341699999999999,-0.0637425,-0.10291699999999997,-0.21527,,0.045899,,0.16663,,,,,0.045899,,,,,,,,,4.6738333333333335,3.8353,2.7414,3.2785,1.5439,1.091785,,1.1398,2.5566,,,1.5340500000000001,,1.4798499999999999,,,,1.5735,0.96245,,,,,,1.45769,1.11028,3.9720500000000003,5.09435,
2,584,2,1,-0.18738,,,-0.14918,,-0.10334599999999995,-0.1199005,,,,,,,,0.394475,,0.42376,0.33973,,,,1.1189,,,2.8695500000000003,,,,,4.121166666666666,4.167,3.9467,1.3787,1.9134,,1.669,1.309905,,,1.1164,1.3226,0.98907,1.992335,2.8989,,,,,,,,,,,,,,
3,353,2,1,-0.036252,,-0.078843,,-0.2066199999999999,-0.0626169999999999,-0.3120775,,-0.15834540000000003,-0.199516,-0.120419,-0.20002475,-0.09912366666666667,0.031695,,,,,,0.18482,0.15034,0.56205,0.32679,0.54785,0.62695,,3.0803333333333334,,,3.92148,3.0242,3.3142500000000004,2.073,2.4259,1.8849025,3.3021,0.32679,,,-0.15997,,-0.099124,,,,2.146,1.4849,,,,,,,0.39574,,0.8277399999999999,,
0,353,1,1,,,-0.4669399999999999,,-0.25346299999999994,,-0.53098,0.522935,0.2409,-0.181555,,-0.29391,-0.5703,,,-0.33211,-0.33810333333333337,,,-0.36806,,,,,,,5.0722,3.87,,2.6619278,2.6760266666666666,0.0184389999999999,4.69245,1.70601,2.4397,,1.8139,1.8128000000000002,0.9794466666666667,1.12105,1.6633,,1.6465,1.0364,,,,,,,,,1.0734599999999999,2.097,,,,
1,826,1,2,0.563095,,-0.10545,,,-0.2204699999999999,,,,,,,,,,,,,,,,,,,,,2.2776,3.5931,,,,,,,,,,,,-0.1521799999999999,,-0.31033,,1.6666,,,,,,,,,,,-0.008407,0.46425,,
3,718,2,2,,,-0.1001865,-0.051348,-0.16092999999999996,,-0.1633099999999999,-0.089464,,,-0.13234,-0.22843,,,-0.24908,,-0.006085,-0.2109599999999999,,-0.006085,,,,,-0.048966,2.2372,3.5625,3.7579,2.2189645,,3.6411,2.8884,,3.6411,,1.6567,,,0.6823899999999999,0.3167105,0.6276,,,,,,3.0527,,,,,,,1.378,,,0.43463,0.24405
2,711,2,1,-0.36838,,-0.21094,,,,-0.30159,-0.2228699999999999,-0.224659,,-0.19126249999999997,-0.25029999999999997,-0.20856,-0.28251,,-0.27201200000000003,0.106325,-0.10121,-0.33896333333333334,-0.28251,,,,-0.394625,-0.50912,0.034758,,,,3.5676,3.6082,2.8353,4.9535,,,,1.2251,0.686,,-0.2882326,2.091,0.45141666666666663,-0.33976,,,,5.6095,5.2553,,,,,0.55001,0.046685000000000004,-0.12585999999999997,0.49674,0.14806499999999997,
0,26,1,1,,,,,,,-0.4172,,,,,,,,,,,,,,,0.53813,2.32605,0.90965,,,,,,,3.9194333333333335,6.6151,,1.50673,2.15424,0.81014,,2.07565,-0.1219799999999999,0.35901,2.4521,,,1.6361,1.1783,,3.1006,4.9101,4.9101,,,,2.7971,,1.7356,2.2,1.3906,
2,805,2,1,0.61867,0.41679,,,,0.63679,,,,,,,,,0.37824,0.2376199999999999,,,0.47350000000000003,0.30112,,1.720895,0.10607,0.81823,,5.4632,5.8215,3.6261,,2.75694,3.3335000000000004,2.1292,1.8842,,0.14236,,1.0632,0.87419,0.6889599999999999,1.5259,0.9271100000000001,1.0163133333333334,4.44935,,2.2789,1.1675,0.49617,,,,,-0.20692,,0.94524,1.41428,,0.89535,0.74112
2,591,2,1,,-0.048034999999999946,,0.04242,-0.03539,,,,,-0.0801299999999999,,-0.026960333333333333,,0.14785199999999998,,0.3380949999999999,0.1883099999999999,0.48399,,,,,-0.041225,,,,-0.1132,,-0.03539,5.5124,5.5124,,5.7283,2.90232,,,,0.24278,0.71158,1.087,0.4288733333333334,0.34393,0.8859899999999999,1.2839575,,3.3513,4.7013,,,,2.9126000000000003,,0.475215,1.0143733333333333,0.66003,0.30308,1.8904,
2,199,2,2,,,-0.24595,,,,,,-0.17441,-0.18463,-0.242545,-0.250205,,,-0.30216,,-0.27149999999999996,-0.29024,-0.094354,-0.17526,,0.60826,0.31445,0.4933,0.1424099999999999,,3.8148,,,3.0455,2.3891,3.320425,,3.9664,2.7826,3.4730000000000003,,,0.6925899999999999,0.3025199999999999,,0.618495,0.65171,,,,1.6848,,,,,0.84419,,0.87825,0.31445,0.32637,0.32637,
1,53,1,4,,,1.18024,1.419174,,3.1883,,0.020325,,,1.9456499999999999,,,1.3509,,,,,,,,,,,0.9262649999999999,,,,,,,,3.3526,3.2045,,,3.4267,,3.4313,1.2514365,1.6795499999999999,0.1661099999999999,1.5326,,0.45769,,,,,,,2.7625,,,,,,1.779
0,190,1,2,0.048449,0.10472,0.087591,,,,0.046002,-0.002926,-0.037176,,0.12673,,,,,,,,,,,,,,,,4.4349,2.6514,2.9059,,4.1658,3.5835,2.4178,3.3413,2.7762,,,,-0.010265,0.84598,,,0.07903099999999995,,,,-0.91055,0.47168,,,,,0.5793250000000001,,,1.1126,1.002565,
1,878,1,1,,,,,,,,,,,,,,,,,,,,,,,,2.2426,,,,,4.475300000000001,2.2509075000000003,,,,,,,0.44181,0.6411600000000001,,,,,,,,,,,,,,,,,,,,
2,244,2,2,,,,,,,0.476005,0.46696,1.0177,,0.77449,,0.56947,,,,,,,,,3.7874,2.6739,,2.2679,2.694,,3.3442499999999997,4.101,,,,,,,,,0.82574,,0.71821,,,,,,,,,,,,,1.3694,,0.92724,,1.6006,
0,250,1,1,0.033925,0.7760100000000001,0.3873,0.432735,0.1778,0.6321399999999999,0.76844,0.4125399999999999,,,2.5025,,0.58418,,,,0.33429,,,0.3216699999999999,,,,,1.3742,,,3.7696,,,4.2063,3.0881,,,,,,-0.28159,,,-0.42546,,-0.31945,-0.5996199999999999,,,,,4.2517,,,,,,1.4449,1.2745000000000002,,
1,98,1,1,,,,,0.4294699999999999,,,,0.76672,,0.5106999999999999,,0.32767999999999997,,,,,,,,,,,,3.2611,,0.21149,,,,6.07635,,3.5408,3.8616,3.0356,6.0321,4.54635,1.7990333333333333,,0.698855,,0.015105000000000052,0.96413,,0.1169,0.27318466666666663,1.3869415999999999,1.4453,1.4453,,,,1.4926,1.653,1.746595,,0.9487300000000001,1.5019
0,215,1,1,,0.2554,,,1.0129,0.392175,,,,,,0.59441,0.15253,0.1198,,,0.66455,,4.95,,,,,,,4.9898,2.8085,,,4.884566666666666,2.7617000000000003,4.33515,4.8705,2.9311999999999996,2.935866666666666,,1.074845,0.88725,,0.9910766666666667,1.1138228333333333,0.3761966666666667,0.48803,1.7470100000000002,2.1117,,,,,,,,,3.4853,,,,
1,339,2,1,,,,0.4836399999999999,,,-0.09455599999999995,-0.16588999999999998,-0.084541,,0.080657,,-0.10331350000000004,,0.6304866666666666,0.35181666666666667,0.4761335,0.695145,0.6363300000000001,1.777715,1.4148,0.6605266666666666,2.21946,,,,,5.5347,,4.27885,,4.2548666666666675,,1.8177299999999998,4.3141,3.0271166666666667,-0.40743,1.4198,,,1.625,1.4748,,,2.6663,,,,,,,,,1.1795,2.9917,1.7351,,2.6537666666666664
0,89,2,1,-0.40025,-0.053587749999999976,-0.0713645,-0.035811,-0.027814,-0.0033675000000000024,,,,0.17218,-0.1543266666666667,-0.3374366666666666,-0.31847,-0.04410666666666663,0.20329833333333333,-0.5255799999999999,0.5871082,0.741727125,0.7561776666666667,0.42818,,0.8352890000000001,,3.2192,-0.2313599999999999,2.8000439999999998,3.5214749999999997,4.6032,1.09572,,6.1774000000000004,4.0752,5.175323333333334,,,,,,,0.319739,0.73751,0.705505,0.02641,0.99615,,1.4631100000000001,1.9588,2.5632,,2.2486,,,,-0.3300285,2.331566666666667,-0.21181,0.19438500000000003,0.42404000000000003
0,164,1,1,,,,,,,0.2235599999999999,,0.078689,,,,0.627135,,,,,,,,,,,,,,,,,,3.8992,,,4.0213,,,,,,,,,,,,,,,1.0638,,,,,-0.066183,,-0.074462,0.46157,
1,826,1,1,,,,,,,,,,,0.5199600000000001,,,,,,,,,,,,,,,,,,,,,,,2.4717,5.5017,,,,,,2.0476,,0.30071,2.2165,,,,,,,,,3.834,,2.1302,0.37259,0.52356,
1,36,1,1,,,,,,,,,,,,,,,,,2.4795,,,2.0323,2.9878,,0.39515,,,4.289,3.6133,4.4979,,3.6646,,,,,6.0154,2.0055,,,1.7611,1.0305,1.3335,2.5235,2.0983,0.92296,2.3903499999999998,,,0.68105,,,,,,,,3.2175,,1.4202
3,62,2,1,0.2045315,0.4550969999999999,0.2428,,-0.055148,,,,,,,0.22776,,,-0.12485,-0.030547,,,,,4.5753,,,,,,,,,6.1136,2.9831,,4.5206333333333335,5.7562,4.7589,0.076057,,,,,,,,,0.49154,0.089725,,,,,,,,0.6386999999999999,1.7988,1.450315,0.22093,0.260225
2,210,2,1,0.1090599999999999,,,,0.92175,,,,0.18148,0.33637,0.694445,,1.01631,,,,,2.0744,,,,1.8753,3.30954,3.2794,2.698,5.3755,5.4921,3.2794,6.5261,,5.13105,3.2109525,4.342499999999999,3.24715,1.7958,2.3037,,,,1.3502,,,0.4389699999999999,,,1.2517,,,,,,,,,,2.77845,4.082,
1,1034,2,1,,,,,,,,,0.7004866666666666,0.94886,1.1945,,,0.8320725,0.12275,-0.33214,-0.44958,-0.6723,-0.2714,0.17405,,3.0438,2.0233,1.2593,,1.9477,6.2564,,0.71128,5.4546,6.329325,4.2789,7.2013,4.5508750000000004,2.2105,1.96795,2.4696333333333333,,1.6238,1.5193666666666665,1.6440000000000001,,1.2971,1.7047500000000002,,,1.1459199999999998,,,,,,,,,,2.7846,
2,30,1,1,0.12244,1.1263,,-0.32585,0.27095,0.72749,0.32321,0.37409,,0.982585,0.20495,,-0.18559,,,,,,,,,,,,,,,,,3.7830000000000004,5.342366666666667,5.5308,4.113033333333333,4.6356,1.788375,3.4695,,1.2143,1.1538,2.8507,1.173,0.15269,,,,0.28195,-0.0247,0.8265,,,1.2198,1.080875,0.88153,0.5404800000000001,0.96951,,0.70962,0.54873
2,516,2,1,0.7578185,1.849,0.457295,0.28333,,0.90558,1.23566,0.70263,0.78738,,0.7959333333333333,0.943485,1.431915,0.7595000000000001,0.7472300000000001,,2.3553,,,4.929,,,4.463616666666667,5.86465,2.852614,4.58445,4.137266666666666,,5.416733333333333,9.3606,1.1286,4.8599,2.11555,2.9440333333333335,2.37755,,1.481,2.8772,0.92565,1.23175,1.5517999999999998,1.51088,1.152,,,1.3717,1.6929,,,,,,2.4266,1.8713,4.6502,1.0947099999999998,1.055,5.5401
1,820,1,1,0.75934,,,,,,,,,,,,,1.43365,,,,,,,,,,0.4423899999999999,,,2.3876,3.7548,,4.9542,5.0972,4.9542,,,,,,1.5548,0.76555,,0.8587699999999999,,1.8096,1.0266,,,,,,,,,,,,,,2.4435
3,28,2,1,0.18531,0.504685,,,,0.82928,,0.091457,,-0.25181666666666663,-0.28397,,,-0.157525,0.74845,,0.2309405,0.21138999999999997,-0.1171099999999999,0.5103443333333333,0.8205800000000001,2.826333333333333,3.9421825,-0.0719233333333333,,4.960929999999999,4.0601625,4.813,4.8234,6.08158,6.1439,5.7578000000000005,4.71715,1.9616333333333333,3.0746675,0.38866999999999996,0.212685,-0.443,,,,,-0.5173049999999999,,-0.63593,0.118834,0.27656,,,,,,,,,,,
2,648,2,2,,,,,,-0.087384,,0.001374,-0.0356075,,,0.023563,0.18628,0.049450499999999974,-0.1280655,-0.082453,,0.001374,,0.12218,,,,0.59802,0.52159,,,,,5.7385,2.8712,3.5295,,,4.5346,4.5921,1.7112,,7.3165,3.2767999999999997,1.2119,1.20821,1.9474666666666665,2.6037,,,,,,,,,,,,,,
2,181,2,2,-0.39690499999999995,,,,-0.51058,,-0.079998,,-0.21606,-0.22553499999999999,-0.19367,,-0.12994,-0.021437,,,-0.24879,-0.1885,,-0.030048,,2.8583,,,3.902,5.6674,4.6048,3.9778,,3.933,3.7901,3.9141,,,,,3.797,0.52454,2.0023,,1.38828,0.7863356666666667,0.08621,0.8027075,1.8921,,,,,,,0.57621,1.7646,2.2331,3.21655,,1.387445,3.057533333333333
1,94,1,2,-0.005842,,,,,,-0.28426,,0.008941,-0.14875,,,,-0.1315,-0.223895,-0.24484,,-0.20295,,,,,,,,0.59287,0.73824,,,4.981,,4.1433,5.9764,7.742999999999999,,6.971766666666667,7.4830499999999995,,2.0638,,1.9886499999999998,2.7438,2.5048,0.96492,2.43256,5.9838,,,2.8103,,,,4.37,2.2978666666666663,,0.8836066666666667,0.47461,
0,190,1,1,,-0.15705,,,,,,,,,,,0.10472,,,,,,,,-0.2598,,,3.4074,,4.1462,,,,4.9413,,,,,,,2.8447,4.7308666666666666,4.3957,4.1474,,7.1479,2.9462,5.357150000000001,3.9700249999999997,2.551133333333333,,,,,,,,2.0643,,2.1059,,1.482
2,181,2,1,,,,,,,,,,,,,7.6998,,2.48545,1.9059,2.4918750000000003,2.2692666666666668,2.5138,,5.79235,3.1787,6.00155,2.6057,4.02085,5.459,2.5018,6.02225,,,,,,,,,0.29031,,0.54004,-0.13252599999999998,0.98268,0.0875,0.5387525,0.07157049999999995,0.6106600000000001,0.44316249999999996,-0.0067949999999999955,6.2961,6.0119,,,,,,,2.0927,,
1,713,1,2,,,,,,,,,,,,,,,,,,,,0.28045,,,,,,5.9,6.7507,3.9946,6.7507,5.077,3.9132999999999996,,,,2.67005,,2.9744,,,2.3969,,,,,-0.24346499999999993,-0.32473,,,,,,,,,,,,
0,544,1,1,,0.5511,,,,,0.08518500000000001,,0.66947,,-0.45813,-0.530975,,,0.057867,,,,,,,,-0.82084,,,,,,,,,,5.1617,4.9279,5.104,,0.25971,-0.13184,1.58,1.83805,,,,,1.4404,,3.2707,,,,,,,,0.3022,,,
1,208,2,1,-0.12242,-0.019964000000000003,,0.14578,,-0.066675,-0.11489,,,-0.11489,,-0.12092,0.058763749999999976,,-0.07044249999999999,-0.05964333333333333,-0.15859,,-0.05914,0.07797499999999999,-0.33035499999999995,-0.35195,-0.39665,-0.1695085,-0.45843,,9.3912,7.422899999999999,,4.520250000000001,4.583525,3.92245,2.0488,3.2753,5.702375999999999,,2.2985535,1.7801,-0.089275,0.35821,,,0.13523,-0.24748,0.06629600000000005,0.02473733333333331,0.2407,,,,,,2.6847,0.6045849999999999,0.943625,2.25825,2.8444,2.2387
1,81,1,1,-0.30882,,,,1.1384,,0.99514,0.15468333333333334,0.016426499999999948,,-0.16559,-0.5773699999999999,0.12086,0.025378,0.06416899999999995,0.46103,,0.26111,0.052233,0.23425,0.789255,,2.0216,3.461843333333333,3.794033333333333,6.278633333333333,6.8316,5.6381,3.37776,,7.25835,,,1.9947,,,,2.7556,1.03393,0.35658999999999996,0.43566499999999997,0.3178,2.0216,2.7576,4.082466666666666,3.7642,,,,,,,5.8917,3.6368666666666667,6.7958,7.6492,3.8875666666666664,3.53595
1,137,1,2,,,,,,0.000277,,,0.43173,,0.6256566666666666,0.62457,,,,,0.71282,0.71282,,,,1.3044,,,,,,,,,,,,4.7854,6.008933333333334,,,,,0.41047999999999996,,0.38923,0.4513399999999999,,5.4457,,0.4513399999999999,,,,,,,0.006814,,,,
1,142,2,1,0.19379,-0.072336,,0.18082,,,,-0.05875049999999995,-0.052577,,-0.11802875,,,,,0.12525,0.92423,,,0.5136350000000001,1.1614,4.2357,3.0804175,1.1441,2.399576666666667,,0.90079,,,6.58085,6.4101,6.822266666666667,,2.55186875,11.1272,4.010972499999999,-0.066161,1.2305016666666666,1.018715,0.31007999999999997,0.48091,0.5130175,-0.092095,0.37903,,,,,,6.7346,7.6842,,2.9816575,3.2163000000000004,2.835305,2.8766499999999997,4.26474,4.95835
3,823,2,1,,,,2.1242,,,,,,,,,,,2.7401,,,,,,,2.5348,,,,5.4438666666666675,,6.9512,4.46735,,,,6.177,,,4.8309999999999995,,2.7166075000000003,2.41165,2.2454433333333332,2.336875,1.4907955,0.8046235,1.6989999999999998,,,0.27089,,,,,,0.54655,0.82221,,,3.5671,
2,792,2,1,,,2.0388,,,1.3683,2.47295,2.17755,1.5964,2.2559,,,0.5953033333333334,,2.2147,3.8441,,1.55793,,1.32165,,,,,,,,,7.4354,3.4882445,,6.5946,6.1617999999999995,,,5.5449,2.783455,1.002905,,1.9316,0.4093699999999999,0.8455775,1.7585250000000001,,,,,,,,,,,,,,,
1,843,2,1,,,0.41296,,,,,,,,,,2.5853,,0.60919,,0.76913,0.7308600000000001,,,,,,,,,,,,5.8606,,,,,,,0.018514,,,0.036176,0.36978,0.14803,,,0.7603,2.8554999999999997,3.4762525,5.2071,,,,,0.98794,,0.98794,2.4170499999999997,0.49341,0.5944820000000001
