fov,cellID,rep,dbscan_ldp_nbr_allele,chr19-g38,chr19-g39,chr19-g40,chr19-g41,chr19-g42,chr19-g43,chr19-g44,chr19-g45,chr19-g46,chr19-g47,chr19-g48,chr19-g49,chr19-g50,chr19-g51,chr19-g52,chr19-g53,chr19-g54,chr19-g55,chr19-g56,chr19-g57,chr19-g58,chr19-g59,chr19-g60,chr19-g61,chr19-g62,chr19-g63,chr19-g64,chr19-g65,chr19-g66,chr19-g67,chr19-g68,chr19-g69,chr19-g70,chr19-g71,chr19-g72,chr19-g73,chr19-g74,chr19-g75,chr19-g76,chr19-g77,chr19-g78,chr19-g79,chr19-g80,chr19-g81,chr19-g82,chr19-g83,chr19-g84,chr19-g85,chr19-g86,chr19-g87,chr19-g88,chr19-g89,chr19-g90,chr19-g91,chr19-g92,chr19-g93,chr19-g94,chr19-g95,chr19-g96,chr19-g97
0,89,2,1,,0.90333,,,0.30045,0.06600333333333334,-0.39232000000000006,,,,0.06247466666666666,0.464395,0.36744,,,0.59131,,0.23434999999999997,0.05190000000000006,0.155025,0.64949,,0.9191875,1.1122,0.18675499999999998,0.7830075,1.0197,0.572805,1.1698879999999998,1.19683,1.5247199999999999,1.23123,0.92448,,0.69179,,1.6913,1.2788000000000002,1.6543,,0.7076600000000001,,1.6543,0.77641,1.143965,0.7622966666666667,0.9350459999999999,,-0.090885,0.7358533333333334,0.8345799999999999,,,0.435295,0.4220899999999999,0.3286566666666667,0.24580666666666665,0.094208,-0.44521,0.83811
3,91,2,2,0.229263,-1.343945,,,,,-3.4608,-3.4608,,,,0.65745,,,,,0.3784099999999999,,,,,,,1.2444000000000002,,,,0.34954,-3.4608,,,,,,,,,,0.44576,,,,,,,,,,,,,,,,,,,,,
1,137,1,2,,,-1.0522,,,,-0.88885,-0.57839,,,,-0.80715,,,0.76964,,,,,-0.17807,,,,0.20591333333333325,-0.2025799999999999,-0.25977,,-0.62741,0.15281499999999998,0.1589365,-0.18624,,,,0.07928000000000002,,0.16506499999999996,-0.0841155,0.92486,,,0.340715,1.1373,,0.1569,,,,,,,,1.5866,,0.61441,,,,,0.52454
0,18,2,1,,,,,-0.92646,-0.8814,-0.48233,-0.45658666666666664,-0.3428716666666667,-0.39651,-0.4458566666666666,-0.736575,,,,-0.64969,-0.95864,,,,,,,-0.022111500000000006,0.624765,,0.3608699999999999,0.3093845,-0.24417499999999995,-0.18624866666666665,,0.64408,0.72132,0.4906716666666667,-0.027478,-0.48877,0.12056666666666664,0.19351,,,,1.69325,0.1484599999999999,,0.47672,0.18226024999999998,,-0.53383,-0.25061,-0.3890045,-0.37612999999999996,-0.3729099999999999,-0.417965,,0.000414,0.629046,,-0.53383,,-0.44371
0,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66323,,-0.66299,0.957945,1.0491949999999999,0.56734,0.1519304,0.32408,0.42232,0.9665333333333334,,,,,,0.37790500000000005,0.090178,,,,,,0.5533100000000001,0.97902,0.29134,0.31005,,,,,,,
2,641,2,1,,,,,,,,,0.000837,-0.65356,-0.605845,,0.8052,-0.33999,0.58707,,,,,0.028104,,,,,1.9368,0.512085,0.30077,-0.012796,,0.2326,,1.2278,,,,,1.3414333333333335,1.4051,,,1.555,,0.887,0.887,,0.000837,0.26668499999999995,0.1235385,-0.5444899999999999,0.24624,-0.1968445,,,0.45527999999999996,,0.2189699999999999,,,,
1,94,1,1,-0.07272,-0.056578499999999955,,-0.5676899999999999,,0.4079066666666667,-0.30227,,0.6518,-0.55693,-0.09423999999999993,-0.5031273333333333,-0.1588,,-0.51748,-0.23771,0.49398000000000003,,-0.22097,-0.23771,-0.21619,-0.07630499999999996,0.09585700000000004,0.0277093333333334,,0.6840849999999999,1.1970166666666666,-0.48878,-0.09185,-0.72551,0.10184,0.009777500000000015,0.4294266666666666,0.3074766666666667,0.13772000000000006,-0.23531666666666662,-0.44215000000000004,-0.6286649999999999,-0.05837249999999998,0.4652997142857143,0.50116,2.438,-0.73985,,-0.58204,-0.03924333333333326,,,1.9287,1.0377378,2.0339,1.24,1.8760666666666665,1.31535,2.5169,0.309865,,0.8287533333333333,,
0,406,1,1,-0.81104,0.8842399999999999,,-0.261015,,,-1.1275,0.20613,-1.0936,,0.49998,0.09310866666666669,-0.65532,0.7184966666666667,1.2760449999999999,-0.96174,,0.93699,1.2534,1.05,,1.811,,-0.20074,-0.29116,0.2664,,0.040367,-0.21581,0.26640666666666674,-0.20074,0.15714999999999996,-0.64528,-0.07767333333333337,-0.144235,0.22684900000000002,-0.04251333333333333,-0.25725,,,-0.69803,,0.17599,0.18729,-0.19321,0.861615,1.148,1.2873335,,0.360585,0.40957499999999997,1.2735266666666667,1.6377,-0.012374999999999997,,-0.2836233333333333,-0.08520000000000001,,,-0.30623
2,63,1,1,,-0.60675,,,0.16582,-0.30960666666666664,,,0.29656,-0.000579,-0.000579,-0.35715,,,,,1.5683,,1.0335,,,1.4138,,1.27119,,,0.85519,1.3306,,0.6977025,,,-0.61863,-0.74938,,-0.1947093333333334,0.07073499999999996,,,,,,,,,,,,,,,,,,,,,,,
1,208,2,1,0.1758315,0.14963949999999998,0.4072,0.210755,0.2820563333333333,0.5789,,,1.4177760000000001,1.7109666666666667,0.23258,1.5116225,0.99217,0.6123675,1.4112500000000001,-0.33927999999999997,0.59927,0.5169537142857142,1.6557,0.8131674999999999,0.765142,0.20639,0.5163485,0.37081499999999995,0.8240875,0.96377575,0.28995128571428574,0.04341233333333333,-0.2679833333333333,0.632442,1.6265966666666667,2.4022,3.071818,2.939114,2.42835,2.5746,1.9907374999999998,1.8128475,1.836123333333333,1.4985,1.08385,2.2784666666666666,0.8146433333333333,0.22385,3.0875,0.1278099999999999,0.11035,-0.11374,0.37809333333333334,,0.21366333333333334,0.016057999999999996,0.20639000000000005,,1.00671,1.1231200000000001,0.5512549999999999,0.3392933333333333,0.9572433333333334,-0.08172700000000001
2,636,2,1,-0.67999,-0.872445,-0.53282,-0.623405,,0.28794,0.18039000000000002,-1.0989,-0.72527,-0.80452,-0.20451,-0.38565000000000005,,0.0105799999999999,-0.7479100000000001,-1.2573,,-0.8611200000000001,-0.9177233333333333,-0.79886,-0.53282,-0.6460250000000001,-0.7932,-0.3479126666666667,,-0.17055,,-0.4762135,-0.3714975,-0.26394925,-0.6347,-0.5837600000000001,-0.5215,-0.5866100000000001,-0.8554625,-1.0649,-0.45548000000000005,-0.6082933333333335,-0.14413966666666667,,,,,,,-1.18945,-0.72527,-0.7479100000000001,-0.85544,0.40396750000000003,-0.034703333333333385,-0.09698500000000002,-1.28,1.3917,0.8822774999999999,0.61058,1.6709666666666667,1.7879666666666667,0.128306,-1.3139333333333332
2,516,2,1,0.12854,1.068,,,-0.54097,-0.5931566666666667,-0.78933,-0.18462,-0.16302,,,-0.34659,0.2365199999999999,0.74945,-0.14142,0.42369666666666667,0.37152,,0.079945,0.23651500000000003,,0.3283075,0.18253500000000006,1.1814,0.6484142857142857,-0.1090265,-0.7137399999999999,0.4920866666666666,1.227295,0.970805,0.8277399999999999,0.71165,0.618786,0.843392,0.33371,0.16093233333333332,-0.1846155,,-0.6057600000000001,0.70085,1.29475,1.7051,0.13934,,,,-0.24940666666666667,-0.23861,,-0.15222400000000005,,0.09614099999999999,0.06914999999999999,2.2018,0.7044533333333334,1.0716266666666667,,,1.3703500000000002,0.787245
0,275,1,2,,,,,,,,,,,,1.8911333333333333,,,,,,,4.68375,3.5872,,,2.9709,2.10014,4.7984,4.2143,,2.6183,2.6269,3.3651,,,2.3331,,,3.1644,2.9279,1.53045,,1.68805,2.35815,,,,,,0.94276,,1.2653,,,0.97142,,,,,,-0.375895,-0.3113933333333333,-0.053396
2,260,1,1,-0.145971,-0.702855,-0.38464,,-0.44146,-0.33918,,-1.1802,-1.237,-0.93015,-0.75968,,,,,,0.746165,0.96779,0.041549999999999976,0.01314000000000004,-0.4869199999999999,-0.6725499999999999,,-1.1290499999999999,,-0.56648,-0.23689,-0.7104333333333334,-0.57785,-0.82217,-0.15355,-0.8392299999999999,-0.37327000000000005,-1.1234,-0.61574,-0.77483,-0.7331605,-0.7966025,,-0.032325000000000007,-0.4301,-0.731265,-0.16870000000000002,-0.4641933333333333,-0.4490366666666666,0.19498,1.2917,-0.55511,,,-0.94152,,-0.12323999999999996,,1.9565,-0.39032,-0.2482575,-0.6270866666666667,-0.6119349999999999,
3,28,2,1,-0.33094,-0.15415,-0.097322,,,-0.24254,,,-0.084693,-0.22044249999999999,0.20785333333333333,,-0.17309,,-0.37514,-0.065752,1.1844,0.40148,-0.36566499999999996,-0.32463,-0.26359,0.265731,-2.5661,-0.8192240000000001,1.3991,,,,0.43305,0.95712,0.17418,0.5403899999999999,,,-0.04681,-0.24886,-0.26149,0.066842,,,0.9129,-0.14467899999999995,0.4877766666666667,0.641415,,-0.36251,,1.26648,,,1.6853333333333333,,2.2578,0.925535,1.6537666666666666,2.4283,2.06205,2.7124,,0.59722
1,820,1,1,,0.61035,0.80084,,0.31727,,,,,0.2782,,0.22446350000000004,0.8057300000000001,,0.17074,,,,,,,,,0.6591899999999999,,,1.6556,1.1818,0.77642,0.6591899999999999,,0.62011,,,,,,,2.613,0.74711,,1.1281,1.597,1.1379000000000001,0.722695,0.688484,,,0.033968,0.12189,0.39542,,,,0.13166,,,0.22935,0.62988,1.2209
1,189,2,1,-0.46007,-0.43172,-0.44387,-0.33048,-0.20088,-0.22113,-0.28188,-0.42605079999999995,-0.6868500000000001,-0.6848275,-0.67335,-0.43577000000000005,,,0.7265,0.4632699999999999,-0.20088,,,,,-0.5815600000000001,-0.33047499999999996,-0.33857,0.5199699999999999,-0.5714325,-0.3628699999999999,-0.04294500000000001,,-0.010544999999999999,0.1392928333333333,-0.030795,-0.06724500000000001,0.96544,0.25269,2.0751,0.136593,0.8169343333333333,-0.16039,0.098796,,1.0626,0.17979,-0.006500000000000006,,0.39038,-0.019996666666666645,0.11229666666666667,-0.5599599999999999,0.10689866666666666,0.009701799999999993,0.036026749999999996,-0.472215,-0.5225485714285715,-0.8164399999999999,-0.06724499999999999,-0.04429333333333333,-0.366925,-0.518785,0.0529
3,823,2,2,,,,,,,,,,,,,,,,,,,,,,-0.087129,,1.4795,,0.952965,0.74752,1.0043,0.34946,1.0942,,,,2.6865,1.8262,,1.8817666666666668,,3.7138,,,,2.1215,0.23389,,,2.9561,,,,,,,2.03165,0.82457,2.0316,2.6351,,2.0658666666666665,2.6351
0,884,1,1,,,,,,,,,,,,-0.50024,-0.54246,,,,,-0.9541,-0.98576,-0.79578,-0.8802200000000001,,,,,,,,-0.98576,,,-0.9118550000000001,,,,-1.0596,-0.93299,,,,,,,,0.7135600000000001,,,,,,,,,,,,,,,-0.078052
2,730,2,1,-0.46296499999999996,-0.1227299999999999,,-0.6535,-0.78959,0.1494599999999999,-0.14995,-0.21799,-0.94837,-1.1026,,,-0.73515,,-1.1026,-0.2452099999999999,,,,-0.38131,,-0.38131,,0.25153375,0.17668000000000006,0.32639,-0.02746,0.809525,0.8843799999999999,-0.06828499999999998,0.27195,-0.6058650000000001,-0.6262800000000001,-0.8032,1.0477,-0.46296,,0.285535,1.2382,-0.531015,,,,,,0.83674,0.42164975000000005,0.3853533333333334,0.26855249999999997,-0.25882,-0.10911749999999999,0.768695,0.46247999999999995,0.38083500000000003,-0.2111849999999999,-0.3540849999999999,-0.63989,-0.28604075,-0.32687,0.129048
0,158,2,2,-0.10618,-0.96682,-0.72739,,-0.59797,-0.5623883333333334,-0.92152,-0.81152,,,-0.8276950000000001,,-0.5332600000000001,-0.52032,-0.32619,0.39209999999999995,0.13325,-0.16441999999999996,,,0.036184,,0.27560999999999997,-0.2571683333333333,-0.17951400000000003,-0.37149000000000004,0.46974,0.19148566666666667,-0.11696333333333335,-0.26148,-0.10078666666666668,-0.11265,-0.627095,-0.25501,0.30149,0.314436,-0.42972575,-0.0479389999999999,-0.497675,-0.510615,0.46974333333333335,-0.10618,0.8644700000000001,,,0.1720735,-0.51385,0.50857,,0.01676999999999999,0.097657,-0.2161849999999999,,,,-0.3035449999999999,,-0.11912,,0.9971500000000001
2,68,1,1,,,,,,,,,,,,,-0.81162,,,0.068323,,,0.98417,0.853975,-0.33573,0.33769,0.98418,,0.49931,0.67889,,1.5588,,,,,1.5378800000000001,0.4903399999999999,,3.9943750000000002,3.4354,,0.0593455,1.7654,,,1.2086299999999999,,,2.349,4.9798,,3.1720333333333333,3.944266666666667,4.5668,5.82835,,,,3.038125,3.7497,1.0200666666666667,0.4185,0.47537
2,80,2,1,-0.06795349999999997,-0.2559536,-0.52571,-0.26198,-0.493685,-0.14142000000000005,-0.6161350000000001,-0.31473,,-0.830885,-0.7492533333333333,,-0.62367,,,,,,,-0.30719,,,,,0.34836,0.28808,0.33329,-0.27705,,0.062027,,-0.19039999999999996,-0.167795,-0.31473,-0.37500999999999995,-0.42776,0.370965,0.099702,0.30315,0.30315,-0.2243099999999999,,-0.37501,-0.21677,-0.35994,,,0.31068499999999993,0.31069,0.2635905,0.12231,-0.09998,1.1019,,,,,,0.7703300000000001,
0,310,1,2,-1.0822766666666668,-1.14075,-1.1588,,,-1.0575,,,,-0.649243,-1.287,-1.395,-1.233,,,,-1.3747,-1.233,,,,,,-1.1588,,,-1.125,,-0.81458,,,-0.72685,,,,,,,,,,,,-0.96305,,,,,,,,,,,-0.17346,,,,,
1,826,1,1,,,-0.211217,,,,-0.31603,,-0.36367,-0.1969255,0.04128499999999996,-0.4375175,,,,-0.91632,,-0.7066899999999999,,,,0.51294,,,,,,-0.46848,,,-0.60188,,0.5463100000000001,-0.27792,0.074634,0.34617499999999995,0.39860500000000004,1.8279,-0.16358,,,,0.7702100000000001,,,,-0.058765499999999894,0.312845,,,-0.13499,,,0.71304,,0.76068,0.065106,,,
0,310,1,1,0.1336,0.7106100000000001,,-0.0452399999999999,-0.0857309999999999,,,,0.03911999999999999,0.2112099999999999,0.16397,0.282065,,,,,,,,0.59588,,,,-0.011497,1.03118,1.081795,0.27195,-0.103728,-0.254445,0.29219,1.0345,0.8590700000000001,0.13697,-0.90906,,-0.45691,0.10998,,,,,,,,,,-0.49065,0.42716,,-0.20382999999999996,-0.71335,0.4001699999999999,0.15722,0.4238,0.68025,0.059365,-0.60537,,-0.26794549999999995,-0.3826699999999999
2,181,2,1,-0.75368,,-0.015891,0.16137,,-0.00631,,,,,0.53985,,,-0.12129,0.019243333333333317,,,,0.24600666666666668,0.9326813333333334,0.24600666666666662,,,0.044789999999999996,0.4024933333333333,0.4248699999999999,0.6787799999999999,0.07992675,0.13422833333333337,-0.3225099999999999,-0.01588999999999992,0.32426,0.4903283333333333,0.8253640000000001,2.2166,-0.09733649999999995,,0.04798333333333332,0.17893699999999998,-0.325701,-0.09734000000000001,0.37056666666666666,-0.135665,-0.38958,0.48236,0.25239500000000004,1.1627,0.2715599999999999,0.42008,,0.7075100000000001,-0.082963,0.29072,0.46957899999999997,,-0.52372,0.53985,-0.5189299999999999,,0.2875433333333333
1,81,1,2,-0.93623,-0.85068,0.362811,-0.43062,,-0.671755,-0.64842,-0.5110033333333334,,-1.16765,,,0.92288,,,-0.64842,-1.0503,,-0.4383899999999999,,,-0.6173,,-0.7469666666666667,-0.51618,-0.566745,-0.58619,-0.64064,-0.6717550000000001,-0.434504,-0.1350299999999999,-0.44616999999999996,-0.3450515,-0.50581,-0.201145,-0.33986333333333335,-0.60564,-0.29059866666666667,,,,-0.64064,,,,0.26947,,0.3083599999999999,0.15279,-0.60175,,-1.1074,,-0.9129,0.4794899999999999,,,-1.1463,-0.5006233333333333,-0.8805000000000001
3,455,2,1,0.11535333333333335,0.31543999999999994,,,0.10808,0.080795,,0.89386,0.00985799999999995,0.11899,,,,,,0.5228,-0.4266899999999999,,,0.053515000000000035,,,,-0.4376,0.3590966666666667,,,,,0.56645,,,,,,,,,-0.372115,,0.26087,0.26087,0.71924,0.1626465,0.71924,0.75201,0.5855524999999999,0.904765,0.822925,0.74653,0.78473,,,,0.020771,,,0.599195,,0.7738349999999999
2,555,1,1,-0.613315,-0.74519,,,,-1.1236,-1.2268,,-1.3185666666666667,,-1.3185333333333333,-1.2268,-1.3759,,0.60792,-0.8713200000000001,,,-0.733705,-1.3071,,-1.2727,-0.53878,-0.6649149999999999,0.18364,0.14924,,,-1.3071,0.14924,-0.4585159999999999,-0.8120716666666666,,-0.7490193333333334,-0.705032,-0.9538820000000001,,-0.6419750000000001,,,-1.3931,-0.65345,-0.922925,-0.65345,-0.12597,,,,,,,,,-0.5158466666666667,-0.6878500000000001,-0.79679,-0.4661556666666667,-0.7509250000000001,-0.404045,-0.5273100000000001
1,843,2,2,,,-0.79774,,-0.5111899999999999,-0.17157,,,-0.52181,,,-0.5536399999999999,,-0.77652,,,,,,0.07606233333333333,0.68808,-0.097283,0.11498,-0.96755,,-0.95694,-0.8472766666666667,,-0.6013999999999999,,,0.08314000000000002,-0.38384,-0.097283,,,,,,,,,,,,,,,,,,,,,,,,,,
1,36,1,1,-0.6628125,-0.8417,-0.7440000000000001,-0.6229106666666666,-0.34494,-0.8568374999999999,-0.60502,,-0.94764,-1.1954,-0.962528,-0.7379439999999999,-0.5183300000000001,-1.1912500000000001,-1.3109,-0.65869,,1.2403,-0.064222,0.1070975,0.018340000000000044,,,,-0.62566,-0.8485849999999999,-0.57612,-0.79698,-0.2706335,-0.8651,-0.53897,-0.19632499999999997,0.5302399999999999,-0.02294999999999997,-0.75776,-0.12202,-0.10825466666666665,0.16283000000000003,-0.6008899999999999,,-1.1045500000000001,,,0.80821,-0.17981,,,,-0.0022999999999999965,-0.8279449999999999,,0.2908,-0.150915,,,-1.055,-0.78804,-0.39860850000000003,-0.5183300000000001,-0.56236
0,116,1,2,,,,,,,,-0.60455,-0.66025,-0.46531,0.073073,,-0.53957,-0.40961499999999995,-0.15898999999999994,,,0.56505,-0.2611,,,0.2680099999999999,-1.375,-0.7128366666666667,0.24944,0.10092,-0.33536,,,-1.245,-0.24253,-1.017635,-0.8644699999999998,,-0.50244,,,0.045226,,,,,,,,,0.1102,0.52792,-0.6014566666666666,-0.43746399999999996,0.20303,-0.9387,-0.5302899999999999,-0.6231099999999999,-0.706655,,0.43045,0.03594499999999996,-0.42122,
1,718,1,1,-0.6190100000000001,,-0.13573,-0.82111,,,-0.46963,,,,,-0.47256000000000004,-0.334898,-0.54871,-0.01710500000000001,0.083944,,,,-0.2236,-0.1533,,-0.17088,,,,-0.45645,,0.76932,,,-0.25875,,,,,-0.7596,-0.671735,,,,,,,,,,,-0.39934,,-0.012712,,0.13667,,,,0.25089525,-0.07422,,
2,792,2,1,-0.93648,,-1.1096,-0.958115,,-0.936475,-0.503605,,,-0.8787706666666667,,,,0.40545,-0.099577,,,,-0.0707179999999999,,,,,-0.6984,,-0.7633300000000001,-0.59018,,,-0.57575,-0.86434,,-0.44588,-0.027429499999999954,-0.79219,,,-0.14286633333333332,,-0.27273,,,0.34774,0.4776,,,,,,,,,,,,,,,0.073576,
2,172,2,1,-0.73065,-0.661266,-0.6235200000000001,,-0.72045,,-0.434755,-0.53169,-0.77146,,-0.46944800000000003,-0.71024,-0.530666,,-0.18988,-0.48236999999999997,-0.46537,-0.274906,-0.38373999999999997,-0.44240949999999996,,-0.36333499999999996,-0.85309,-0.94492,,,-0.91431,-0.6974925000000001,0.64679,-0.75786,-0.9041049999999999,0.027789999999999964,-0.43986000000000003,-0.49597499999999994,-0.46537,,-0.10825,-0.189878,0.06520100000000001,-0.057237,0.46820500000000004,0.71312,-0.68984,-0.09805,1.13146,-0.78167,,,1.5141,,0.003982,-0.256202,-0.52659,-0.50363,-0.235792,-0.2511,0.1927425,-0.307215,-0.09805,0.31007999999999997
0,215,1,1,,,,,0.1296,,,,-1.2770666666666666,-1.10185,,,-0.2736699999999999,-0.61214,,,-0.18245666666666668,,-0.80297,0.583285,,-0.64094,-0.78497,1.4762,0.51847,0.586885,,,0.31683500000000003,0.1224005,0.13199666666666665,0.27723,0.050385,0.09539249999999999,0.51127,-0.18005999999999994,-0.10084,-0.28088,0.35044000000000003,0.770525,0.54728,-0.4921136666666667,,,0.42485,0.18722500000000003,-0.6553399999999999,0.39244500000000004,-0.62654,-0.12484566666666667,-0.03422999999999998,0.17281,0.32403,0.19440266666666664,-0.69495,-0.86418,-0.38169699999999995,,,-0.34929
0,190,1,1,-0.02616,,,,0.30173,,,,0.09895750000000003,,,-0.54389,-0.518,0.16367,,,,,,,,2.9939,0.06444499999999997,-0.75961,-0.50937,,-0.0693039999999999,-0.751005,-0.44681499999999996,-0.46191499999999996,,,,-0.457602,-0.40582333333333337,-1.0875,-1.0702,-0.74235,-0.30228,,-0.3885700000000001,-0.69921,,,,0.7029725,,-0.8760749999999999,-0.9667,-0.587034,-0.06067499999999995,2.1483,,-0.21599,,,-0.0520465,0.3448765,-0.35692999999999997,
1,84,1,1,,,-0.29079,-0.53754,-0.70992,-0.50712,-0.5172549999999999,-0.081223,0.4798699999999999,-0.10150333333333329,-0.25699,-0.020381,,,,,,,0.1418599999999999,,,0.18919,,0.25003,0.6849333333333333,0.31763,,0.1351,-0.5611999999999999,-0.19952999999999999,,-0.192767,-0.08798500000000005,-0.202905,-0.34825,-0.0812255,-0.35163,0.1080599999999999,,0.36495,0.31087,0.46635,,0.07764199999999999,,,0.21623,-0.37867,,,,,0.42127333333333333,0.23650549999999995,0.3632675,0.95309,1.0477,-1.0547,0.98689,1.019025
0,353,1,1,,-1.1749,,,,-1.04856,-0.94392,,-1.2735333333333332,-0.9962575,-1.3193,-0.8121925,-1.1966,-0.846455,-0.48918,-1.2687,,-1.0522,-1.0811,,-0.9655900000000001,,,-0.51084,,-0.85912,-0.91504,-0.8717300000000001,-1.3457333333333334,-0.45850500000000005,-0.3448199999999999,-0.756275,,-0.58663,0.107514,,,,,,0.37699,,-0.092186,-0.40256,0.50692,0.016085,,1.2865,0.68015,0.31925,0.3408974,0.83895,1.28648,0.39143,,0.27594,0.6621199999999999,0.86542,0.3481182,0.48526
0,250,1,2,,,,,,,,-1.3974,-1.3974,-1.3974,,,-1.3657,-1.2113,,,,,,,-1.3182,,,,,,,-0.7560899999999999,,,,-0.73234,,,-0.52649,-0.5528833333333333,-0.58191,,,,,,,,,,-0.17022,-0.52649,-0.32065,,0.42357,,-0.46316,,0.24939000000000008,0.38398499999999997,-0.7165100000000001,,-0.64525,-0.18606
0,844,1,1,,0.65442,0.2312135,,,0.31502,,0.33597,0.084557,0.1683599999999999,,0.20188,0.6292800000000001,0.40301,0.1599799999999999,,,,,,1.8109,,1.4757,,,,,,,,,0.81365,,0.72147,0.71309,1.0343433333333334,,,,,0.32759,1.0148,,,,,1.7523,,1.2117200000000001,2.4227,,1.8025,1.2327,1.0273345,,0.26055,0.1683599999999999,,,
0,648,2,1,,,,,,,,,,,,,,,,,,0.0564289999999999,,,,,,,-0.85867,,,-0.80278,,,,,,-0.94249,-0.83073,,,-0.88894,,,,,,,,,,,,,,,,,,,,,,
1,144,1,1,,-0.6655800000000001,-0.41367,,,,-0.24574,-0.60027,-1.0247975,-1.160075,-0.9983400000000001,-1.2534,,-0.012494,-0.012494,0.30472,-0.2892776666666666,,,,-0.33904,,-0.4976399999999999,,-0.10113300000000003,,-0.30172,-0.30171749999999997,0.6265750000000001,-0.24574,,-0.6313666666666666,-0.57228,,,-0.3141583333333333,-0.040483,,-0.80553,-0.0591429999999999,-0.390355,,-0.0591429999999999,,,0.127454,,,,-0.0591429999999999,-0.077802,,,-0.41367,1.0511,-0.41367,,-0.2644,-0.19909,
1,194,1,1,,,-0.71572,,,-0.59053,,,,,-0.099412,0.7768900000000001,0.5618299999999999,,,,,,,3.5695,3.5695,,,0.09639199999999999,,0.680595,0.14454,,0.72875,0.6806,-0.68683,,-0.54238,-0.35941,,,-0.86979,,,,,-0.36904,,,,,,0.61319,-1.1298,-1.1298,,,,-0.5664549999999999,,,-0.643495,-0.73497,,
2,199,2,1,0.48063749999999994,-0.17371857142857142,0.10458333333333332,0.12437833333333333,0.16961749999999998,0.09610266666666667,-0.333668,-0.09051033333333332,0.49760499999999996,0.171882,0.45518333333333333,-0.5485566666666667,-0.58814,,,0.4976,0.616355,,3.8481,,,,3.1441,,,,,2.0159,0.78601,,,,,-3.2686,,,,-3.2686,0.6587813333333333,1.278,,,-0.31671,-0.053752,,,,-0.41001,,-0.2955,0.38733,0.26858,-0.053752,,,1.1253066666666667,0.048035,-0.41849,0.1260826,
0,164,1,1,-0.4863399999999999,,,,,-0.71237,,,-1.1561,,,,,-0.7542300000000001,,,-0.3189,-0.12914666666666663,0.73593,0.14154,,0.19177,,0.032707,,1.3554,1.7824,1.0289,0.12898,0.07456499999999999,1.09593,0.8029,0.91173,,1.1294,,,2.201,2.3935,1.2968,2.5107,-0.43611,,,,,1.0373,0.21688,,2.8288,0.48896000000000006,,2.36,0.325715,1.5759333333333334,,1.91215,0.41362,2.0461,2.2261
1,1034,2,1,-0.66302,,,,-0.90087,,-1.0659,,,,-0.66787,,,,,,,,,-0.095085,,-0.046543,,0.147625,-0.046543,-0.49312,,-0.43001999999999996,-0.27954,-0.49312,-0.036835,-0.09023049999999999,-0.10964599999999994,,-0.13715399999999991,0.176748,,,,,,0.2058699999999999,,,,,0.0068524999999999975,0.29325,,0.5942,1.3466,0.7107,,0.5650655,-0.1824599999999999,0.11849899999999998,0.09422649999999999,0.170922,1.2835,-0.20187500000000003
1,53,1,2,,,,,,,,-0.33136,-0.3279385,-0.79628,,-0.33819333333333335,,,,,0.5677395,,,-0.3758,,-0.2835,-0.80996,-0.80996,-0.8031200000000001,-0.7518400000000001,-0.6048399999999999,-0.35871999999999993,-0.93302,-0.69372,-1.0151,-0.72107,-0.59117,-0.91251,,-0.83047,-0.6435833333333334,-0.8509766666666666,-0.65954,,-0.64586,,,,,,,,0.75574,,1.5762,2.1779,2.1779,1.5181,,3.1692,,0.4412399999999999,0.20877699999999993,1.167675
0,544,1,1,-0.81525,,,,-0.42399,,0.29875,,,-0.467465,-0.90219,-0.000129,,,,,-0.23923,,,,,,-0.5218,-1.32065,,-1.3043,-0.97828,-1.4456,-1.1522,-1.1956,-1.4239,-1.0923500000000002,,-1.2717,,,-0.77177,,,,,,,,,-0.66309,-0.51637,-1.3152,,,-1.47275,,-0.56528,,-0.5218,-0.2971933333333333,-0.8261200000000001,,-0.4892,-0.47833
0,26,1,1,-0.27679,,-0.72758,-0.71275,-0.83435,,,,-0.3716933333333334,-0.48834666666666665,,-0.63861,-0.09587999999999999,,-1.0775,-0.2827199999999999,1.0163,1.4374,,0.09392599999999995,,,1.2476,1.1052,,,-0.49032,0.52694,1.1685333333333334,1.76955,,1.142305,0.96289,,,0.577345,0.18587,,,0.34008,0.84426,0.5694366666666667,0.34008,,0.45871,,,,1.37511,0.86402,0.96882,,,-0.021736,,-0.31238,0.35788,-0.08402,-0.436935,-0.13443
2,244,2,1,-0.74169,-0.75243,-0.43564499999999995,,-0.011464499999999996,-0.4839699999999999,-0.70948,-0.81686,-0.301405,,-0.7739050000000001,0.07981500000000001,,,,,0.1066599999999999,0.36439,0.65435,,0.52547,1.28792,2.5264666666666664,1.6887999999999999,,,,,0.074444,1.2986525,0.17109,2.4852550000000004,3.135,1.24496,,0.99261,1.9322,0.879822,0.0314889999999999,3.4213,,2.6034,1.159,0.0529669999999999,2.3081,-0.60209,-0.306775,,-0.31751499999999994,-0.05442,0.57379,-0.47323,0.745591,,,,0.7223433333333332,1.6279666666666668,2.3403033333333334,4.5632
