fov,cellID,rep,dbscan_ldp_nbr_allele,chr19-g165,chr19-g166,chr19-g167,chr19-g168,chr19-g169,chr19-g170,chr19-g171,chr19-g172,chr19-g173,chr19-g174,chr19-g175,chr19-g176,chr19-g177,chr19-g178,chr19-g179,chr19-g180,chr19-g181,chr19-g182,chr19-g183,chr19-g184,chr19-g185,chr19-g186,chr19-g187,chr19-g188,chr19-g189,chr19-g190,chr19-g191,chr19-g192,chr19-g193,chr19-g194,chr19-g195,chr19-g196,chr19-g197,chr19-g198,chr19-g199,chr19-g200,chr19-g201,chr19-g202,chr19-g203,chr19-g204,chr19-g205,chr19-g206,chr19-g207,chr19-g208,chr19-g209,chr19-g210,chr19-g211,chr19-g212,chr19-g213,chr19-g214,chr19-g215,chr19-g216,chr19-g217,chr19-g218,chr19-g219,chr19-g220,chr19-g221,chr19-g222,chr19-g223,chr19-g224,chr19-g225,chr19-g226,chr19-g227,chr19-g228,chr19-g229
2,80,2,1,,0.42738,0.18511,,,0.1773799999999999,,,0.2237699999999999,0.515,,0.3487699999999999,,,0.748496,0.2663,,-0.19891,-0.24916,,-0.18473,,,,,0.34748499999999993,0.4943899999999999,,,-0.012480999999999997,,0.8002233333333333,0.40418,0.88356,0.047225,,0.5897450000000001,0.5420699999999999,,0.4016,,0.51372,,,0.293037,0.19456333333333334,-0.16798,,,,,,-0.55457,,-0.14092,-0.16025,-0.32035749999999996,-0.18666,,-0.416045,-0.60096,-0.39348999999999995,-0.5951649999999999,-0.597745,-0.5421166666666667
2,117,1,1,,,,,,,-0.32589999999999997,-0.29156,,-0.29007,-0.42295,-0.21094,-0.28559,-0.33038,-0.2699125,-0.30948,,-0.3572599999999999,,,,,,-0.17809,0.14739,,,,0.5744,0.6251599999999999,,0.5087,0.5803699999999999,0.647252,0.5997775,0.54976,,0.1257375,0.14141725,0.22503,0.038397999999999995,-0.03675166666666667,-0.178091,,-0.0855205,,,,,,,,,,,,0.08169350000000004,-0.22587,-0.21790666666666667,,-0.190035,,,,
2,68,1,1,0.6078600000000001,0.7024833333333333,0.49402,1.3501,0.72466,0.4807075,0.4541,1.0337,0.90947,,,0.61969,,0.49549,,0.7034666666666666,0.54576,0.29738,,-0.024936,0.10221,,,0.22048999999999996,0.17318,0.25302025,0.16874575,0.301516,0.423045,0.17782771428571428,-0.14026,0.74388,0.514715,0.6463,0.71727,1.0573,0.8306133333333333,,,,-0.34133,1.1756,-0.252625,,,,,,-0.095903,-0.41821,-0.2282275,-0.30289,-0.336895,-0.378295,,,,-0.67843,,,,,,,
1,81,1,2,,,0.47296,0.27603,0.26111,0.38345,0.36554,0.16636499999999999,0.1686099999999999,0.33152799999999993,0.023889999999999953,0.12981399999999998,0.213365,0.404335,0.4669899999999999,0.0761039999999999,,0.77135,0.70272,0.6689033333333333,0.43491775,-0.08801,,0.89369,,,0.14473,,,-0.0865185,,,0.607235,0.67885,,1.4069,,,,0.12385,,0.4580399999999999,0.32974,-0.3267199999999999,-0.3267199999999999,,,,0.48788,,,,,0.30825,-0.2730066666666667,-0.48188,,-0.56543,,,0.2999,,,-0.5505099999999999,-0.18051
0,116,1,2,0.62402,,0.27482333333333336,0.2423,,0.10309499999999999,,,,0.66133,,1.1952,,,,-0.008837,0.3810016666666666,,,,,-0.2456199999999999,0.07295899999999995,0.190635,0.1389735,0.32983500000000004,0.76752,,,0.5149600000000001,,,,,,,,0.3599699999999999,,,,,0.18106666666666668,,,,0.37432,,,0.56662,0.013836200000000002,0.016990000000000005,-0.11264,,,,-0.50249,,-0.43218,,,,,,
2,636,2,1,,,,,0.15717,-0.080409,-0.35525,,,,-0.18755,-0.024509,-0.1456299999999999,-0.10719649999999994,-0.29935,,,,,,-0.089726,,0.010429,,0.052354,0.6299899999999999,0.054683,0.23869,,,,,0.5438149999999999,0.9654,,1.0958,,,,0.015090000000000006,,0.11058,,0.39707,0.2154,,-0.41115,,,,,-0.1991999999999999,-0.038484,,,-0.010534,-0.36923,,,,0.059342,-0.40184,-0.4088199999999999,-0.36923,-0.23414
2,841,2,1,,,-0.2219545,-0.39888,-0.5463100000000001,-0.423,-0.51683,-0.22464,,,0.21499,,-0.33186,-0.38279,0.1774599999999999,-0.058438333333333335,,,,,1.154565,,,,1.3703,0.5018100000000001,,0.64925,0.9153125,0.7752399999999999,0.37046,0.253855,0.40798999999999996,0.030914999999999998,0.48037,1.19207,0.81725,,,-0.015548,,,,,,,,,,,0.74307,,,-0.07630733333333327,,-0.22196,,,-0.007506,0.008578,,-0.23937999999999998,,-0.18711,
3,62,2,1,,,,,,,,,,,0.28243,,-0.18089,,0.12116,0.15327499999999994,,,0.07742333333333333,,,,-0.078383,0.3311766666666667,,0.396555,0.69108,,0.361705,,,0.69108,,0.683565,,0.4177399999999999,,,0.48198,,0.46011,,0.16353,0.0514559999999999,0.046262199999999996,,,,-0.14399,,,,-0.195235,,,0.12936,-0.20959,,-0.2328199999999999,,,,,,
2,63,1,1,-0.1926295,0.721555,,,-0.0651425,0.2157366666666667,0.2116,,-1.0135323333333333,,-2.7424,-0.53467,-0.53467,,-0.926455,,,,,,,,,0.18050333333333332,0.47279,-0.2175099999999999,-0.279695,,,0.3214666666666667,,0.918995,1.1506,1.1382225,1.0885,,0.42926,,,0.32975,,0.22403,-0.42895,-0.0931285,0.0996565,,,,-0.92646,,,,-0.24238099999999999,-0.41029,-0.30457,,,0.093438,0.29866,0.49766,0.049906,2.3011,2.3011,,0.2613425
0,844,1,1,,-0.094374,0.16762,,,,-0.043254,,0.26986,,,-0.16466,,,,,0.21234999999999998,0.40404733333333337,,0.51907,1.305,0.4551699999999999,1.7779,,1.5223,,,,,1.26352,0.084546,0.38488,,,,,,0.72994,,0.41683000000000003,,,,,,,0.93442,0.80662,,,0.41683,,,,,,,,,,,,,0.68521,
2,578,2,1,,,,,,,,0.033062,,,,,-0.05493,0.2019099999999999,0.009281,0.2019099999999999,,,,,0.96292,,,,0.41296999999999995,0.53723,,0.4516166666666666,0.4706399999999999,,0.30179,0.67278,,,,,,0.7584,,0.89871,1.039,2.2447,1.7299,,-0.1453,,0.26374,,,,0.078247,-0.0192569999999999,-0.191675,0.011659,,,,,,0.083003,-0.006571000000000003,,,-0.059685,-0.09416775
0,352,1,1,,,0.311845,,0.18574,0.30081,,,0.24722,,,0.112447,0.10772,-0.10507333333333334,-0.09916599999999995,-0.19492,-0.63707,-0.63707,-0.71923,-0.63076,-0.45501,-0.022323,0.574673,,,,0.6385325,0.7689666666666666,,1.2805,1.2521,0.9499036000000001,-0.20911,0.32288075000000005,,0.798586,1.5997,-0.0932549999999999,-0.05306,-0.1902,,,0.05924699999999995,0.129,-0.20675,,0.52622,0.10417,-0.036508500000000006,,0.37410666666666664,0.41430000000000006,,0.06397749999999995,0.18338,-0.1913765,-0.17364,-0.23433,-0.232755,-0.196107,0.15974,,-0.31314,-0.29777499999999996,0.026738000000000005
0,99,2,1,-0.074465,,-0.33085,0.077121,0.1978285,-0.0538779999999999,0.1865975,-0.093178,0.12016199999999999,,-0.10815,0.0902215,-0.2410199999999999,-0.10861749999999998,0.04904899999999999,-0.21108,-0.008965,0.42333,0.8575,,-0.15868,,,,-0.32898,0.14262,0.14824,0.8331799999999999,,,0.26894149999999994,0.58802,,0.8381799999999999,2.0889,0.8705999999999999,0.860492,,-0.48243,,0.59738,0.282978,-0.11470149999999994,-0.318685,0.11155400000000001,-0.024871,,-0.04265,0.28222460000000005,-0.0856905,-0.13061,0.0168612,-0.71823,-0.28656,0.007879,,-0.24383,-0.093178,-0.29155,,,,0.7015600000000001,0.4108526666666667,0.19169066666666665
2,210,2,1,-0.16786933333333331,,-0.6117666666666666,-0.126295,-0.38177250000000007,-0.240958,-0.035775,,-0.19268,-0.38378,-0.46625999999999995,-0.40591,-0.3299725,-0.51293,-0.29477,,-0.32947,-0.688545,,-0.280185,-0.23492,-0.432065,,,-0.5769033333333333,-0.31539,0.22573,-0.54371,0.9633333333333334,1.208385,0.84935,1.7662833333333332,1.6097266666666668,1.296905,-0.46023,0.24082275,,-0.21749333333333332,1.6248300000000002,,,-0.43206,,,-0.80019,,,-0.033765,-0.11624,,-0.41597,0.062794,-0.15580000000000002,,,,,-0.041809,-0.294265,-0.3958566666666667,-0.4977766666666667,-0.22755,-0.12429,-0.38143666666666665,
2,260,1,1,0.13505,-0.012814999999999993,-0.5416,-0.5617099999999999,,-0.206112,,0.07826999999999998,-0.2837199999999999,-0.161873,-0.0177864,0.10488825,0.18118674999999998,0.015572000000000027,0.04419999999999999,0.18474,-0.0037473333333333247,0.047514,,-0.002169799999999994,-0.2671533333333333,-0.20012,,,0.042782,0.33378899999999995,0.08714325000000003,1.6469,-0.07945733333333332,0.123225,0.11849,0.32905725,0.7513650000000001,1.7947549999999999,1.87995,0.59402,0.5009796666666667,0.22969,0.69105,,-0.2127375,,0.15398,-0.016366,,,,0.4923066666666666,0.38111,0.5798466666666667,0.277482,,,0.31723,,,,0.6886800000000001,,,,-0.023464000000000002,,0.10350766666666666,-0.15832
0,620,2,2,,,,,0.042125,-0.56071,0.085466,,0.061826,0.81438,0.8459,0.97199,,0.81438,,0.97199,,0.91288,1.2872,1.0784,,,0.8459,,,,,,,,,,,,0.6489,,,,,,,,,,,,1.02714,,1.00549,0.83014,,,1.1966,,,,,,,,,,-0.001216,,-0.250755
0,884,1,1,,,,,,0.97379,,,,,,,,,,,-0.55565,-0.56634,,,,,-0.6786399999999999,,,,,,1.0219,,,,0.85614,,,,,,,0.086075,,-0.10644,,,0.045969999999999955,0.000512,,,,,,,,0.44258333333333333,,0.2572,,0.42298,0.048641,,,,,,
1,820,1,1,,,,,,-0.34066,0.08194000000000001,,,,0.14097500000000004,-0.19772,,,,,,,,,,,,,0.69098,,,0.51075,,,,0.7158399999999999,,,,0.80906,,,,,,,,,,,1.26583,,,,,,,,,,0.5294,,,,,,,0.694077,0.961295
2,172,2,1,-0.20945999999999998,0.276715,0.097462,0.38289500000000004,0.599545,-0.5353,,,-0.26534,0.0902408,0.09156771428571424,-0.33326449999999996,0.001818499999999992,-0.030466,-0.278756,0.24590866666666664,0.34678,,,,-0.021180000000000004,,0.20579,1.3527,,1.00592,0.6795,0.43276,-0.014305000000000012,-0.06287700000000002,1.3463743333333333,1.47992,1.1185293333333333,-0.07677333333333333,,3.4917,0.17312,-0.137243,0.21322666666666668,-0.0796419999999999,,0.039001,-0.002266,,0.15764500000000004,0.016648,,0.21381333333333333,0.86606,0.1009,,0.3878047142857143,0.3055199999999999,0.1009,,,,,,-0.25846499999999994,,,-0.108015,-0.25503,-0.36851
2,1229,1,1,,,,,,,1.7918,,,0.48075,,,0.5999399999999999,,,,,,,1.0984,,,,,,,,,,0.44283,,,,,,,,,0.96292,,-0.68404,,,,,,,,,,,,,,-0.1151799999999999,,,,-0.75988,,,,,,
1,718,1,1,,,,,,1.0364,,1.9455,,2.1712,,,,,1.3078,0.97427,,1.8409,,,,,-0.33708,,,,0.37583,,,0.33658,,0.988985,,,0.49355,1.3209,,,,,,,,,,0.2908,-0.2226199999999999,0.12729,,-0.0133289999999999,,1.177,0.31041949999999996,-0.14414,,-0.34035,,0.47066,0.0193729999999999,,0.097858,,,,
2,230,2,1,0.474005,,0.3537099999999999,,,0.4749,,-0.45361,,0.27797,0.52658,0.2426233333333333,0.31182633333333337,0.1452,0.192425,0.38258179999999997,0.2949,0.043615,0.16658,0.007972,,,0.16747499999999998,0.15411,,0.175495,0.16658499999999998,0.49413999999999997,,0.31272,1.1717,1.6693850000000001,0.4107399999999999,0.7291533333333332,1.3059666666666667,,,,,,0.27529499999999996,0.1015345,0.20579,,,0.3947,,-0.25935,,1.8881,,,-0.1649,0.006782666666666669,-0.33242,,0.054308,0.02846850000000005,-0.06687740000000002,0.030694500000000003,-0.17024,-0.55697,,-0.67994,-0.57123
2,591,2,1,,0.50344,0.0443649999999999,0.023939999999999947,0.4197899999999999,0.3270736666666667,,,0.377388,0.52873,0.617235,,0.65128,0.518025,0.27001,,0.44314,,,,,0.5968100000000001,,0.8886,0.44314,,1.8612,0.67462,,0.603615,0.289465,0.18491,,1.21343,0.580275,0.456755,0.7427,0.6597066666666667,,,,0.2751966666666666,0.55596,,-0.13654,-0.047061,-0.132003,-0.14432,-0.16571999999999998,-0.12487,-0.19295,,-0.2104599999999999,-0.11903,,-0.093747,,,-0.14043,,,-0.101526,-0.22991,-0.184523,-0.1093099999999999
1,878,1,1,,,,,,0.69764,,0.7209,,,,,,,,,,0.55477,,,,,,-0.30243,0.31777000000000005,-0.010048,,,,,1.3721,,,1.1063,,0.6145799999999999,,0.99334,,0.29562,0.11621,,-0.4486199999999999,,,,,-0.45526,,,,,,,,,,,,,,,,,
0,250,1,2,,,,,,-0.11752,,,,,,1.1142,,,,,,,,,,,,0.45670999999999995,-0.04685000000000003,,1.41965,1.2581,0.006999999999999969,,,0.42011,,0.7406699999999999,1.0234,0.65738,0.5564149999999999,,,,,,,,,0.179481,,,,0.081883,,,,,,0.62961,0.66747,,,,,,,,
2,181,2,1,,,0.21911866666666668,,0.430675,0.4372766666666667,0.79323,0.024205000000000004,0.54923,0.11979,-0.023159,0.030233,-0.098942,0.030233,-0.043827,,0.320445,0.515075,0.34542,0.27136,,0.42465,0.20936,,-0.11617,,0.10314766666666668,,,,1.17559,0.91119675,0.9701922500000001,1.5373,0.88195,1.2353123333333333,0.50215,0.35231,0.33623566666666665,0.46082,,,-0.1351099999999999,,-0.29614999999999997,0.081903,-0.12649999999999997,-0.25309,-0.233285,-0.1085864,-0.029187,0.257008,0.006694333333333331,-0.19195,,,,-0.01627,-0.30132,-0.0403825,0.2748,,,,
1,208,2,1,-0.12393,0.17968099999999995,0.28666,,0.25276,0.36953,,,0.10811,0.1955,-0.07571299999999995,-0.11677325,0.323575,0.56014,0.247737,0.11074575,-0.2565199999999999,0.509655,0.569925,0.25426666666666664,0.57445,,1.2743,0.739428,0.88107,0.071948,0.543258,0.717442,0.5865,0.66862,1.037755,1.2129325,1.3112475,1.023342857142857,0.8512419999999998,0.9172366666666667,0.7224875,0.6539828571428572,,,,0.3571,0.6836899999999999,0.6836899999999999,,0.35597,0.1412593333333333,-0.04030500000000005,-0.080234,0.11300600000000001,0.40719950000000005,0.16612200000000002,0.0048950000000000035,0.09153549999999999,0.15481999999999996,0.22764666666666664,0.20981516666666666,0.267075,0.20453999999999997,0.21056999999999998,0.23844249999999997,0.0177039999999999,0.079481,0.053868000000000006,0.30399
2,875,2,1,,,,,,0.82986,,,,,,,,,0.12754,,-0.19589,,,,,,,,,0.23843,0.8391,-0.16817,,0.8575799999999999,,,,1.6523,1.5137,,,,,,,,,,,,,,,,0.95923,1.1903,0.69124,-0.29754,,,,0.30312,,,,,0.15218466666666666,,
3,455,2,1,,,-0.45416,,,,,,,,,,,,,,,,,,,,,,,,1.5468,,,,,,,1.2589,0.74066,-0.15665,0.6398900000000001,0.8318300000000001,1.1197,,,,0.99498,0.6351,1.35725,0.74786,,,,,,,,,-0.28141,,-0.07507966666666667,,,,-0.02069866666666666,,,,
0,250,1,1,,,,,,,,,,,,,,,,,,,,2.2854,,,1.33761,,2.0456,,0.11974,1.9169,,,,,,0.7507699999999999,,1.2581,,,,0.23459000000000002,,0.27876,0.6699999999999999,1.0133,,-0.29168,,,,0.0616899999999999,,0.24343,,0.0616899999999999,,,,-0.22353,-0.26265499999999997,,0.003636,,,,0.30778999999999995
0,275,1,1,,0.2767699999999999,,,,0.521965,0.3452693333333334,,0.2767699999999999,,,0.226565,0.064275,0.43556333333333336,,,,,,,,0.7438,0.30012,,0.3818533333333333,,0.057269,,,0.434792,1.3089,0.92828,,,1.3813,1.0824,,,,,0.45191,,,,-0.10386,0.0199069999999999,,,0.14367,,0.23707499999999998,,-0.4401199999999999,,,,,0.3982,0.419215,-0.23696,0.40754,,,-0.27899,-0.32336
0,407,1,2,,,,,,,,,,,,1.94825,,,1.39646,,,0.7723899999999999,,,,,,,,,,,,0.5333899999999999,,0.66027,0.75764,0.59536,0.33865,0.6937099999999999,1.89805,1.9172,0.69568,,0.95238,0.94353,,0.27669,,,,1.0645,,,,,0.64847,,,,,,,,,,,0.64257,0.18227
0,613,1,1,0.8166899999999999,1.23055,1.5255,,0.49713,0.65663,,,0.13298949999999998,0.36394,0.06438200000000005,,0.27933,0.181011,0.12231799999999997,0.29077,0.0632465,,,,,,0.16272,,-0.061373,0.3647033333333333,,0.8670033333333333,0.3273525,0.34336,2.3053,1.2785975,,1.2176333333333333,1.0362149999999999,,0.47827,,,,0.26332900000000004,0.000366,,,-0.15512,,,,,,,,,0.29534,,,,0.47827,,0.43025,,0.1147,0.36165499999999995,0.98133,-0.007637500000000005
2,555,1,1,0.13159,0.392165,0.58721,,,,0.4811,0.69019,0.65274,,0.5965699999999999,0.8254166666666666,1.46513,0.6184133333333333,2.160016666666667,1.314305,,,-0.18359,0.0182103333333333,,,0.32195,0.20025,0.9211033333333334,0.6371399999999999,0.5934475,0.46862333333333334,0.59033,0.6277699999999999,,0.73388,1.49685,1.060765,1.1707599999999998,1.9930500000000002,1.2878,1.1395499999999998,,0.15032,0.128473,,,0.1784,,,,,,,0.02549499999999999,0.051235,0.11183000000000004,-0.03952266666666667,-0.07827249999999994,0.26734,0.028610000000000062,0.04421250000000004,0.18516466666666667,-0.071251,-0.17735,-0.4550899999999999,-0.29281,-0.38331499999999996,
0,215,1,1,-0.074248,,0.62831,0.098761,,1.0339,1.1216,0.98718,0.7475449999999999,0.55232,,0.733515,0.5406403333333333,0.06486000000000004,0.58584,0.63415,-0.55119,-0.13971,,,0.016933,0.5944005,,0.24138,,0.1735799999999999,,,,0.7305775,,2.6448,,1.0986333333333334,1.58258,1.21047,1.4415333333333333,0.1665599999999999,0.13617,,,,0.38633,0.5383,,,,0.357105,1.0176,-0.15841,0.6216700000000001,,,0.53128,,-0.27297,,-0.16075,,,,,0.3536,0.39568,
3,157,2,1,0.300215,0.1464175,0.38974,0.309395,0.528995,0.18773,,0.036231,0.247415,0.44483,0.5070633333333333,0.5055333333333333,0.235175,0.196915,0.3866766666666666,0.66367,,,,,,,,,,,,,,,,,,1.0524,1.0019,1.034,,,,,1.1396,0.57185,,,,,0.75549,,,,0.14795,,,,,,,,,,,,,,0.47238
0,310,1,2,,,,,,-0.28885,-0.089081,,,,-0.1993,,0.14054,,-0.1993,,0.0096569999999999,0.21861,0.02573,-0.17786866666666667,,,,,-0.2567,,,,,,,1.5895,,0.99473,0.51712,1.04525,,,,,,,,,,,,-0.38989,,,-0.047749,-0.02249,,-0.4289199999999999,,-0.12352,,,,-0.2613,,,,,
0,544,1,1,,,0.5086,0.88042,0.55413,,,,,,0.48583499999999996,,,,0.3386255,,0.10188,0.29714333333333337,0.402365,,0.42665,0.41451,0.1917206,0.501012,-0.04078,,,,1.3615,1.0276,,,,1.5102,,1.5436,,,,-0.09237799999999999,,,,,,,,,,,,,,-0.29878,-0.077204,,,,,,-0.52946,,,-0.14398,-0.13487
0,164,1,1,,,,,,,-0.14069,-0.30212,,,-0.34972,,,,,-0.106541,,,0.28772,0.18630999999999998,,,0.7564599999999999,,0.10559,,2.3697,0.79891,1.4695,,1.0142,,,,,0.65404,,,,0.13043,,,0.50503,2.0151533333333336,,,,,,-0.14379,,,,,-0.344545,2.3635,1.2791,-0.2234699999999999,,,,-0.303155,-0.30936,-0.2338199999999999,-0.16759
1,1034,2,1,,,,,0.07551100000000001,0.002619,,0.028265500000000048,0.15245,0.31713,,0.21724,0.14435,-0.00413,0.186195,,,,-0.058124,,,-0.00953,0.133553,,,,0.422415,1.140515,,,,,1.61435,1.7858,,,2.1511,,-0.46038,,,,0.1119599999999999,-0.26195,,,,,,,,,,,,,,,,,,,,,
1,94,1,1,,,0.59534,-0.03335500000000002,,,-0.4353766666666667,-0.38528,-0.31382,0.90578,0.295979,-0.058404333333333336,0.40316,-0.11096666666666664,0.18634,,-0.2678333333333333,-0.5528150000000001,0.19126333333333334,-0.5947,0.16662549999999998,0.62244,0.26888,0.1198099999999999,0.4549,1.5809,1.0523675,1.7755,1.4725,0.5569102,,1.1620233333333332,,0.7497566666666667,2.2140750000000002,2.1266,0.332935,,0.055754,0.33827333333333326,,0.53867,-0.040336,,-0.040336,-0.33107,1.1152,,0.21344,0.46352,,0.3391,2.0441,0.99201,,,,,0.72346,,-0.3015,,,,
1,468,1,1,,,,3.6612,,4.34905,,,,,1.1459000000000001,,1.3082,,1.1978,0.1568099999999999,,1.3182,,1.6396,,,,,,,4.1499,,,,1.2078,0.97015,,0.039659,1.1007,0.039659,,,,0.42457,0.13839549999999998,0.35094000000000003,0.40784,,1.3316,,,1.1409,,0.5049,,,0.48147,0.48817,,,,0.67895,0.297386,0.3409,,,,,
2,648,2,1,-0.10340949999999999,,,-0.075056,,,,-0.023281,-0.019173666666666662,0.59062,,,,0.32189,0.003839,0.38681000000000004,,,0.5741900000000001,0.3206524999999999,,0.34571999999999997,0.33175,0.21710000000000002,0.363795,0.88155,0.5758300000000001,,,0.99003,0.98263,0.6522600000000001,1.0024,,1.0492,1.0665,0.74841,,2.7381,2.037837,0.15916,,,0.011236,,,3.8993,,-0.21559,1.771592,0.4574925,,-0.084918,0.697865,,3.1251,,0.13368766666666668,0.077804,,,1.6089,-0.10464,-0.11697166666666663,
1,194,1,1,,,,,,0.984145,,,,,,,,,,,,0.36759,,1.1003,1.74145,,1.9537,,,,,,,,,,,,1.1763,,,,,,,0.51056,,,,0.365355,,1.4622,,1.9269,,1.4578,,,,,,,,,,0.54928,0.70715,0.6848099999999999,0.5060899999999999
2,516,2,1,0.1946775,,-0.19841,-0.22964,-0.008837,-0.073515,,-0.06125,0.01793,-0.019987999999999995,-0.1019525,-0.18428733333333333,0.024615666666666675,0.098215625,0.16958499999999999,0.30675,,-0.077419,,,0.003429999999999999,-0.2430199999999999,,,,,1.1108,0.46398,0.53535,,2.9931,1.124145,,1.788775,3.118,1.81665,0.7427699999999999,0.31009,,0.0290779999999999,0.17628,-0.17834,,,0.29448,,,-0.13819,,,,,-0.38576,-0.21402000000000002,-0.28985,-0.26755,-0.1828,-0.27759,-0.093586,-0.2501542,-0.0926952,,-0.154925,,-0.1203525
2,198,2,1,2.0057,1.7157,2.1965,2.0998,2.0057,1.7522,,,1.3472,,1.7122,2.1887,2.04495,1.79406,1.734,2.0057,,,0.695125,0.58275,0.3619199999999999,1.4282,,0.62326,1.0623,,1.3655,,,1.2348,,,,1.862,,0.8062,0.8872150000000001,1.23739,,1.8228,1.9927,0.8062,,,,,,,,,,,,,0.267835,0.2730599999999999,0.46384,0.29266,,0.40982999999999997,0.3906699999999999,0.180285,,,
0,18,2,1,,0.262,,,,-0.20563,,0.47651,,,0.5784050000000001,0.4379,0.3344025,0.31295,0.25628333333333325,0.4357599999999999,0.34995,-0.046891,0.26415,-0.152,,,,,,,,,,,1.4547,2.53635,,1.1429533333333333,3.351,,0.3885699999999999,,,-0.49307,,,,,-0.57244,-0.5745899999999999,-0.23565999999999998,,,,,,-0.63465,-0.68828,,0.17834599999999998,,0.053930000000000006,,-0.30216,0.000302,0.07251999999999996,,,
1,137,1,1,,0.21077200000000001,0.4992733333333333,0.41047999999999996,0.40066999999999997,0.48075,,,0.55103,0.35655,1.49075,1.6051333333333335,0.3663533333333333,1.3861,,2.115,1.7163,,,,0.64255,0.8795200000000001,0.63438,,,,,,,1.2831899999999998,,1.7446033333333333,1.2162,3.4421,,1.8078,,1.3044,0.62457,-0.08960749999999999,,,0.39032333333333336,,,,,,,,,-0.14843949999999995,,0.3336699999999999,0.88605,0.75531,,,,,,,,,0.01171675
2,566,1,1,0.018751,,0.061144,,-0.17907999999999996,,,0.8553,1.1464,1.1634,1.2905,,1.0362,0.79595,,,,,,-0.097122,0.143105,,,,,,2.9862,1.5336,2.8647,0.8609600000000001,3.0173,1.370365,1.9858,1.672045,,0.39463,0.021577,1.380985,0.1855,0.93159,,,,0.75356,1.5336,,-0.2158199999999999,-0.12820949999999995,-0.2158199999999999,-0.031179666666666665,0.74367,0.63769,-0.147995,,,-0.001032,-0.0321199999999999,,,0.11767000000000004,,,,,
0,406,1,1,1.0636,1.04701,1.754,1.754,1.705135,-0.13989,,0.5845,,0.87971,0.77411,0.79342,0.37559,0.7355149999999999,1.0040325,0.10082,,,,0.16667,,-0.0990159999999999,,,0.6321924999999999,0.98189,1.01748,,1.61545,1.5178,1.280535,2.3921,4.1474,,,1.1386,0.13715,,,,,,,,,0.14623,0.83657,0.4414399999999999,-0.0036409999999999,,0.7321083333333332,,,,-0.087662,,,,0.0508589999999999,,-0.12172699999999999,,,-0.45781,
0,158,2,2,0.8736799999999999,,0.49881250000000005,0.0584,,,0.91055,0.8101750000000001,0.56163,,0.7541833333333333,0.80403,0.49266999999999994,0.36244585714285715,0.4558,0.7774,0.20384,,,0.12736466666666665,,,,,,,1.312,,2.2175,1.1031,,2.86885,2.409,2.2584,1.9834,2.02795,1.2219,0.818365,0.5664100000000001,0.53978,0.6401600000000001,,0.3171866666666666,,0.33289,,,-0.65446,0.007189,0.31445,0.046109,0.29089499999999996,,0.36976,0.1096099999999999,0.1075599999999999,,0.08810000000000001,-0.22838,-0.002369999999999997,,,,,-0.023538
1,137,1,2,0.42846,,0.59515,0.5379499999999999,,,,,,0.42846,0.7945300000000001,0.70955,0.43499,,,,,,-0.081437,,,,,,,,,,0.76839,,,,,0.59515,0.95142,,3.0106,1.93525,2.4223,,,,,,,,,,0.68994,,,,,,,,,0.58208,,,,,0.31079,0.01662,0.31406
2,852,2,1,0.5331100000000001,,,,,,1.6524,2.4753,,,,,2.0099,3.6004000000000005,,,,,,1.2974999999999999,,0.30691,,1.0167,,1.7031,1.473,,,1.4145,1.2702,,,,,,1.6875,,,2.8731,,,,0.18992,-0.079179,,,,,,-0.047979,,,,0.54091,,,,,0.39271,,0.30301,,,
0,310,1,1,-0.061526,0.002768,,-0.0902275,0.3977199999999999,0.369015,0.37246,,,0.5860066666666667,0.5929,0.3977199999999999,1.1876,0.54008,0.20943,,,,,,,,,2.1727,2.4207,1.1371,,1.173845,,2.5401,,,3.7502,3.7502,1.1509,,,,0.338015,0.07624833333333333,0.0808405,0.08428499999999998,,0.64112,,,,0.68474,0.14284,1.2014,,,,,,,,,,,-0.54603,,-0.3807,,
1,233,1,1,0.05202899999999995,,,,0.4988399999999999,,,,,,0.81895,0.3654699999999999,,,,,,,,0.75967,,3.5962,,-0.4051599999999999,,,,5.2886,,,1.5036,4.8973,1.8731133333333334,0.092782,2.66845,1.048645,2.129,0.70039,,,,-0.052450000000000004,0.027575,,,,0.21134,0.9049,,0.054250999999999945,0.074999,,0.0631429999999999,0.22616,0.67372,0.33286,,0.33583,,,0.62926,,,,
0,26,1,1,1.3724,1.0689,0.9472700000000001,1.034055,1.2546,1.4591666666666667,0.30593499999999996,2.7822,,,1.4089,0.311463,1.2115,1.3707466666666666,0.7935633333333333,1.0522805000000002,1.2994184999999998,1.0158,1.8243475,,0.27608,0.9245750000000001,1.7522,1.256325,1.2181,,0.75375,0.3125699999999999,,,,,,4.9068,,,,4.9068,,,1.0821,-0.40393,,0.2744195,0.72058,0.4154,,,1.5565,0.976,0.8151199999999998,1.5565,,-0.5244620000000001,-0.17837,-0.6129100000000001,-0.699155,0.020661,0.49501,0.1268099999999999,0.28271,,2.1071,0.08368666666666667,0.13344
1,339,2,2,-0.5451,,,,,,,,,-0.19968,-0.19718,,0.08316,,-0.2322199999999999,-0.22471,-0.2697699999999999,,,,,,,,,0.8666,1.0393,,,-0.31732,3.7551,3.6462000000000003,4.1493,4.0129,4.6912,,,,,,-0.54009,-0.54259,-0.43371499999999996,-0.5476,-0.37865,-0.465,,,,-0.36989,,,,-0.50505,-0.4787649999999999,,,-0.59265,,,-0.44998,-0.31983,,,
