fov,cellID,rep,dbscan_ldp_nbr_allele,chr4-g581,chr4-g582,chr4-g583,chr4-g584,chr4-g585,chr4-g586,chr4-g587,chr4-g588,chr4-g589,chr4-g590,chr4-g591,chr4-g592,chr4-g593,chr4-g594,chr4-g595,chr4-g596,chr4-g597,chr4-g598,chr4-g599,chr4-g600,chr4-g601,chr4-g602,chr4-g603,chr4-g604,chr4-g605,chr4-g606,chr4-g607,chr4-g608,chr4-g609,chr4-g610,chr4-g611,chr4-g612,chr4-g613,chr4-g614,chr4-g615,chr4-g616,chr4-g617,chr4-g618,chr4-g619,chr4-g620,chr4-g621,chr4-g622,chr4-g623,chr4-g624,chr4-g625,chr4-g626,chr4-g627,chr4-g628,chr4-g629,chr4-g630,chr4-g631,chr4-g632,chr4-g633,chr4-g634,chr4-g635,chr4-g636,chr4-g637,chr4-g638
0,4,2,1,,-0.092267,-0.1998599999999999,,,,-0.71445,-0.65832,,,-0.75188,-0.6208899999999999,,,-0.7822849999999999,0.021566999999999992,,0.06679000000000004,0.4831399999999999,0.13696000000000005,-0.2899175,-0.37529,-0.4462433333333333,,,0.35215,0.4691,0.18529666666666667,0.27262,0.010649666666666632,-0.06185999999999999,0.519395,0.51588,,,1.7462,1.7415,0.910698,1.3509,-0.7378399999999999,-0.30511999999999995,,-0.482885,0.17672433333333334,-0.65832,0.3428,0.30770625,0.2501684,0.24299666666666667,-0.25132,-0.939,,,,,,,
0,353,1,1,-0.46753,-0.7923399999999999,-0.53249,-0.36106049999999995,,,,,,-0.6118899999999999,,-0.074141,,,,,0.66571,,,-0.75625,,1.6762,1.2215,0.25909333333333334,1.7701,1.4127675,,0.6657266666666667,-0.6046699999999999,0.720568,-0.28708,0.862997,,,,,-0.19684999999999997,,,-1.0570000000000002,0.60075,-1.0378,,-1.1966,,-0.601045,-0.1210599999999999,0.45277,-0.0994039999999999,0.423905,-1.1966,,-0.417,0.12677333333333332,,,-0.084968,-0.70573
3,86,2,1,-0.558615,-0.5948233333333334,-0.565265,-2.34166,-0.4322599999999999,,-0.38349,,,,,,,,,,-0.321415,,-0.17511,-0.41452,0.17662333333333327,-0.67167,,,1.0752,0.6229399999999999,-0.29924999999999996,-0.17215133333333332,-0.602952,-0.32585499999999995,-0.5697,-0.11747499999999994,-0.02436333333333331,-0.29924933333333326,-0.197275,,-0.5497475,,0.18845,-0.30368300000000004,-0.29038,0.5519999999999999,-0.42339,,,0.08056150000000002,-0.20171,,-0.05096550000000005,0.4988,-0.28151,-0.4499899999999999,-0.37019,-0.43669,0.38353,0.75595,,-0.077569
0,407,1,1,,,,,-0.0007800000000000584,,,,1.0226,,,,,,,,,,,,,,,,0.1711145,0.21241999999999997,0.3163566666666667,0.53489,-0.40853,0.50291,-0.40853,,,,,,0.31103,-0.268615,,-0.056747,,,,,,,-0.17267349999999992,-0.072737,,,,,,0.37499,,0.13513,-0.2006599999999999,0.91066
2,244,2,3,,-0.27456100000000006,-0.65578,0.5576800000000001,,,-0.14033,,-0.011465,0.2462599999999999,,,,,,2.6839,0.40734000000000004,2.8558,1.76041,1.2288599999999998,,0.10666000000000006,0.70802,1.4812,0.41808,,0.16840575,0.6704399999999999,-1.08531,0.708025,-0.93499,0.64359,,0.074444,0.69728,0.4503,-0.37658,,,,1.2127,0.90132,0.38586,1.8463,,,,,,,,,1.57245,,,,,
2,516,2,1,,,0.31211,,-0.47077499999999994,,-0.546365,0.06374666666666666,0.11774,,-0.2926,,,,,,,,,,,,,1.1652,0.2581199999999999,,,,0.052949,,,,-0.3034,-0.152222,-0.12342666666666667,,-0.087431,-0.011842,,0.4093,0.31210999999999994,,,,-0.51937,-0.308795,,-0.20621,-0.07231139999999998,,,1.1976,,,,,,
3,157,2,1,-0.39756,0.028058,0.1449835,-0.3040199999999999,,,-0.50981,-0.12629,,-0.434975,,,-0.8839799999999999,,0.3835195,0.0869902,-0.051453,0.0795085,0.010909000000000002,0.17305,0.2151435,0.6189319999999999,,0.07014999999999996,-0.16183400000000003,0.08886,-0.3344175,-0.3882049999999999,,-0.017156666666666664,0.29465,0.18707749999999995,-0.39755999999999997,0.10757,0.02806,-0.0935465,0.5706100000000001,,-0.12629,0.17305,-0.02339,-0.042098,-0.15434775,-0.15435,,-1.0243,-0.92139,-0.49577499999999997,-0.5144679999999999,-0.99623,-0.888655,-0.60335,0.22449999999999998,-0.25725,-0.53787,,,0.99622
0,275,1,1,,-0.04622999999999999,-0.007996666666666671,0.34076500000000004,,-0.23973,-0.22898000000000004,-0.16806,-0.44755999999999996,-0.39023,-0.237934,-0.29706,,-0.49056,,-0.085645,,-0.72705,-0.28989,,,-0.66256,,-0.09460574999999999,,-0.48339,-0.94922,-1.0567,,-0.6267199999999999,1.2796,-0.67868,-0.8488899999999999,,,,,-1.0281,,-0.87039,,,,,0.8209299999999999,,-0.22539,,-0.39738999999999997,,,-0.58372,,,,,,
2,648,2,2,,-0.77853,0.10889,-0.7089133333333333,,,,,,,,,,,,,-0.3478699999999999,,,-0.56972,-0.3478699999999999,,,,,,,,-0.8959799999999999,,,,,,,,,-0.54362,,,,,,,-0.3739699999999999,-0.15212,-0.29567,,,,,,,,,,,-0.33482
1,878,1,1,1.9732,,,,,,0.5593199999999999,,,,,,,,,0.8529700000000001,,,,,0.6572,,,,1.1792,,0.7659600000000001,,,,,,,0.73333,,,,,,,,,,,,,,,,-0.70228,,-0.48476,,,,,,
1,98,1,1,,0.7776633333333334,0.6634875,1.7283974999999998,,0.87469,,-0.92863,,,,,-0.46005,,,,,,,,,,,-0.63754,-0.31806,-0.33226,-0.94283,-0.91443,-0.77244,,,,,,,,,,,,-0.24706,,-0.81503,,,-0.44585,-0.05536699999999999,-0.00567,0.029829999999999995,-0.38905,,,,,,,,
1,820,1,1,,,,,,,,,,,,,-0.50333,,,-0.28352999999999995,,-0.56195,-0.6401,,,-0.67918,,,,,-0.073492,,,,-0.49356,,,,,,,,,0.31727,,,,,,-0.42029500000000003,-0.537525,,-0.70848,-0.537525,-0.498445,-0.55218,0.3661193333333333,0.20655333333333334,0.46381,,,
3,353,2,1,,,,-1.0496,,,,-0.34902,1.052215,0.56513,-0.522505,-0.495815,0.13808,-0.23558,-0.24225499999999994,-0.7071133333333334,-0.6359375,-0.19109999999999996,-0.71601,0.05133875,0.72527,,-0.68265,,-1.103,-0.91619,-0.678644,0.16143499999999997,0.20481,-0.235575,,-0.044301666666666684,0.745305,,,0.409449,-0.52918,,,,-0.56921,,,,-1.0429499999999998,-1.1297,-0.5492,-0.11547750000000001,-0.582556,,0.5517975,,0.10138250000000003,-0.0020400000000000418,-0.329,,-0.3356725,
3,91,2,2,-0.76663,-0.6655949999999999,-0.562638,-0.42023,-0.35287999999999997,,,,,-0.63192,-0.54532,-0.7185199999999999,-0.708895,-0.612675,,,,,-0.631915,,-0.86285,,,-0.58381,-0.48758500000000005,,-0.3240099999999999,,-0.5645600000000001,-0.63673,-0.60305,-0.17005499999999998,-0.8147399999999999,-0.6415379999999999,-0.5765899999999999,,0.0897429999999999,-0.12515166666666666,0.45538,-0.93983,0.30143,-0.21175333333333332,-0.09628666666666667,-0.41701999999999995,-0.68003,,,,0.003144,0.13785,,-0.37212,-0.016101,,,-0.3240099999999999,-0.5862149999999999,-0.20854666666666666
1,718,1,1,,,-0.58386,-0.6541600000000001,-0.25875,-0.18845,,,,,,,,,,,,,,,,,-0.7596,-0.69809,-0.8650399999999999,,,,,,,,-0.44327,,,,,,,,,,,,,,,,,,,,,,,,-0.36419,0.76054
1,137,1,1,,,,,0.18958,,0.30395,,,,,,,,-0.2189199999999999,,,,,,,,,,,,0.88402,,,-1.1421,,-1.2483,,0.19365899999999997,,,0.66343,,,,1.4886,,0.504115,,1.3088,,,,-0.055521,-0.43951,,,0.5572199999999999,0.35296999999999995,,,,-0.30879
2,260,1,1,-0.2747766666666666,-0.5210199999999999,-0.058839333333333355,-0.2596199999999999,-1.0665333333333333,-0.99834,-1.1802,,-0.640365,-0.8733299999999999,0.266962,,-0.020957666666666652,0.001772,0.16088,-0.0976715,-0.50965,-0.12040249999999994,-0.43388333333333334,-0.48692,,-0.75968,-0.75968,,-0.6914899999999999,,-0.9718333333333332,-0.70285,-0.518175,-0.4641899999999999,,-0.4149433333333333,-0.77104,-0.5020733333333333,0.43362,0.024499999999999994,,0.5776,0.3029435,,,0.092691,,2.377,-0.21795,-0.9983425,-0.166422,-0.66876,-0.7738849999999999,-0.8411133333333334,-0.753995,-0.8468,-1.1461,-1.112,-0.13839666666666664,-1.0438,0.5131899999999999,-0.867645
3,853,2,1,,-0.30143,-0.43449,-0.1351,,,,,0.03861333333333335,-0.18500149999999999,0.2419,,-0.8891100000000001,,,-0.33469,,,,,,,,,-0.39013,,0.064487,,-0.33469,0.20864,,0.20864,,,,,,,,,,,,,,,,,,,,,,,,,,0.8961100000000001
1,233,1,1,1.5299733333333334,2.2449,2.8098,-0.5221233333333334,-0.5835250000000001,,,,,-0.38295,,,,,,,1.6227,,,0.23922,,,,-0.40749799999999997,-0.5180250000000001,-1.087,,,,,,,,-0.28880799999999995,,,,,,,0.018185,-0.77591,-0.009103333333333316,-0.52213,-0.42389,-0.52213,-0.534405,,-0.50166,-0.8414,-0.3993266666666666,-0.50166,,,-0.85777,,,-0.90689
1,826,1,1,,0.6511,,,,,,,-0.43037,0.3986,,0.23027333333333333,1.0179,0.026992,,0.17945,0.77974,,,,,,-0.95443,-0.7638633333333332,-0.8877299999999999,,,,0.20802999999999994,,0.27473,,,,,,0.5796399999999999,-0.05160999999999999,2.31855,1.00844,0.11275,2.08515,1.1895,0.73209,1.0179,,1.0465,,1.542,,,0.7702100000000001,1.5039,,1.38,,,
0,99,2,1,,,-0.4990046666666667,,,,-0.60929,,-0.49349,-0.56793,0.84644,,,,-0.11715499999999998,-0.4190499999999999,-0.3198,-0.2426,-0.3446099999999999,-0.46040499999999995,-0.04960300000000001,,,,,,,,,-0.25363,-0.419048,-0.17918833333333337,,,-0.367355,,,-0.8905,0.26332,-0.1585105,-0.1295599999999999,0.002779,0.5371018000000001,-0.47695,,-0.28670999999999996,,,-0.60929,-0.543115,-0.2288099999999999,,,-0.055119,0.1682,1.1607553333333331,1.8389666666666666,
2,578,2,1,,-0.25198,-0.38248,-1.122,-0.4912349999999999,,,,,,,,-0.96249,-0.96249,0.08150499999999994,,,-0.15047500000000003,,-0.39698,,,,,,,,,,-0.5564800000000001,,,,,,,,,-1.020495,,,,-1.093,-1.0785,,,-0.23023,-0.57098,-0.4598156666666667,-0.9407449999999999,,-0.16498,,,0.35703,-0.889995,,
1,6,1,1,,,,,,,,,,,,0.10425,-0.84695,,,,,-0.214035,,-0.31646500000000005,,,,-0.2469599999999999,1.97735,,0.470065,,,,,-0.68963,-0.4372,-0.16282,-0.22013633333333335,-0.217696,0.5578949999999999,-0.45915,,1.0042,0.10425,,0.31643000000000004,-0.23233,-0.15184,-0.40062,-0.90548,-0.36647333333333326,,-0.5615899999999999,-0.8689,-0.825,,,,,,
2,1001,1,2,-0.60027,0.18861,,0.36391,,-0.17661,-0.030519999999999936,-0.4834,,,-0.8705324999999999,-0.93627,1.6057,,,,,-0.54183,,,,-0.37382999999999994,-0.08165499999999998,-0.21313474999999996,-0.424965,-0.5856600000000001,-0.8778250000000001,-0.87053,-0.47242950000000006,-0.33731,,,-0.73175,,-0.088959,,,,,,,-0.512615,-0.39574,-0.33731,,,,,-0.015915,,,,,-0.476095,,,0.96775,
1,94,1,2,0.28237,0.31465,0.9656575000000001,,,,,2.7823,2.8254,,1.857,1.61665,,,,,0.6159399999999999,,-0.12293,,,0.91722,0.300305,,-0.036851,0.34872250000000005,0.1927,0.17835499999999999,0.032493333333333374,0.39833999999999997,0.47964,0.12814,-0.38835,0.44616666666666666,0.27878,,1.24,,,,,,,,,,,,,,0.25726400000000005,0.042057,-0.33813499999999996,-0.50313,,,,
3,62,2,2,,,,,-0.46112,,,-0.007992,,,-0.057424,-0.3622599999999999,,,,,-0.24691500000000002,,-0.4583733333333333,-0.15629,,-0.46524,-0.63001,-0.3842233333333333,-0.30458,-0.4089399999999999,,-0.70828,-0.65885,,,-0.54351,-0.506435,-0.5847,-0.35402,,-0.51879,,,-0.098617,-0.4364,-0.098617,,,,,-0.24691,,,,,-0.62589,,,,,,
1,84,1,1,1.548,0.77056,0.4258,1.8725,,-0.38543,0.43255,0.27256166666666665,-0.27501333333333333,-0.655825,,-0.6964,-0.80457,-0.67274,,-0.5544399999999999,-0.71668,,0.35143,,-0.31783,-0.25023,-0.040662,-0.551055,-0.4733199999999999,-0.46925999999999995,-0.703165,-0.27051,-0.39219,0.27030850000000006,-0.5341600000000001,-0.23839824999999998,-0.5747200000000001,-0.31783,,-0.081223,0.148626,,0.02694,0.07877,-0.17587,-0.081223,-0.24853825,-0.2952966666666666,,-0.46656,,-0.57472,0.074262,-0.46656,,-0.07446099999999996,1.2235,,-0.18263,-0.6288,0.5998600000000001,0.11031666666666667
0,158,2,1,,-0.13853,-0.229125,-0.445905,-0.8632799999999999,,-0.78563,-0.099707,0.24003499999999994,,-0.073823,0.13756333333333334,-0.46855,0.17531099999999994,-0.41031,,-0.79857,,-0.13853,-0.31972,,,,-0.8988750000000001,-0.6303300000000001,,-0.656224,,-0.5203233333333334,-0.724165,-0.98623,-1.0186,-0.060881,,-0.5785600000000001,,-0.09108000000000001,,-1.038,-0.8697600000000001,-0.9927,,-0.798575,-0.53003,0.078246,-0.099707,0.7156399999999999,0.880645,,,,,,,,,,
2,603,2,1,-1.4107,-0.5334796666666667,0.2267833333333333,-0.25681000000000004,-0.92484,-0.76289,-0.47948,-0.35802500000000004,-0.51322,-0.14209349999999996,,-0.688665,,,,-0.9855499999999999,-1.1813,,-0.5199699999999999,,-0.7224,-0.93833,,-0.14884149999999996,-0.07911666666666668,-0.23656,-0.74939,-0.489605,-0.7628900000000001,-0.020636,,-0.7359,,,-0.722405,,-0.6819166666666666,-0.8933466666666666,-1.0868,-0.061122,-0.85738,-0.20282500000000003,-0.900558,-0.23656,-0.0476269999999999,-0.62793,-0.22756666666666672,-0.7359,-0.15221725000000003,-0.3895133333333334,-0.4255,-0.49298,0.41122,-0.22307,0.31675,0.45171,0.24477499999999994,-0.08361333333333328
0,89,2,1,0.79756,0.046612,0.21056999999999998,0.041325,-0.67261,-0.59328,0.088919,-0.24689,,-0.09969933333333332,-0.23719333333333337,-0.70434,-0.29184,-0.4293399999999999,0.07040999999999994,-0.12261599999999999,0.67593,,0.20790999999999998,,-0.22838,,1.43085,,0.41415500000000005,-0.66203,,,0.436193,-0.66203,,-0.3976099999999999,,,,-0.60914,-0.2618766666666667,0.9861866666666667,0.5966200000000002,-0.14377133333333333,0.77112,0.1594283333333333,0.9068433333333333,0.51199,0.2094944,-0.16492,0.08098675,-0.22944080000000003,-0.117988375,0.2290585,-0.31564000000000003,0.135452,-0.07502333333333332,-0.048577999999999996,0.046610000000000006,-0.287875,-0.5329940000000001,-0.1374242
2,566,1,1,0.70026,-0.43543,2.1979,0.008858,-0.30230799999999997,-0.17335,,1.4491,-0.19831,,,0.19272999999999996,,-0.5976699999999999,,0.05129,,-0.48535,-0.052710000000000035,,,,,,0.38201,,0.16361000000000003,-0.3256054,0.20729149999999996,,-0.29815,-0.58519,-0.148388,-0.85975,0.20105,,,-1.022,-1.022,0.26345,,,0.013853,,-0.16087,-0.6975100000000001,0.07624999999999996,-0.26071,-0.809835,-0.9471099999999999,-0.6538299999999999,,-0.13591,,-0.34807,-0.24823,,
1,94,1,3,,,,-0.0296779999999999,,,,0.6392525,-0.18032,,,,,,-0.399115,0.092272,0.10661999999999999,0.12814,0.12814,,,,,0.15683,-0.266405,0.0564039999999999,,,-0.374005,0.0564039999999999,-0.12771733333333332,-0.42422,,-0.7398549999999999,,,0.013363,,-0.96223,-0.98617,0.36845000000000006,,-0.98735,-1.1703,-0.4027,,0.034885,-0.45291,-0.84746,-0.03146499999999998,-0.58682,0.085098,,,,,,-0.59638
1,189,2,1,-0.565355,-0.74355,-0.8650399999999999,-0.7030500000000001,-0.055094,-0.19278499999999998,0.05290000000000002,-0.4492633333333333,-0.12394,-0.25758166666666665,0.17979,,0.1824916666666667,-0.09964100000000001,0.74675,,-0.4492633333333333,0.20408849999999995,1.2812999999999999,0.6333566666666667,0.06639799999999998,-0.70305,-0.21708333333333338,-0.46412000000000003,-0.650405,-0.6058600000000001,-0.33655,-0.504615,-0.35477,-0.70305,-0.30618,-0.54268,-0.54916,-0.630155,-0.8326399999999999,-0.89744,,,-0.5066375,0.26348666666666665,-0.06724250000000001,-0.50056,-0.036196666666666634,-0.52486,-0.44387,-0.56536,-0.13609,0.337727,,-0.8164399999999999,-0.41551899999999997,-0.10099166666666663,-0.05779066666666666,-0.16200680000000003,,-0.31428,-0.33587666666666666,0.15549
0,544,1,1,,,-1.0217,-0.9782850000000001,-0.30444,-0.64136,-0.712,,,,,,-0.097941,,0.26071,,0.10855,,-0.668525,,,-0.5544100000000001,-0.85872,,-0.5435399999999999,,,-1.6684,-1.3043,,,,,,-1.2282,,,1.3258,-1.0217450000000001,,,,,,-1.0,-0.152285,,-0.4566,,-0.7283,,,,,,-0.13055,0.16651666666666667,
0,190,1,1,0.40528,1.02224,1.08263,-0.52663,-0.12539,0.1895599999999999,-0.20736,0.39665,-0.134021,,0.81083,,-0.16422,,0.41391,,-0.15559,,,0.3880225,,,,-0.15559,,,,,,-0.42308666666666667,,-0.013214999999999977,-0.086562,0.41391,-0.354055,,-0.97533,-0.22750000000000004,,-0.63881,-0.85453,-0.94081,-0.5784,0.62963,1.6608,0.2643466666666667,,1.2595,0.76769,-0.09519,,1.9757,,,0.150731,-0.254825,-0.62155,-0.2476306666666667
2,578,2,2,,,,,,0.7340300000000001,,0.067024,,,,,,,-0.3776466666666667,,-0.42598,,-0.759485,,,,,,,,,-0.71599,,,,,,,,,,-0.75224,,,-0.93349,,,,,-0.20848,-0.7884899999999999,,,,,,,-0.5999800000000001,,,,
0,310,1,1,,-0.8460766666666667,-0.63912,,-0.47040499999999996,0.575635,,,,,,-0.67286,,-0.2477,,,,2.0333,-0.78084,,,,-1.2802,,,,-1.152,,-1.2249,-1.0778,-1.2465000000000002,-1.0575,-0.91581,-0.6458699999999999,-0.8584375,,-1.050785,-0.45353,,-0.65262,-0.024994,,-0.58513,-0.63237,-0.41641,0.28544249999999993,,0.12347650000000002,0.2989366666666666,-0.456905,-0.47715,0.05599000000000004,-0.6559900000000001,-0.53789,0.2517,,,-0.1059799999999999
2,172,2,2,0.141725,1.6925949999999998,-0.65923,0.5957724999999999,0.5332712500000001,-0.53679,-0.10485000000000004,0.19274299999999994,0.06860333333333334,,-0.37354,-0.23579499999999998,-0.393945,-0.002820000000000008,0.4325199999999999,-0.3667366666666667,,,-0.1388599999999999,,,,-0.09804999999999998,-0.164369,-0.6096642857142857,-1.05289625,-0.899,-1.0775574,-1.96013,-0.051115200000000006,-0.1164164,0.01418633333333333,-0.07764399999999999,0.14342866666666668,0.19784,0.19784,-1.0979625,-0.8836957142857143,-3.8018,,,,,,,,,,,,,,,,,,,
0,215,1,1,-0.19625250000000002,,,,,,1.0226,,,,0.25922,,0.04318500000000003,0.48966,,,,,,,,0.10079,,-0.20886,0.028781,-0.11525,,-0.31688,-0.9578,,-0.51852,,,,,,-0.082837,0.028783333333333338,,0.56888,,,-0.122445,,-0.46451,-0.025230000000000002,0.5184699999999999,-0.055233333333333336,,0.2232199999999999,0.1512,,-0.20886,-0.03243,,,,
2,119,1,1,-0.9169633333333334,-0.908038,,,,-1.0874,-1.1377000000000002,,,,-0.82758,-0.79405,,,-0.41689,-0.41689,,-0.41689,-0.6096649999999999,,0.50505,-0.18222,1.9299,-1.020365,-0.5991725,-0.2213333333333333,0.1572300000000001,-0.24423399999999998,0.2500171428571428,-0.184315,-0.12690160000000003,-0.03554500000000005,0.2005276666666667,-0.53842,-0.37777666666666665,-1.0203,,-0.9058099999999999,-1.1684033333333332,-0.8694966666666666,,-0.81081,-1.188,-1.1293,1.0973233333333334,0.5289828571428571,0.565825,-0.10364375000000003,0.523494,-0.05091000000000001,0.710405,-0.0900225,-0.97844,,-0.71862,-0.8527199999999999,-0.6823166666666666,-0.8694799999999999
1,208,2,1,0.27623,-0.4636975,-0.2105025,-0.8696774999999999,0.1212725,-0.20395,-0.6958053333333334,-0.7889300000000001,,,-0.26507,,-1.0945,,0.34608,-0.90242,-0.33491499999999996,0.18893,0.11907999999999999,-0.26507,-0.36111,,-0.072996,,,-0.71034,,,-0.50517,-0.5968433333333333,-0.411315,-0.7016100000000001,-0.39603,0.51851,,,-0.08172999999999996,,-0.535725,-0.36984,,0.14527333333333334,-0.18504116666666662,0.48577,-0.22577999999999998,0.06960666666666665,0.507595,-0.5008,-0.649225,-0.195225,-0.5037123333333333,-0.65796,-0.35238,-0.24761,-0.657965,-0.033710000000000045,-0.128289,-1.1381
2,181,2,4,,1.27285,,1.7567,,,,,,,,-0.6099600000000001,-0.37760000000000005,-0.42550999999999994,-0.4279,-0.34167,,,-0.0542179999999999,,,,-0.2075199999999999,,,-0.67703,-0.48539,-0.57163,-0.4279,-0.087755,-0.5045599999999999,-0.787215,-0.24585333333333334,,-0.6387,,-1.0794666666666666,,,,,,,0.041599,-0.0638,-0.37040999999999996,-0.806395,-0.662655,-1.3286,-0.677025,-3.7336,-0.69619,,,,,-0.97406,
2,230,2,1,0.18424500000000005,-0.3355975,-0.03052766666666665,,,0.08662150000000002,0.2721035,,,1.7218,-0.0022140000000000436,0.30301333333333336,-0.274585,-0.03540499999999999,,,-0.372205,-0.39661,-0.27946,-0.39173,-0.49423,-0.4942333333333333,-0.73829,-0.6048733333333334,-0.6016199999999999,-0.5951133333333333,-0.56257,-0.7871,-0.52352,,-0.6504300000000001,-0.713885,-0.52352,,-0.191603,-0.7871,-0.57233,,,,,,-0.52352,0.13055,0.2672199999999999,-0.09885999999999999,0.003643,0.357038,0.1891249999999999,-0.18509533333333336,0.07930000000000004,0.23956416666666666,-0.41613500000000003,0.34532333333333326,,-0.381965,-0.46007000000000003,-0.816385
2,68,1,1,-1.2157,-0.67694,0.66094,-0.5153099999999999,,,,,-0.72183,,,-0.5242899999999999,,-0.66795,,-0.97324,-1.0271,,,-1.1169,,0.4634,,,1.4601,,1.056,0.6160399999999999,,0.8270500000000001,0.99315,1.0381,0.786645,,0.7597133333333334,,1.2311,-0.69489,-0.51531,0.1222,0.27483500000000005,,,,-0.22798,1.5678466666666668,1.9898,1.25356,0.15511666666666665,0.43646,0.13118,-0.5332666666666667,,-0.28186,-0.76672,,-1.05855,-0.5602033333333334
1,468,1,1,2.7563,0.15548033333333333,0.22067,0.31675,0.01823000000000004,-0.2597,-0.36264,,,,-0.095001,,-0.016079999999999983,-1.1964,0.110874,,,0.40939,,,0.888046,2.0667,,-0.022944999999999993,,-0.49645,,-0.38322,,,,,,0.7182,,,-0.22882,0.4917399999999999,0.70791,0.14175,0.27557,,0.60497,0.079992,0.96525,0.90349,-0.100149,,0.53806,,0.249835,,,1.3495166666666665,,-0.151617,0.007936,2.6019
1,137,1,2,,0.13239,-0.40683,-0.21891733333333332,-0.19441,,,,,,,,,,,,,,,-0.415,,,,,0.87585,,,,,-0.71728,,-0.72545,,,,,,,,,,,,,-0.239345,-0.37415,,,,,,-0.51303,,,,,0.08064199999999998,
2,805,2,1,,,,-0.1832099999999999,-0.7064699999999999,-0.54202,,0.42227000000000003,,1.5361,,0.14569,1.237064,-0.4672699999999999,0.85832,,,0.355,0.8184600000000001,0.8184600000000001,0.9081600000000001,0.5045,-0.2579635,0.51945,0.3251,1.1175,0.6652224999999999,0.8084899999999999,0.8035100000000001,0.5045,,0.3251,0.54935,0.38489466666666666,-0.0038079999999999,-0.1084599999999999,,,,-0.37756499999999993,,-0.78122,-0.220585,,,,-0.27291,,-0.64667,,-0.3738275,,-0.16826,,,,-0.55697,-0.713945
