fov,cellID,rep,dbscan_ldp_nbr_allele,chr7-g131,chr7-g132,chr7-g133,chr7-g134,chr7-g135,chr7-g136,chr7-g137,chr7-g138,chr7-g139,chr7-g140,chr7-g141,chr7-g142,chr7-g143,chr7-g144,chr7-g145,chr7-g146,chr7-g147,chr7-g148,chr7-g149,chr7-g150,chr7-g151,chr7-g152,chr7-g153,chr7-g154,chr7-g155,chr7-g156,chr7-g157,chr7-g158,chr7-g159,chr7-g160,chr7-g161,chr7-g162,chr7-g163,chr7-g164,chr7-g165,chr7-g166,chr7-g167,chr7-g168,chr7-g169,chr7-g170,chr7-g171,chr7-g172,chr7-g173,chr7-g174,chr7-g175,chr7-g176,chr7-g177,chr7-g178,chr7-g179,chr7-g180,chr7-g181,chr7-g182,chr7-g183,chr7-g184,chr7-g185,chr7-g186,chr7-g187,chr7-g188,chr7-g189,chr7-g190,chr7-g191,chr7-g192,chr7-g193,chr7-g194,chr7-g195
3,157,2,1,0.3627,0.5221100000000001,,0.022458,,,,-0.3019699999999999,,,,-0.052528,-0.10991599999999999,-0.36879666666666666,-0.48153,,,-0.26677,-0.38002,,,0.6912033333333333,1.13322,-0.022942,1.2934025,2.011905,1.6622,2.2781733333333336,3.044845,2.1149366666666665,3.54835,2.888256666666667,4.6173,3.5223,1.6645,4.9027,5.59365,0.9376,4.6109,3.03645,2.65541,-0.11527,,,0.21528,,0.19997599999999993,,1.2314,0.20763,,0.55731,0.936845,0.8350900000000001,0.66214,0.33771,0.043883,0.29027,-0.002027,,,0.7157,,,0.7157
0,99,2,1,0.5505766666666666,0.6684800000000001,1.0100175,0.47012,0.42053,,,1.3759,,,,-0.39261,0.29046,-0.38231,-0.26348,,0.61422,0.35503,0.222155,0.25053966666666666,0.49632,0.26613500000000007,,5.3218,,3.410133333333333,1.231766666666667,3.38804,4.14372,,4.838633333333333,6.9602,3.5729,,2.2517,-0.27283,1.9841,,,,0.2414312,0.24368,,0.09677000000000001,-0.0033494999999999497,0.11174,,-0.12312,-0.19985,0.03174074999999999,0.16227000000000003,-0.45998,0.24835900000000002,,0.2431975,0.13046,0.8762200000000001,0.3497253333333334,,0.13513499999999995,,,,,
3,86,2,1,0.38029,-0.05981500000000001,,-0.035543,1.760135,-0.35818,-0.29397,1.72881,,,0.075659,0.089757,0.1383073333333333,-0.04285066666666667,-0.145961,0.05686500000000004,-0.21252,0.205655,-0.046506,0.35445,0.13556325,1.337,,2.526283333333333,3.8184,3.2861386666666665,6.4846,0.58938,1.0013,6.18075,2.17907,4.4590000000000005,,,,4.3702,-0.088794,,,,-0.366015,0.14456999999999998,0.631655,0.30120075,-0.18276499999999996,,-0.08801000000000006,0.0020469999999999,,0.1242099999999999,0.79925,0.4311773333333333,2.2276,,,0.08114199999999999,-0.119333,-0.12742666666666666,-0.22505,0.053732,,,,,
1,94,1,1,,,0.1888,0.69389,0.113655,-0.04772499999999999,,-0.21773,,,-0.55774,-0.1388905,,,-0.33353,-0.250582,,,-0.58977,-0.2473,,,,3.9684,0.79613,2.82145,2.1451,1.940615,3.3524000000000003,,3.6801,,,4.579366666666666,2.05025,,,4.7223,4.01765,2.85225,,0.8183035000000001,0.7620733333333334,0.0705365,0.06150366666666667,0.42656499999999997,1.19282625,0.298444,0.4487375,3.5298,,1.8937766666666667,3.4017,1.1589450000000001,1.4897,1.7287,,1.6646,3.7983,,,,,,
1,36,1,1,,,,,,,,,,,,,,,,-0.52363,-0.45033000000000006,0.307155,-0.199865,0.07178000000000001,,2.0152,,,,,,4.6763,3.2541,1.7611,,2.5756333333333337,2.3573,,,,6.1351,,,1.8222,0.98405,0.9050233333333333,,,0.59063,,,,,0.17523,0.4089933333333333,,,,0.55887,,0.087258,0.087258,0.98282,,,,,,
2,80,2,2,-0.13404466666666667,-0.18516233333333332,,-0.383825,-0.4334399999999999,,0.5111374999999999,-0.45019,-0.5288,1.2972,,-0.65895,-0.51978,-0.614495,-0.6177199999999999,,,,,,,,,,0.96087,,,3.1522,,2.4647,,3.8207,3.5034,,,,,,,,,,-0.63576,-0.74529,,,,,,0.600055,,,,,0.25599,0.33073,,,,,,,,,
0,55,2,1,,1.1837466666666667,,0.39239,0.48996666666666666,0.1672126666666667,0.33449,1.2488899999999998,1.3150766666666667,0.86044,1.409705,1.6078333333333334,0.92961,0.84476,-0.059578,,,2.8195,,,3.4564,,,,,,3.302,2.4946,2.9128,4.2687,,3.6245000000000003,1.6132,,,,,4.0323,,4.234366666666667,1.8287,0.73177,0.52589,,0.14468999999999999,0.14898216666666667,0.71488,,0.35057,1.5714,0.31036233333333335,0.7896700000000001,0.1245885,1.1403266666666665,1.9968,1.03575,,0.55645,1.2239,,,,,,
0,116,1,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.91722,,,,,,,,,,,,,,,3.3334,,,,,,,,,0.39441,,0.31118,0.57523,,0.328395,,,,,,1.1349,,,,,
1,612,2,1,,,,,,,,,0.15209099999999998,,,,0.11773,,,,-0.019725,,,,,,,,,3.0042,,3.7258,,,,,,,,,,,,,,,,,,,,,,0.066183,-1.0163,-1.0334,-0.10563,,-0.74135,,,-0.44926,,,,,,,
1,189,2,1,1.0919,0.5341752,0.24565,1.3425500000000001,0.5218106666666666,0.190847,0.21448533333333333,1.307095,0.121534,0.197295,-0.03696733333333333,-0.024341,-0.079951,,,0.081237,-0.0219229999999999,,,,0.20172649999999998,0.29279499999999997,0.844475,,,2.619413333333333,-0.24758666666666662,,3.125,7.5958,,4.9265,,2.8714,,,,4.6896,2.423303333333333,,2.4894,0.65023,-0.3249599999999999,0.3815866666666667,,,,,0.32141,0.9967744999999999,0.46889549999999997,0.4680899999999999,0.48743,-0.054966999999999995,0.34075,0.762245,-0.063832,0.06995400000000002,-0.08801,1.3444133333333335,2.2976,,,,
1,144,1,1,5.0138,1.8854,9.2945,,,,,0.72347,,-0.13588,,-0.1906,0.4853,,-0.150365,,,,0.1521795,,,,,,,,,,3.4174,,,,,2.1589,,,5.7444,3.9742,,2.9346,5.7444,0.60117,,,1.306,,,,,0.50783,1.3425,1.2497,1.318915,,,0.66232,5.1104,1.689,1.1901733333333333,2.5012000000000003,3.5992249999999997,,5.0202,3.6363000000000003,
2,119,1,1,2.3389,,0.83955,0.23189,,0.3320099999999999,,-0.16156999999999996,,,,,,,,-0.42931,,-0.39905,-0.32454,0.19044199999999997,-0.35248,-0.544555,1.4332,-0.3059199999999999,,,2.32766,3.9058,,,5.36555,,,,,,3.0723,,,,,-0.32454,-0.1476,,0.10035000000000005,,,-0.29661,0.080561,0.021892000000000002,0.13294499999999998,-0.52244,-0.35131825,0.74875,-0.25562959999999996,0.09840899999999997,0.68589,,,1.17365,,,,,
0,250,1,1,,3.285,1.4751866666666666,,-0.29673,0.41885,0.4390445,0.079359,-0.15538149999999998,0.29896,,,0.00616,0.268665,,,0.34942433333333334,0.3502800000000001,1.6695,1.5723500000000001,,,0.5141275000000001,2.473485,0.128581,1.8315819999999998,2.21096,0.9602766666666667,4.4713,,2.659,5.34845,5.544,6.5612,,3.868,3.8226,,,,-0.24751499999999999,-0.35983,,-0.50371,-0.35983,,-0.40779,-0.15033,-0.41789,-0.145285,-0.27023,0.12479,0.001112,-0.19324249999999998,-0.04937,,,0.28634,0.46302,,1.8348499999999999,,-0.079659,-0.079659,3.25975
0,164,1,1,,4.18685,1.4622,2.0862,0.64369,,,,,-0.045487,,,,,,0.33739,,0.50089,0.16768,,0.061443333333333294,,,1.2821449999999999,0.79889,3.02785,4.4538,,2.8271,,,6.9208,0.005218,,5.1803,,,7.1298,0.50917,,0.1374652,,,-0.0144455,,,0.047645,,2.23005,2.5953,2.9305966666666667,0.8803199999999999,1.959266666666667,,,-0.24003,0.85065,,,,,,,,
2,648,2,1,,-0.30311499999999997,0.04821999999999993,-0.4867899999999999,0.51912,,0.22573500000000002,0.49693499999999996,-0.10711,,0.070407,-0.0947799999999999,,-0.4794,-0.8492200000000001,,-0.36475075,-0.447345,-0.7358100000000001,0.09505999999999999,-0.7530600000000001,-0.81717,,,4.6907,4.067,2.6764,,4.6513,,,,,,,,,,,,-0.20326,1.3229,,,1.3389,,,,,,,1.7321,1.36972,,,0.98757,,,,,,,,,
2,172,2,1,,3.6215,2.4183,4.5698,2.13675,4.1691,3.0661,2.3327666666666667,,1.5377833333333333,,,,-0.63675,,,,,,,-0.35304,,,,,,4.181150000000001,4.1588,3.3618500000000004,,,,,,,,,,,,,0.049318,-0.17249,-0.0719045,-0.13466499999999995,-0.046972,,-0.053849999999999995,-0.0452529999999999,-0.18453,-0.055139999999999995,-0.1403953333333333,-0.026339750000000023,-0.0246195,-0.07448433333333333,-0.08007149999999999,,-0.15358,1.0569,,,,,,
1,142,2,1,1.555305,0.8614850000000001,1.050222,0.83857875,1.05022,,0.48152150000000005,0.58465,0.27344,-0.051342,-0.21065,-0.17607099999999998,0.25492,0.0647409999999999,0.00464333333333337,-0.073571,0.16641716666666662,0.13019175,0.631338,0.44942075000000004,0.04786450000000001,1.7986,,4.07134,1.73065,2.9306,3.6699,2.98535,4.04955,4.5895,5.086766666666667,2.680925,2.2073,,,4.9501,,4.30425,5.463433333333334,3.9893,0.1709466,0.13060666666666668,-0.041463,,,0.20923,-0.009355,,-0.009355,0.7942665,-0.057517,0.460159,0.23083700000000001,0.14902500000000002,0.48585,0.15890500000000002,0.26314783333333336,0.73531,,0.5343282500000001,0.059801,,,,
3,28,2,1,,,,,,0.79278,,,,0.68588,1.5358,,,,,1.3455,0.47144199999999997,0.93877,,0.03019,-0.00848133333333333,0.34435,,0.82406,1.2516,0.28439,0.4721,0.64417,2.2554,,,1.8677766666666669,0.8814200000000001,5.3474,6.92215,6.5102,6.77225,6.8935,4.763433333333333,7.6886,3.92265,,2.6256,0.482525,,,0.19314,,1.7522,1.2420833333333334,,1.2099,0.99874,1.5879,,1.8239,4.1899,,2.6308,,,,,,
2,199,2,1,,3.06105,0.47967,0.297415,0.001033,0.84078,-0.096057,1.00729,,,,0.263345,0.59635,0.38599,0.21736,-0.0296269999999999,0.36214,0.6074233333333333,0.06803233333333336,0.3595875,0.70792,,,,,3.6905,,3.3983499999999998,4.1487,,3.8455,4.295733333333334,,,,,,4.3275,4.2509,,0.98727,0.03254500000000005,,-0.15227,0.018067,-0.1744099999999999,,-0.04666,,1.003465,1.0985366666666667,0.86803,0.6678900000000001,1.048928,2.2171,0.5392899999999999,0.30763,,0.14070499999999994,0.6159399999999999,,,,,
2,244,2,1,1.2749599999999999,1.45385,1.0096366666666665,1.3172,0.36245,,0.5031399999999999,,-0.26265,-0.043565,-0.22245,0.16078,-0.076528,,,-0.0988375,-0.004369999999999943,-0.005375749999999999,0.15089999999999998,0.13079975,-0.069694,0.2452,0.8991100000000001,,,2.18245,,4.0427,,,5.495900000000001,5.6888,,,,,,,,,,1.94628,2.272925,1.35335,,1.9724,1.1996,0.473997,0.318225,,0.458128,0.296118,0.32828,0.29059,0.42877666666666664,0.26798,,0.84082,0.8166849999999999,0.16245500000000002,,,,,
2,711,2,1,,,0.3448699999999999,,0.2089,,0.29716,0.29716,,0.092009,,0.15642,0.24408000000000002,0.29714666666666667,0.025216,,0.3687,,-0.055889,,-0.27296,0.01686649999999995,,6.547,,4.502692,2.2198333333333333,4.8446,4.625555,3.593033333333333,,3.9427399999999997,10.1109,,,,,,,2.7995,0.36872,2.00035,2.1506,1.3992333333333333,1.4231,,1.2298499999999999,0.96985,0.3937695,0.5088625,0.4140433333333333,0.30789249999999996,,0.6018950000000001,0.8434200000000001,,0.25064025,0.64185,0.031179999999999986,0.4212,-0.17833999999999997,,,,2.1387
1,1034,2,1,,,,,,,-0.085121,-0.2201,-0.10942,0.21994099999999994,,0.1065599999999999,,,,,,,-0.0365265,-0.021678499999999948,0.20105,,,2.2447,3.7714,5.289033333333333,7.1122,8.2407,,,,,,,,,1.8735,0.6653899999999999,,,,-0.20930633333333334,,0.6708017500000001,-0.071622,-0.19580999999999998,-0.017629999999999993,-0.20661,0.009368,-0.00953,0.21454,0.05616666666666666,,-0.00502933333333333,0.15515,0.148401,,,,,3.2247,,,,
3,718,2,1,0.41081,0.08205950000000001,0.057441666666666634,0.12494,-0.062067500000000046,0.17734899999999998,0.4560699999999999,0.33755674999999996,0.0487045,-0.18237,,,-0.052539,,,,-0.10732999999999995,-0.046584,,,-0.18952,,,4.3106,,6.3545,,,,6.04005,-0.4348899999999999,11.0428,,,,2.7192,3.335045,6.3057,4.401866666666667,3.6245,,1.01827,0.707634,,0.67048,0.75147,0.42272,-0.2228699999999999,0.64904,4.4416,,6.30805,3.098,1.551925,,,3.179,2.0855,5.9841,2.5882,,9.1251,,,
2,591,2,1,0.2564,,-0.021773,0.5228900000000001,,0.16983149999999997,-0.32523,,,-0.51003,,,,-0.049979,,,,-0.20462,,,,0.57736,,,,,2.1783,,,,,,,,5.6544,,,,6.915850000000001,,,,,,,-0.2610355,,,0.5170600000000001,0.22818999999999995,0.2661199999999999,0.24763999999999997,,,0.028803,0.036584,,,,,,,,,
1,713,1,1,,,2.8845,3.8009,,-0.27286,-0.108597,-0.061911,,-0.30053,,,-0.310905,,-0.385255,-0.22445,-0.19332,-0.2279,-0.21176466666666668,-0.29015,-0.186405,-0.37315,,-0.40254500000000004,,,2.2067,,2.5409666666666664,5.6165,,,,,6.2182,,,6.6228,6.647,,-0.35932,-0.46652,,,,,,-0.25211,,,0.3703599999999999,0.51215,0.363445,0.20437,0.33578,0.20437,,,,-0.10687,,,,,
2,516,2,1,4.9513,7.4158,4.6547,2.067553,4.230933333333334,0.4149199999999999,5.0985,,-0.45266,-0.34412333333333334,,,,-0.307695,-0.25714366666666666,,0.145054,0.6111800000000001,0.0658775,0.15174,,,0.25434,,,,8.735050000000001,4.8666,,,8.27115,,,,,7.144466666666666,2.7166,,2.8147,0.9881,,0.64241,,,0.4662199999999999,2.72885,0.40079666666666663,0.36139,,2.1551125,0.5844199999999999,0.29002350000000005,0.472905,0.8910899999999999,2.609523333333333,1.9092166666666666,0.38369,,8.6848,,9.0372,,,,0.99702
1,84,1,1,0.019088,0.126823,,0.072219,0.18291,0.045653,-0.098977,-0.014116999999999998,0.08771500000000002,,-0.14251333333333335,,,-0.11520999999999999,0.2626,,0.17921666666666666,0.37882499999999997,0.15043866666666664,,-0.10045,,,1.2433,1.4602,4.6879,,,,,,1.3562,,,,,,9.199549999999999,,,,,,,0.0168745,,,,0.1497,0.354692,0.0863876,0.30023333333333335,-0.049538,0.12461066666666665,0.4463399999999999,0.20947,,,1.3009,-0.027399999999999994,3.62415,,,6.0626,
1,208,2,1,0.79293,1.7128,1.3135,1.3752733333333333,1.3241,0.6068399999999999,0.21509,0.5038833333333333,0.693485,0.53603,0.10409000000000003,,0.25878,-0.032018,,0.06592200000000001,-0.2098199999999999,,-0.013937500000000005,0.109618,0.25577,,0.49535,3.9835,1.4672,3.8057,2.6907,5.5806,5.6394,7.1356,6.459083333333333,5.391766666666666,3.807195,0.65506,4.3737,9.7543,4.3737,6.721225,,,,0.34693,0.40569500000000003,0.15029499999999998,0.33035499999999995,0.362,0.46069,-0.10736,0.4682199999999999,0.36928,0.93211,0.5505833333333333,0.522166,0.5519557142857143,0.9114466666666666,0.921755,,0.467102,0.7548750000000001,0.944355,0.97901,,,,
3,91,2,1,0.599585,0.021934,0.37227,0.410266,0.16752,0.10861066666666667,-0.014397333333333364,0.01492699999999995,-0.08316499999999999,-0.29882,,,-0.287919,-0.6491600000000001,,,-0.51447,,-0.43117,-0.5226474999999999,-0.48567,,,,,0.46881,,6.3919,,,,3.39688,6.4962,7.3915,7.3608666666666664,,5.429365714285715,5.4768,4.7079,,-0.057477,0.333348,0.40653,,0.78489,,,-0.58221,-0.3938,0.37694249999999996,-0.3747275,-0.17737,,,-0.10730250000000001,-0.06682,,-0.40159,0.2041099999999999,,-0.39847,,,,
0,190,1,2,2.54255,1.8637,,1.6842866666666667,1.9493,0.48146,1.41028,1.9876666666666667,0.32734,0.19768,,,-0.175395,-0.25001,,,-0.10078,,,-0.12769550000000002,,,,,,,,5.3082,,,,,,,,,,,,,,0.41296,,,,2.6172,,,,1.4331,2.2551,,3.6422,,,1.7316,3.1896,,4.2098,,4.898833333333333,6.7736,,,1.7512
0,215,1,1,,0.58973,3.3602,1.85105,2.40635,4.0242,,1.3262,,0.37464,0.084733,0.007581,0.15487,,1.9925,-0.011123,-0.16075,,0.063692,,0.84691,,,5.4644,,,0.05434,6.3668,,11.0053,,,,,,2.4718,,5.5368,,6.97,3.3929,3.0025,,2.0206,1.7751,1.7049,2.19825,3.3929,3.8769,1.92,,3.2129000000000003,2.3089133333333334,1.4969,,,,,,,,,,,
2,1001,1,1,,,,,,,-0.078841,0.46598,,,,,0.17292,,,0.092273,0.49155,-0.51548,,,0.27913,,,,,,,,,,,5.7981,,,,5.0074,,,,,,,1.3687749999999999,,0.32633,,0.29093,,,0.20045,0.20439,0.565305,0.88362,,0.46990999999999994,0.44434399999999996,4.083,,,1.1013,,,,,4.5275
0,190,1,1,,,,,,,,,,,,,,,,,,,,-0.2451199999999999,,,,,2.7664,3.9798,,6.1253,,,,1.9493,,,4.6306,,7.351,8.5546,,,,0.99276,0.39339,0.60134,,,0.5450699999999999,0.24172,,,,-0.228,,,,-0.005372,,3.2679,,,6.41155,,,,
2,230,2,1,0.0525259999999999,,,,,-0.1221299999999999,-0.004503,,0.28599,-0.015196,-0.19519,-0.0870773333333333,-0.0365819999999999,,,,-0.0187605,-0.081136,0.48203,0.07509833333333334,0.8402400000000001,0.35015,0.2753,0.72618,4.933847666666666,6.510149999999999,5.75365,8.1792,4.4883,5.22314,3.82625,4.4197,,,7.4307,6.143966666666667,,5.9639,,,7.4307,1.783,0.59787,-0.13638,1.0381,1.4889,,,0.732125,,0.44282,1.262595,,1.2323233333333334,0.72083,,,,,1.022,,,,,
2,68,1,1,,,0.24267099999999997,0.48071,1.61915,,,-0.025672499999999973,-0.27135333333333334,,,,,,,,,,,,,,,,2.0287,5.5165,4.9783,3.99805,4.54805,,3.78075,5.4455,8.08015,10.6232,,7.2714,6.4656,,,,6.4656,0.054903,0.30181,-0.0678135,0.10517,0.031246,,,-0.433,0.004634,,-0.158,-0.010151,0.7438646666666666,,0.004634,0.05786,,,,,,,,
0,89,2,1,1.9606,,0.48329,,0.33574,,0.1224099999999999,0.3304,0.67173,1.22701,,-0.023367,-0.29536,-0.5158,,,0.3464,,,,,,,,,,,10.4511,,,,,8.7125,8.7125,,,3.8859,,1.85482,2.9271,1.4308,0.848625,,,0.90461,,,,1.2002999999999997,0.6116423999999999,1.09009,1.177332,1.4863775000000001,0.546832,0.7339650000000001,1.3213920000000001,0.90817,1.6797,0.349935,0.42285,,,,,
2,555,1,1,,,2.1975,,,,-0.1180599999999999,-0.4550899999999999,,,-0.32402,-0.10246,-0.16175,,-0.18047,,,-0.030681,-0.25849,,-0.22104,,,,,6.2012,,,,,,,,,,,,,,,1.6857,,,,,,,,0.078541,0.251735,0.69017,0.763515,0.60593,,,,,3.4925,,,,2.1631,,,
3,718,2,2,,3.5566,3.3005,,3.9461,0.046324,,0.52992,1.2208,,,,,,,,,0.17973,,0.17973,,-0.18952,,5.3873,,8.0531,,,,6.6047,6.42005,4.8085,,,5.0491,,,3.634,8.8678,,,,0.10826249999999996,0.14876,0.0892049999999999,0.207127,,,-0.21334,,,,0.32743,0.17138999999999993,,,,0.29646,,1.3566,0.3441099999999999,,,,
1,339,2,1,,,0.287155,,,,,1.2045,,1.9141499999999998,,,2.72135,,-0.004446,4.7162,0.4861399999999999,0.22207999999999994,3.5874,0.179525,0.007235000000000033,0.02684400000000005,,1.9829,3.5736274999999997,10.168666666666667,6.3832,-0.026972999999999997,9.5546,,2.824,3.7670852000000004,10.2604,,,,,5.8476,8.96635,5.003233333333333,-0.12459,2.24205,,,,,2.3184,,,2.1773333333333333,2.23365,1.1485999999999998,0.7156033333333335,1.9479,1.4216600000000001,1.8203,,,2.8215,5.1342,,1.9529,2.9366,,
1,53,1,1,,,2.6734,1.2838,0.955231,1.2583600000000001,0.687935,-0.28976,,,,-0.05257050000000005,,-0.26893,0.1059475,,,,,0.06198000000000001,0.2818199999999999,,,,3.9033349999999998,,5.3497,6.8168,5.11709,9.0337,4.3129,9.1633,,3.1466,7.5295000000000005,7.514099999999999,7.065166666666666,3.1030766666666665,8.038599999999999,,1.0223,0.6435866666666666,0.46694,,0.46,0.607638,0.37033,0.3003285,0.13834333333333335,,0.26446,0.91702,0.509175,0.71221,,0.9428833333333334,0.2656199999999999,,0.57339,,,,,,
1,137,1,1,,0.5788015000000001,,1.507074,2.2817,1.2391,-0.2285199999999999,,,,,,,3.5826,,,0.71609,,0.14736,,0.39904,,,,,,,9.753633333333333,8.983899999999998,7.8938,,8.6162,2.1608,,4.6383,,,5.4456500000000005,6.0798,,,,0.14573,0.13756,0.042768,,,,,-0.24813,,-0.138635,-0.0912419999999999,,,,1.6444,0.18985,0.18658,,,,,,
3,27,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4884,6.8521,8.1159,,,,,1.2513,0.63255,1.8584,,0.002132,,,-0.7713,2.567608,1.7416,2.267,,2.51505,3.0054,3.8489,,,,,
0,406,1,1,-0.12286,,0.2189,3.8993475,5.3084,0.28021,,0.3279,0.3880800000000001,,,,-0.119455,-0.3806,,0.65036,,,,,2.6669,0.92513,1.897,2.6669,,6.1163,12.4746,12.0954,,,,,5.5326,,,,5.473599999999999,,4.594799999999999,,1.8395333333333335,,0.5231899999999999,,0.49594499999999997,,1.098285,0.43009,,,0.5951,0.31540999999999997,,,2.1264,-0.35562,,1.3589,1.0568,0.28361749999999997,,,,,
2,172,2,2,,,1.0243,0.4628495,1.9837,0.17828,,1.4919,0.04244,-0.012009999999999963,0.5496800000000001,,0.078548,0.06307499999999999,,,,3.8717,,,,,,,9.4359,,,9.9139,,7.7422,7.681150000000001,9.9139,7.7611,,8.4558,,7.7009,2.3843,,8.258,5.616333333333333,,,,,,,2.3431,,,,3.1409,1.0896,2.7231,,,,,,,,,,,
0,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,5.0769,8.83098,,7.18424,6.1414,7.6975999999999996,9.673,9.15258,8.481233333333334,11.2458,8.73405,,,6.7667600000000006,,,,-0.24958,,,-0.44048,-0.5981749999999999,,,0.18617,0.03157975000000003,,0.18617,-0.0016150000000000053,0.99956,,0.060629999999999996,5.936633333333333,,4.14575,,,,,,
2,181,2,1,1.6441,0.9321630000000001,1.595,1.4488633333333334,1.83005,,,0.023918333333333333,,,,,,0.052624,-0.066218,,0.29805499999999996,0.42293,0.66578,,1.20227925,0.420341,1.3943266666666665,,,,,,9.5944,,,,,12.2209,10.1248,10.37115,9.686679999999999,8.846300000000001,12.5757,9.6443,4.1811,,,,,,0.49354,0.5848300000000001,2.0247,3.5937666666666668,2.936838,4.260642,4.979633333333333,1.361605,3.97955,4.5594,4.7563,2.7136,1.7732,,1.601,,,,
