fov,cellID,rep,dbscan_ldp_nbr_allele,chr7-g210,chr7-g211,chr7-g212,chr7-g213,chr7-g214,chr7-g215,chr7-g216,chr7-g217,chr7-g218,chr7-g219,chr7-g220,chr7-g221,chr7-g222,chr7-g223,chr7-g224,chr7-g225,chr7-g226,chr7-g227,chr7-g228,chr7-g229,chr7-g230,chr7-g231,chr7-g232,chr7-g233,chr7-g234,chr7-g235,chr7-g236,chr7-g237,chr7-g238,chr7-g239,chr7-g240,chr7-g241,chr7-g242,chr7-g243,chr7-g244,chr7-g245,chr7-g246,chr7-g247,chr7-g248,chr7-g249,chr7-g250,chr7-g251,chr7-g252,chr7-g253,chr7-g254,chr7-g255,chr7-g256,chr7-g257,chr7-g258,chr7-g259,chr7-g260,chr7-g261,chr7-g262,chr7-g263,chr7-g264,chr7-g265,chr7-g266,chr7-g267
3,91,2,1,5.5962,-0.099517,,,,5.2583,5.1524,0.7413,5.2941,,-0.24665749999999997,-0.268455,-0.2272,0.1278099999999999,,-0.43896,,,,,,,-0.31906,-0.12443,1.491025,2.407354666666667,,1.0708933333333333,3.081566666666667,,,2.5677,,1.0429825,4.7741,0.6501984999999999,,5.0014,-0.0138789999999999,-0.47165,-0.2251186666666666,-0.18125999999999995,,0.351255,-0.23965,,-0.43428,2.2361,-0.094846,0.011034,,-0.44778333333333337,0.4745333333333333,-0.51525,1.14262,-0.67874,3.2723,-0.34865
2,80,2,1,2.7972,2.8578,4.4486,3.9634,4.3002,3.0936,3.0936,5.4763,,,-0.07970849999999996,,-0.4282899999999999,,,,-0.278155,,,,0.66062,,1.38808,,,3.7598,3.0395,2.4673499999999997,2.681233333333333,1.2083,1.6650999999999998,1.2727,,0.97376,,,,,0.72248,,,1.3165,0.9215849999999999,,,0.93639,1.1696,,,0.7654333333333333,0.7508233333333334,1.05494,0.8204100000000001,,,,,
0,613,1,1,3.268713333333333,1.7451,1.912,,1.3861,,1.5919,0.63376,,0.5148550000000001,0.37309,,,-0.20772,,,,,,1.2854,,1.2854,,-0.40894,,,3.208519,,0.22445,0.002652,-0.015641,8.1568,,,,,-0.57815,,,0.6291899999999999,,0.27705,0.020945,-0.026501750000000025,,0.47713000000000005,,,0.5194300000000001,0.39824000000000004,0.7214166666666667,0.61547,0.41653,0.41653,,0.48055499999999995,,-0.12769
0,544,1,1,,,3.6501,,,,,,,,,,,-0.07417000000000004,,,,,-0.1288,-0.1166599999999999,,,,-0.24718,,,0.6542899999999999,,,1.3494,,1.1187,6.8219,,,,1.5497,,,-0.046851,0.210136,,0.26275,,-0.21683000000000002,,,0.1109805,0.94264,,,,-0.13032149999999995,,0.1383,,1.631645,0.4691399999999999
1,233,1,1,,1.45322,0.2380199999999999,0.35065,2.0905,0.90194,1.1183,,,,,,-0.38441,0.37583999999999995,,,0.762635,0.38918,,,0.445492,0.43265,0.54923,0.8663599999999999,1.9512,2.4431666666666665,,2.2624,,3.0804,,,,2.375,2.6818,,0.5433,,,1.717,,,1.3791,0.87229,1.61475,0.98197,1.6815,0.86934,0.700377,1.3021,0.2380199999999999,0.67371,0.080927,0.44846,0.4151025,0.34768,-0.17990066666666668,0.4603018
0,353,1,1,,,,4.087949999999999,,4.67,,2.6363,,3.634,,0.09708799999999995,,0.057763999999999996,0.1577599999999999,0.35101,,,3.7149,,1.0476,,,2.8303,,1.5263,0.8588600000000001,,,,7.6204,-0.4804199999999999,3.5745,4.4677,,,,,,,,,,-0.28492,0.71954,-0.35683,0.011698,,0.54651,1.2274,,3.6273,,,,0.4453899999999999,,
3,741,2,1,2.3625849999999997,,3.322088,4.5366,2.9652,2.773566666666667,,,,0.40826,,0.43046,,,1.2095,2.2571,,0.17077,0.23292,0.26732,0.033157,1.76847,1.4886105,1.758295,,5.667833333333334,,,-0.14219,3.007358,2.357005,4.9761,0.8899,4.9828,4.8585,4.4878,2.0379475,2.1373,0.43268,0.65463,0.071995,0.74341,-0.16216,0.7079,,0.40604,0.17447000000000001,-0.11333,,0.081986,0.05905200000000003,,-0.12887,0.1319245,0.32780349999999997,0.022501200000000037,0.1996225,0.17298999999999998
0,5,2,1,4.8171,,,0.4787399999999999,,0.4787399999999999,,,,,3.1741,,,,,,,,,,-0.6542,-0.50342,,-0.1001799999999999,4.6764,1.1801,1.8877,,5.313433333333333,,,,,,,,0.89581,,,1.0556,-0.34503,0.0741175,2.5931,0.6810700000000001,-0.15309050000000002,0.003569999999999962,0.22004766666666664,-0.41454,-0.045193499999999956,-0.43079333333333336,,,-0.41765,,-0.23713,-0.16381533333333329,,-0.1391916
0,352,1,1,2.4887,,,,,,-0.2162,,,-0.11217,-0.3628,0.54986,0.32130433333333336,,1.0062,1.3136,0.14318500000000006,,,-0.0625179999999999,,,,,,,1.2308,,3.96405,1.0724,4.9216,,,,-0.034145,0.50257,,,0.1762875,-0.07434,0.37569499999999995,0.10063,,0.14082,-0.088526,,0.10772,0.41114999999999996,0.25195,,-0.045967,0.9931875000000001,1.0085600000000001,0.06516,,0.41224879999999997,-0.18547,0.78866
1,53,1,1,0.270245,,7.721550000000001,,,7.3328,2.894425,5.389,2.8574,4.0318,2.5064266666666666,0.055037,,-0.2967,-0.08303666666666668,,,0.40678,1.2468,0.7238100000000001,0.58033,3.44285,,,,-0.39852,4.1695,5.1321,0.30496,,,5.55905,,5.986,0.66364,,,-0.16249,1.3162,0.018011,,,-0.37769666666666674,0.21818033333333334,,0.10363,-0.0305839999999999,-0.049097,-0.2457949999999999,-0.007444,0.137767,,0.1661099999999999,-0.08785799999999999,0.32732533333333336,0.8742200000000001,0.4012234,0.56645025
3,86,2,1,2.9334666666666664,0.6207149999999999,3.7469,1.1947400000000001,5.2301,3.909375,4.0609,,1.302,-0.33468666666666663,-0.37306,2.6145,0.25421,,0.03807,,0.073312,,-0.43884500000000004,-0.583715,0.34192,-0.23915,-0.05308619999999994,-0.098191,0.6355715,,3.8424,2.22686,1.7773599999999998,3.0076,,3.9316999999999998,,,,-0.0214455,,,,-0.1530099999999999,,-0.0371089999999999,,0.09719499999999999,,0.0874055,-0.20313,,0.092887,0.1018925,0.4531199999999999,,0.2166199999999999,0.46799499999999994,0.1774635,0.65123,0.08349,0.37481
0,215,1,1,9.7966,,1.588,10.021,,3.70975,,0.98718,,,,2.3829,,,,-0.032164,,,-0.019305999999999948,0.33840499999999996,0.14084,,,0.68793,0.080057,,0.73936,-0.11399,,,4.6391,,6.7146,,4.3374500000000005,4.2276,,,-0.1210099999999999,,,0.094085,,,0.31501999999999997,0.04265,0.26242,0.1369466666666667,0.424206,0.34425,0.53479,0.64818,0.6622100000000001,,-0.3548,0.38399,0.05901675000000001,
2,591,2,2,,,,,,,,,,,-0.35052,,,-0.085966,,-0.33301,,,,-0.31745,-0.17934,,,,,,,,,3.1062,,,,0.09105,,,,0.09105,,,0.008864000000000023,0.1173105,-0.019828,0.25445,,,0.28752,,,,,1.5967,2.4302,,1.9799,1.3898033333333333,0.9664299999999999,
1,1034,2,1,8.8508,8.481,,,,,,,,,,,-0.41718,,,-0.085121,-0.31864200000000004,,-0.45768,,,0.151775,0.10205733333333337,-0.14451,1.2053,2.0908,,5.331075,0.73288,,6.3293,,1.1,,0.28743,,2.17854,1.0123099999999998,0.009368500000000049,,,,-0.10672,-0.08917,-0.2349545,-0.30919,,0.18574000000000002,0.9056366666666666,1.16753,0.3891266666666667,1.4105,,0.1787725,1.024425,1.6616,-0.18231,-0.074322
0,407,1,1,5.5583,,,,0.63371,,,,,,,,,,,,,,,,,,,,,,,3.1654,,,,,,,,,0.25013,,,,,,,,,,,,0.4183199999999999,,,0.0907975,,,,1.1884,,
2,119,1,1,,,,,,,,0.22491,0.1085005,,,,,,,,,-0.25858,-0.2838,-0.22792,-0.096381,-0.2384,-0.14993,,,,,,,0.26449,,,6.1176,,,,,,,,-0.061458,,,,-0.36936,-0.32873399999999997,-0.2838,-0.46714750000000005,-0.14527299999999999,-0.24693800000000002,0.15274,0.015372,0.26914,-0.063786,-0.026535499999999997,-0.25314433333333336,0.053785,0.33433
1,189,2,1,,1.299822,5.233225,3.7401999999999997,4.60335,4.7387500000000005,3.9581999999999997,2.6484166666666664,,1.3186243333333334,0.5556776666666666,1.800725,,0.19460699999999997,,0.3294645,1.59,-0.037236000000000005,,0.21019,,0.2811099999999999,-0.16135,0.1521605,2.1686,,,,,2.8069,,,3.6185,,1.8237,,,1.9059,1.3353,1.2063,0.5164365,0.12529333333333334,0.833175,-0.21535,-0.091637,-0.17505,0.36411,0.95971,,1.0091700000000001,-0.16699,0.9367075,0.764665,0.046179750000000026,0.39958,0.0393279999999999,0.9101425,0.628626
1,137,1,1,,,,,,,0.01662,,0.6703300000000001,0.41211,1.4613,5.243,,0.50036,,0.717725,,2.397725,,0.062379,,,,,,,,1.5528,2.03985,6.16805,,,,,5.6173,,1.57571325,3.0433,,0.55593,0.637642,-0.0847049999999999,-0.14027,,,0.31406,0.8272200000000001,0.26993174999999997,0.40885,1.0609,,,-0.002991,0.19802549999999994,0.9873666666666666,1.3796,0.51017,0.71936
0,190,1,2,,,,,,,,,,,,,,0.21236,,,0.13897,-0.2231,-0.4163699999999999,,,0.39584,0.32550375,0.457,,,,5.022,5.2202,,,,0.37871,,1.7854,,,,,,1.3744,0.017869999999999997,0.241715,0.120615,,,0.072913,,0.35792,,,,,0.36893,0.5360933333333333,-0.03472999999999998,0.5059275,0.4729
0,99,2,1,4.07355,,,,4.1082,5.0261,,,-0.09691850000000005,-0.13622,-0.26161,-0.59004,,-0.15306499999999995,,,,0.195955,,0.058407,-0.09879500000000002,,0.5524600000000001,-0.126865,1.1719,1.12603,,,5.1786,5.697,3.085445,3.0615982500000003,3.8570300000000004,2.15767,,0.9623,1.5256,1.58455,4.30185,,-0.36079,,-0.29903,,,,,,0.3671910000000001,-0.066978,-0.135284,-0.038907,0.30169,0.30449499999999996,-0.1315435,-0.00335,0.1108099999999999,
1,84,1,1,4.288349999999999,5.350899999999999,6.4135,6.69135,2.7486,4.650233333333333,,,,0.5232725,0.41978000000000004,,,-0.264275,,-0.24878,,-0.014671249999999924,0.052295,,0.061703499999999974,,,0.074432,0.597985,,6.93155,,0.8758100000000001,7.500450000000001,,-0.04511,,,,,-0.17351,-0.08348233333333333,,,0.32237,-0.19565,,-0.25542,,,-0.16244,,0.09988999999999995,0.16077,,,,-0.14989333333333332,0.09834180000000001,0.16464249999999997,0.1899904,0.42199
2,711,2,1,,2.4333045,3.8014,,,,3.2313,0.039529,,0.57387,0.50469,0.29,,,-0.1059799999999999,,0.35441,,0.48799,,,,,0.64782,0.35441,2.654,3.3958,2.8615,1.54713,,,,8.8681,0.034758,0.38542,,0.57745,,0.709835,1.373,,1.2573,,,,0.25422,,0.4653295,0.23275,,0.37349,0.52854,0.38780500000000007,,0.18146500000000004,-0.001024,0.003151250000000022,0.38542
2,603,2,1,,,5.4196,1.217,,,,3.05495,,,1.311485,,,,-0.069928,,-0.48828,-0.192033,,-0.10603,1.2892,,,,4.31955,2.2224749999999998,2.04731,4.5786,5.7296,,,5.169,,,,,,1.3062,0.23799,0.14083725000000002,,0.1604835,,,0.70731,-0.36298,0.8113600000000001,0.23020666666666667,,0.11483,0.19765,0.17853,,0.45353499999999997,0.528925,0.54591,0.43549,0.45354000000000005
1,98,1,1,2.4345,,6.2851,0.6433300000000001,,7.0984,5.2826,1.213,,,,,,0.02538500000000006,,0.33282,0.32048,,,,0.878775,0.27935,2.9032999999999998,1.374395,,1.88129,2.864245,5.297,3.0212246666666664,,,7.23,,-0.13192650000000006,3.5408,2.417343333333333,1.4299250000000001,1.14304,-0.0599539999999999,,0.61455,,,-0.05995500000000001,0.1833866666666667,-0.094912,0.2608473333333333,0.81607,0.24028,0.99909,2.3049,,0.51070675,0.9511366666666667,0.88188,0.18269857142857143,1.0553016666666666,0.135404
0,158,2,1,2.088416666666667,4.1,,,1.5312,1.5312,1.142,1.9112,,1.2157749999999998,0.21613,,,,,,,0.88597,,1.0007,1.87995,2.128033333333333,,-0.4455199999999999,0.72414,,,3.6411,4.5793,,,,,,4.2802,2.7951,0.3923,0.1055099999999999,0.13419,0.22535,,-0.33387999999999995,,0.60533,0.20076500000000003,0.26734025,0.03177,,,,1.2772,,0.626845,,2.8402,3.0614,,
2,566,1,1,,,1.7569,,2.0056,4.7441,5.312200000000001,1.3471,,,,,,,,,,,-0.26669,,,,,,,,,,,,,4.1987,,,,,,,0.5161600000000001,0.32115,0.711165,0.3692,-0.26669666666666664,-0.20734,0.5161600000000001,0.056906000000000005,-0.1056,0.032882,-0.4475699999999999,0.049839,,-0.1056,0.026289999999999994,-0.009511,0.04347999999999998,-0.07828066666666664,-0.059675000000000006,0.06679699999999998
1,843,2,1,,4.672325,,5.823933333333334,,,,,,,,,,,,0.221625,,,,,,0.29325,0.12448,,2.3734,4.3142,2.3734,,6.255,,,,,,,0.33838,,,,,,,,,,,,,,,-0.430875,,-0.4815666666666667,-0.43676,-0.42008,-0.50937,,
2,770,2,1,3.1995,3.3794,0.27296,2.2764373333333334,-0.035633,4.8774,1.1389775,0.8840188,0.292375,-0.1071599999999999,,-0.22910166666666662,0.32405,-0.57925,,,-0.179374,-0.49546,-0.30744,,,0.17793,0.262745,,,3.5234499999999995,,,5.3883,,,,,0.5795100000000001,0.097205,0.09311899999999998,,0.06042,,-0.47298,-0.53838,-0.43006,,-0.10001000000000002,-0.5935600000000001,-0.28292,,,,1.2008,0.041005000000000014,0.24435,0.27705,0.61937,0.09243866666666666,0.2688765,0.020565,0.29339499999999996
1,843,2,2,2.35575,,,0.8446799999999999,,,,,,,,,,-0.4034,,,,,,,,,,,,,,,,,,4.5516,,,,,,1.0919,,,,,-0.3249,-0.4164833333333333,,-0.10119,-0.3249,,,,-0.14828833333333333,,-0.407325,0.020477,,,,
0,89,2,1,3.473466666666667,,5.369699999999999,3.5866666666666664,,4.916683333333333,2.0601,2.5054499999999997,1.6175,0.07381666666666666,0.697485,0.3890699999999999,0.1384099999999999,0.5170633333333333,0.23285387500000004,-0.5158,,-0.476695,-0.10425499999999999,-0.40914,1.5624,,0.17218,,,3.3996500000000003,,,4.24145,5.781,4.4992,5.19875,,,,,0.36774,,,0.08507466666666667,0.268182,,0.7072853333333332,,,-0.071366,0.0987043333333333,0.24210999999999996,0.02166666666666665,0.34225666666666665,,-0.0767,,0.1099599999999999,-0.24736000000000002,0.7552800000000001,0.17041,4.8334
0,190,1,1,1.9248,,8.5815,,,,,,,,,,,,-0.1179099999999999,-0.28426,,,,-0.1215765,,,,,6.7932,,,,6.0691,,3.608,3.9211,5.2936,4.04048,,,0.91693,,,,0.69186,0.66005,,,,,,,-0.25735,,0.092484,0.72611,0.30288,0.04844999999999997,-0.138705,0.62825,0.47412,
3,27,2,1,11.1979,,,,,,,,,,-1.2062,,,,,,-0.17152749999999994,-1.0398,,-0.98436,-1.0339999999999998,,,,,5.6759,,,2.731,,7.249,,5.1564,,,6.067,,,1.3009,,,-0.06305333333333334,,0.13639,-0.35102,,,0.13346999999999998,0.11304,0.09407000000000001,,,0.140765,0.41074,0.7687533333333333,,,0.16703500000000002
3,823,2,1,,1.2621,,,,,,,,,,0.29826333333333327,0.2415699999999999,,,,1.3735,0.59933,,,,0.6550549999999999,0.4879,0.1125299999999999,4.587566666666667,1.9267666666666667,,8.379349999999999,8.1066,6.364649999999999,,1.9131,,-0.16899,,-0.039958,,,,-0.0839435,,,-0.44758,,1.221,,,,-0.59714,1.8134,-0.09274349999999999,0.605195,-0.0927429999999999,,1.8691,1.41068,1.1017706666666667,1.831
2,555,1,1,,,,,,,,,,,,,,,-0.29594,,,,,,-0.02756,1.8854,3.1742,2.1226,,,,6.4119,,4.1354,,6.1357,,,,,,,,,-0.16799,,-0.11416000000000001,,,,,,,,,,0.2189699999999999,,-0.27409,0.44054,0.29594699999999996,0.2158505
2,230,2,1,,2.2089,,,,1.0577,,,1.6957,,,,,,,,,,0.46242,1.0291,0.8758799999999999,,,,10.389,9.8241,3.218545,,5.6022,6.5173000000000005,5.8419,,,,,,,,,0.25213,0.488265,0.3225215,0.87766,,0.6554866666666667,,,,0.5836100000000001,0.53371,,,0.43925,-0.53915,0.9299433333333332,0.2753,0.563648,0.093515
2,181,2,1,11.7111,9.426415,13.1648,11.3279,,11.790775,11.31755,,,3.5249,0.7863450000000001,1.35858,1.1084,3.1941550000000003,,,,,,,1.0516,,4.09065,1.154075,1.8766,4.2327,7.9444,2.02125,9.308499999999999,,6.11454,8.672075,,,,,,,,,,0.72778,,,,,,-0.51316,,-0.204005,0.6703666666666667,0.25155625000000004,0.06468,-0.12133,0.1094599999999999,0.204536,0.07271800000000002,-0.040382
