fov,cellID,rep,dbscan_ldp_nbr_allele,chr4-g534,chr4-g535,chr4-g536,chr4-g537,chr4-g538,chr4-g539,chr4-g540,chr4-g541,chr4-g542,chr4-g543,chr4-g544,chr4-g545,chr4-g546,chr4-g547,chr4-g548,chr4-g549,chr4-g550,chr4-g551,chr4-g552,chr4-g553,chr4-g554,chr4-g555,chr4-g556,chr4-g557,chr4-g558,chr4-g559,chr4-g560,chr4-g561,chr4-g562,chr4-g563,chr4-g564,chr4-g565,chr4-g566,chr4-g567,chr4-g568,chr4-g569,chr4-g570,chr4-g571,chr4-g572,chr4-g573,chr4-g574,chr4-g575,chr4-g576,chr4-g577,chr4-g578,chr4-g579,chr4-g580,chr4-g581,chr4-g582,chr4-g583,chr4-g584,chr4-g585,chr4-g586,chr4-g587,chr4-g588,chr4-g589,chr4-g590,chr4-g591,chr4-g592,chr4-g593,chr4-g594,chr4-g595,chr4-g596
0,55,2,2,,0.831895,-0.50226,-0.67742,,,,,,,,-0.38548499999999997,0.172115,-0.42781250000000004,,-1.2321,-0.8195,-0.6637966666666667,-0.5986075,-0.563565,-0.868635,-0.879456,-0.73581,-0.89345,-0.25119033333333335,-0.23951,,0.15460200000000002,-0.470145,0.0115525,-0.6501733333333334,,-0.7066100000000001,-1.0423200000000001,,,,-0.449725,-0.15777,,,-0.71245,-0.49642000000000003,-0.09549000000000002,-0.6715800000000001,,-0.93433,,,,,,,,,,,,,,,,
0,750,1,1,,,-0.96241,,,,,,-1.0157,,-0.52371,-0.5032099999999999,-0.37405999999999995,-0.5975100000000001,-0.347408,,,-1.0075,,,,,,,-0.71231,,-0.7861100000000001,,,,-0.83531,,,,,,,,,,-0.58931,,,,,,-0.38431,-0.21211,,,,,,,,,,,,,,,
2,80,2,1,-0.1508375,,-0.47296499999999997,,,,,,,,,-0.57846,,,,,-0.62367,-0.819585,-0.802,,-1.137566,-2.25879,-0.53576,-0.7065600000000001,0.065795,0.38855,0.05072499999999999,-0.14644666666666664,0.052608499999999996,0.10535425000000001,-0.008300000000000049,-0.00579,-0.02274175000000003,-0.35617150000000003,0.10346999999999998,-0.4484775,0.38604000000000005,-0.1112799999999999,-0.35617,0.039421,-0.60106,-0.058535,-0.54078,-0.46543500000000004,-0.7366966666666667,,0.0017450000000000243,0.2202599999999999,-0.35240725,-0.1489599999999999,,0.09970450000000006,,-0.39761499999999994,-0.3298,0.9361,-0.5734366666666666,,,-0.096211,,-0.05100049999999995,-0.14142
3,741,2,2,,-0.51039,,,,,,-0.61532,,-0.58908,-0.667775,,,-0.6022,,,,,-0.68089,-0.65466,-0.68089,-0.3989149999999999,,-0.66778,0.512605,-0.19562,1.1815,-0.13660549999999994,0.00766,-0.029497333333333334,-0.5103949999999999,,,,-0.44481666666666664,-0.46448999999999996,,,-0.32678,-0.27432,,,,,,,-0.31366,,0.52572,0.19783,-0.54974,-0.4317,-0.32678,,,,-0.37924,,-0.2612,-0.58908,-0.49728,,-0.70712
1,137,1,2,,,,0.6470899999999999,,,0.6470899999999999,-0.075946,,0.67977,,-0.26794,,1.5213,1.5213,,,0.16507,0.12422,0.259015,0.79414,-0.61924,0.15416999999999995,-0.53754,0.45101,,-0.24343,0.2631,-0.10454,,-0.66009,,-0.4313399999999999,-0.21074666666666672,-0.39866,-0.35781,-0.7336199999999999,0.80232,,,,-0.12905,-0.088201,-0.4885199999999999,,,,,0.13239,-0.40683,-0.21891733333333332,-0.19441,,,,,,,,,,,
2,603,2,1,,0.5866600000000001,,0.8430899999999999,-0.41201,-0.6009399999999999,,0.23577899999999996,,-0.29055,0.82958,0.5461875,0.14131000000000002,1.1084933333333333,0.26949499999999993,-0.57395,-0.5604549999999999,0.168299,0.14580666666666664,,0.35724,0.3527433333333334,,,-0.14210349999999997,-0.0442525,-0.24556333333333333,-0.830365,-0.6161325,-0.99231,-1.1138,,,0.11432,,,-0.84386,,-0.7943733333333333,0.1143205,0.1683,-0.33103,,-0.35127499999999995,-0.1421,-0.03413000000000003,,-1.4107,-0.5334796666666667,0.2267833333333333,-0.25681000000000004,-0.92484,-0.76289,-0.47948,-0.35802500000000004,-0.51322,-0.14209349999999996,,-0.688665,,,,-0.9855499999999999
0,275,1,1,,,,-0.17523,,-0.26839,,-0.4547199999999999,0.51276,,0.38376,0.1401,,,,-0.04623,0.003936,-0.26123,,0.089935,-0.18239,0.008713333333333342,,,-0.09878666666666669,,0.40287366666666663,,-0.15730999999999998,-0.282725,0.50918,0.3766,-0.1609,,0.1544299999999999,,0.95709,,0.81376,0.3766,0.19027,,,0.2117699999999999,-0.5263899999999999,-0.243315,,,-0.04622999999999999,-0.007996666666666671,0.34076500000000004,,-0.23973,-0.22898000000000004,-0.16806,-0.44755999999999996,-0.39023,-0.237934,-0.29706,,-0.49056,,-0.085645
3,86,2,1,-0.38201,0.044357500000000036,0.15889100000000003,0.48993,0.33032249999999996,-0.05540174999999999,-0.13077333333333332,0.45445,-0.124861,-0.16624,-0.024366,0.043614999999999994,0.15652780000000002,-0.37905,0.011103000000000002,0.028836666666666677,,0.2505199999999999,-0.57413,0.073173,-0.35245249999999995,-0.0598345,-0.11007999999999997,,-0.370186,-0.18841,-0.284472,-0.13077,-0.0007190000000000344,-0.454425,-0.22535399999999997,-0.006630799999999976,-0.724875,-0.45294999999999996,0.011103,-0.0753515,,,-0.8046800000000001,-0.6214233333333333,-0.90222,,-0.20170849999999999,,-0.14851,-0.53866,-0.068702,-0.558615,-0.5948233333333334,-0.565265,-2.34166,-0.4322599999999999,,-0.38349,,,,,,,,,
0,250,1,1,,,,,,-0.47107,,,,,1.6111,1.072755,0.000790000000000024,1.26014,-0.4394,0.04353500000000002,0.10292000000000004,0.67693,0.6967249999999999,1.0780483333333333,0.11478,0.19556,,1.0542999999999998,0.6214934000000001,1.4580933333333332,0.20188500000000004,0.0,1.0358233333333333,1.1892614285714287,1.2074,2.3949,0.74817,0.15042499999999995,-0.083132,-0.06465866666666664,1.2073595000000001,0.098962,0.19924666666666668,,0.6769149999999999,,0.851075,0.19239,0.40771999999999997,-1.1995,2.1653,,,-0.40774,,0.69672,,0.011869999999999992,,,-0.7165100000000001,-0.6215,,,,,
1,6,1,1,,,-0.15184,,,,-1.2274,,-1.11765,,,1.004235,1.0262,0.32375,1.39205,,,0.33107,,,0.19205,0.11887949999999996,,-0.15916,,1.63835,,-0.064041,,-0.56891,1.146925,0.0310779999999999,-0.09087,,0.68228,-0.15184275000000003,,,,0.86888,0.506675,-0.10062666666666668,,,,0.7310593333333334,,,,,,,,,,,,,0.10425,-0.84695,,,
0,406,1,1,,,-0.37404,-0.58124,-0.31376,-0.4167343333333333,-0.31376,0.0026923333333333335,-0.43431,,0.83904,-0.7432300000000001,-0.7055600000000001,-0.18944499999999997,,0.30408,-0.4255083333333333,-1.0132166666666667,-1.3385,-0.27609,-0.31751999999999997,-0.58001,0.5753199999999999,-1.0823,,,-0.92405,0.040367,-1.4175499999999999,,-0.69803,-0.6791725,,,,-0.0274449999999999,,-1.2933,,-0.17814,,-1.1011,-1.1049,-1.0371,-0.7507699999999999,-1.1652,,-1.0748,,,-0.747744,,-0.42678,,,,,,,,,1.1805999999999999,
0,164,1,2,,0.007592,,,1.5145,0.32572,,,,,0.4512899999999999,0.92848,,0.14154,0.032707,,0.46385,-0.10124,,1.0624,,,1.0792,,0.6131333333333333,,-0.7165575,0.1834,-0.490525,-0.69563,-0.77516,,-1.0500333333333334,-0.94678,-0.73749,-0.8574699999999998,-0.89655,-1.0724,,,-0.8212,,,-0.60354,,,-0.3607599999999999,-0.7207399999999999,,,,,,,,,,,,,,,
1,468,1,1,-0.72291,-0.475865,0.6976100000000001,,-0.69203,,,1.202,1.0476,,,,,1.2998,,,1.0785,2.2005,,0.58438,4.3004,,-0.17735,1.4593,0.6976100000000001,-0.5335099999999999,-0.83614,-1.145,-0.5067499999999999,0.81084,-0.4141,-0.53763,,,0.5921025,,,,,,-0.4758699999999999,,,,,,,2.7563,0.15548033333333333,0.22067,0.31675,0.01823000000000004,-0.2597,-0.36264,,,,-0.095001,,-0.016079999999999983,-1.1964,0.110874,
2,566,1,1,-0.57687,,,-0.027733333333333315,-0.31687000000000004,-0.59767,-0.8160700000000001,,,0.42568999999999996,-0.37303,,,-0.59767,,,-0.44791,-0.44791,-0.34182999999999997,0.146971,,-0.27319,1.2494,0.18857,0.9748009999999999,0.4880899999999999,1.967,,0.20105,1.26185,0.7793116666666666,0.93737,0.46313,,,-0.054790000000000005,,,0.2509699999999999,,0.10745000000000005,0.02945000000000003,1.2494,0.303386,0.94985,0.40073,-0.69751,0.70026,-0.43543,2.1979,0.008858,-0.30230799999999997,-0.17335,,1.4491,-0.19831,,,0.19272999999999996,,-0.5976699999999999,,0.05129
0,353,1,1,-0.6552,-1.0522,,-0.6118899999999999,-0.65881,0.15323,-0.6371549999999999,-0.680465,,0.57188,,-0.15713333333333335,,-0.43144,0.4203,-0.3448199999999999,0.24225333333333332,-0.79956,0.4203,0.24947,-0.08947987499999999,0.07864199999999998,0.13879499999999995,-0.7851199999999999,,-0.6118899999999999,,-0.95114,-0.38452,-1.0269225,,-1.02333,-0.80318,-1.312,-1.2326,,-1.081045,,,-1.0883,,,-0.92949,,-0.3448199999999999,-0.85731,-0.2582,-0.46753,-0.7923399999999999,-0.53249,-0.36106049999999995,,,,,,-0.6118899999999999,,-0.074141,,,,
0,310,1,1,-0.26794,0.46091,-0.44341,,-0.4839,-0.45691,,-0.065486,,-0.011497,0.37317,-0.46365,-0.46365,,-0.45691,,,,-0.28143999999999997,,-0.413035,,-0.45241,-0.65262,-0.6391133333333333,-0.5513899999999999,-0.871945,,-0.34218,,,-0.90231,,,,-0.9113266666666666,,,,,0.9738,-0.092479,0.049241,,,,-0.29044,,-0.8460766666666667,-0.63912,,-0.47040499999999996,0.575635,,,,,,-0.67286,,-0.2477,,
0,407,1,2,,-0.48049,,,,,,,,,,,0.71877,,-0.10472,,,,,-0.43251,-0.69635,-0.20865,0.28303999999999996,,-0.008777,,,0.63083,,,,0.26306,,,,0.26306,,,,0.53489,,-0.44051,-0.36056,,-0.48049,,,0.6708,0.6708,,,,-0.016772,,,,,,,,,,
0,613,1,1,0.33588,,1.1277,,-0.7252,,0.4427875,0.2936513333333334,0.14584,1.9275,-1.2241,-1.1607,,,-0.33323500000000006,-0.8519,,-0.3055199999999999,,,,,,,,-0.1313099999999999,0.058734,,,-0.036288,,0.8644425,0.7872399999999999,,,0.7872399999999999,,-0.2105,,-0.13923,-0.23029499999999997,,,0.35964,,,,0.89018,,,-0.012530000000000055,-0.004614,-0.5351600000000001,0.003304,,0.30421,0.597195,,-0.004614,,0.40715,0.2646199999999999,
1,94,1,3,,,,,,0.70919,,,1.0535,,,-0.17315,0.14966,-0.5676899999999999,-0.18749,-0.53182,-0.7039875,-0.484,-0.3130325,-0.5126933333333333,-0.4146566666666667,-0.23771,,-0.38835,-0.851045,-0.69681,-0.8976700000000001,-1.0052866666666667,-0.7506349999999999,-0.28433749999999997,-0.5294463333333334,-0.18749,-0.56769,,,,,,,,,,,,,,,,,,-0.0296779999999999,,,,0.6392525,-0.18032,,,,,,-0.399115,0.092272
3,353,2,1,-0.1555099999999999,-0.12882,-0.27227999999999997,0.92544,0.33826,1.5927,-0.45577999999999996,,,0.43168,,0.89209,0.525109,,0.34492999999999996,0.47171,1.8329,2.0798,2.8071,2.0865,2.4301,1.936325,2.5803,,,0.418335,-0.2789525,0.59182,-0.08433666666666666,-0.22224,-0.82277,0.55178,0.08025333333333329,-0.1555099999999999,,,,,-0.62259,-0.04875,-0.19554500000000002,-0.04874999999999999,0.28487799999999996,0.338263,0.211483,,,,,,-1.0496,,,,-0.34902,1.052215,0.56513,-0.522505,-0.495815,0.13808,-0.23558,-0.24225499999999994,-0.7071133333333334
3,741,2,1,-0.3224066666666667,,,,-0.73335,-0.28743,,,,,-0.6022,,,,,,-0.457935,-0.077587,-0.536625,-0.40547,-0.40875,,-0.48416,-0.7727,,,-0.78581,-1.1793,-0.8776200000000001,-0.8382799999999999,-0.8382833333333334,,-1.0744,-0.8382799999999999,,-0.30055,,-0.1890685,,,,,,-0.64155,,,-0.90385,,-0.75958,,-1.0547,,,,,,,,,,,,
3,91,2,2,,,-0.5645600000000001,,-0.26948666666666665,-0.50202,-0.1700565,,-0.6107494,0.8659199999999999,0.2886066666666667,,-0.05459000000000001,,-0.2528054,-0.09307549999999999,-0.20961233333333334,-0.08923019999999995,-0.23741,-0.3977783333333333,-0.18448650000000003,-0.05458666666666667,-0.54051,-0.059400499999999995,-0.14479699999999998,0.07771250000000002,-1.2150139999999998,-1.589305,-0.08026333333333335,-0.82436,-0.5212600000000001,-0.114246,-0.7954950000000001,-0.32400999999999996,0.5804699999999999,-0.6319175,0.07771250000000002,-0.4972086666666667,-0.5789949999999999,-0.44910000000000005,-0.54532,-0.69927,,-0.7345533333333334,-0.60786,-0.82436,-0.6511600000000001,-0.76663,-0.6655949999999999,-0.562638,-0.42023,-0.35287999999999997,,,,,-0.63192,-0.54532,-0.7185199999999999,-0.708895,-0.612675,,
1,713,1,1,-0.68629,,,-0.82235,,,,,0.94645,,,-0.72816,,,-1.0421,,-0.96888,-0.91655,-0.65489,-0.18391,0.4022,,0.64293,,,,,,,,,,,0.1614799999999999,-0.1629799999999999,,,1.3651,-0.7176899999999999,2.2914000000000003,,1.7,,2.3175,,,,,,,,,,,,,,,,,,,
1,53,1,2,,,,,,,,,,,,,,,,,,,,,,,,,-0.44759,-0.4134,,,-0.317685,-0.02710499999999999,,-0.18778,,,,,-0.55014,,-0.39289,-0.54331,-0.5416,0.6737,0.33526500000000004,0.39338,,-0.20829,,-1.18945,,,-0.8008433333333334,-0.43391,-0.33819,-0.64587225,,-1.104,-0.092058,-0.33819,-0.74159,,0.15408,0.11989,-0.46126
1,233,1,1,,-0.1373599999999999,-0.2519699999999999,,-0.6531100000000001,,,0.1328,,,,,-0.36658,,,,-0.57943,-0.18648,-0.1332665,,-0.5303100000000001,-0.405868,-0.62855,,,,-1.2917,,,-1.0460500000000001,,,,,,,,,0.8695799999999999,,-0.3993285,-1.11565,-0.21103680000000002,,-0.44026199999999993,,1.7701033333333331,1.5299733333333334,2.2449,2.8098,-0.5221233333333334,-0.5835250000000001,,,,,-0.38295,,,,,,
0,190,1,1,0.48294,,,,,-0.30515966666666666,-0.56115,1.41056,,1.294,,0.042871,0.40959,0.22408,0.6296233333333333,-0.086562,0.11621499999999998,-0.37131,0.638265,-1.01415,-0.7337199999999999,0.224076,,-0.60429,-0.33967333333333327,-0.37994,-0.5956600000000001,0.4225399999999999,0.37507999999999997,0.05667600000000002,0.32114925,,0.500195,,,0.41678333333333334,-0.000273,,,0.66414,,,-0.341115,,-0.47486,,1.0266,0.40528,1.02224,1.08263,-0.52663,-0.12539,0.1895599999999999,-0.20736,0.39665,-0.134021,,0.81083,,-0.16422,,0.41391,
1,339,2,1,,-0.92541,,0.88787,0.88787,,-0.2486199999999999,0.5814,,-0.5104,-0.644475,,0.24939,,,,,,-0.037919999999999995,0.00038799999999999946,,,,,,0.17279000000000005,0.1344696666666667,-0.21031,-0.0187659999999999,-0.23159333333333335,-0.0187659999999999,0.006773,0.35155333333333333,-0.10815,,,0.33878,-0.12092,0.6835600000000001,-0.08261500000000005,0.6835600000000001,1.5391,0.73464,1.0070666666666668,0.50479,0.7091,,-0.62532,-0.21031,-0.54232,-0.28693,-0.363545,-0.21031,-0.55509,-0.95095,,,,-0.60617,-0.50401,,,-0.70832
2,210,2,2,0.09247333333333337,,,,,,,-0.68302,0.53614,0.122296,0.9667800000000001,-0.60473,,,-0.459325,-0.5264300000000001,0.04027449999999999,-0.0710442857142857,-0.21465,0.116704,-0.053866750000000026,0.01715859999999998,-0.093945,-0.028700000000000017,,-0.056660000000000044,,0.10551999999999995,-0.07455600000000003,0.08594574999999999,,0.1250925,0.42149000000000003,0.6405460000000001,-0.22070733333333334,0.29566349999999997,0.222964,-0.2076585,1.979,-0.1517325,0.12006200000000003,-0.49287499999999995,-0.70539,,0.390736,-0.011922,,,,-0.36984,,,,,,,,-0.36984,,,-0.67743,0.8772850000000001,
2,119,1,1,,-0.17384,-0.002019999999999994,1.6811999999999998,0.7397199999999999,-0.840145,-0.165455,-0.47135849999999996,-0.11936,-0.4731657142857143,-0.926484,-0.19339433333333333,-0.08164225,-0.756335,-0.55938,-0.7856666666666667,-0.6264266666666667,-0.5740275,-0.7409616666666667,,-1.0035866666666666,-0.7689079999999999,-1.0874,-0.50071,0.64437375,1.2174533333333333,0.1348883333333334,-0.01794399999999996,0.05247000000000006,1.6302249999999998,1.7454699999999999,0.40449,-0.22971999999999992,-0.60128,1.4912366666666665,-0.7758949999999999,-0.83875,1.429065,-1.1209500000000001,3.7709333333333337,0.36928300000000003,4.94155,6.313275,6.7826,1.61696,7.4196,,-0.9169633333333334,-0.908038,,,,-1.0874,-1.1377000000000002,,,,-0.82758,-0.79405,,,-0.41689,-0.41689
1,878,1,1,,-0.04973,-0.18023999999999998,,0.84209,-0.41951,,1.5055,0.11341,,,,,,0.037277,,,,1.4130500000000001,,,,,0.0264009999999999,,0.4124954999999999,,,,1.4076,1.4294,,1.51095,,,,,2.8541,,,,0.98348,0.7986,1.5164,0.58651,0.63545,,1.9732,,,,,,0.5593199999999999,,,,,,,,,0.8529700000000001
3,718,2,2,,,,,-0.15748,0.87198,0.729,,1.3438166666666664,0.17138,,,-0.107435,-0.758,,,0.257165,1.0007,,0.2428699999999999,-0.10029,0.92916,0.51453,1.0722,-0.5864199999999999,-0.51493,-0.55782,,-0.028796,-0.60072,,,,,,-0.500635,-0.45774,,,,0.60032,-0.043094,,,-0.60072,1.0722,,,-0.5435300000000001,,0.14278,,,1.1007,0.8147850000000001,-0.2289699999999999,,,-0.65791,,,,-0.858085
2,516,2,2,,,,,,-0.9945,,,,,-0.45458,,,,,,-0.54097,,,,0.32291,-0.5085700000000001,-0.38979,-0.41677999999999993,0.031352,-0.19001499999999993,,-0.35738999999999993,-0.7191399999999999,-0.15761949999999994,,-0.50857,-0.59496,-0.6057600000000001,-0.9837,,-0.43298000000000003,,-0.400585,-0.557165,,-0.14142,,,-0.42218,-0.49777,-1.15646,,,,,,,,-0.3573915,,-0.87572,,-1.1673,-1.2429,,,
1,81,1,1,-0.44617499999999993,,0.48727,-0.19337000000000001,-0.14280299999999996,-0.226425,,0.778975,-0.8623350000000001,-0.36061,0.327805,,-0.21281,,-0.99068,-1.0788333333333335,-1.1722,-1.29405,-0.8273299999999999,-0.8817799999999999,-0.83511,-0.95179,-1.1229,-0.3917199999999999,,,,,,,,,,-0.4461699999999999,0.475625,,-0.1039099999999999,,-0.11947,-0.62508,-0.313936,1.4363,-0.080574,-0.7832246666666668,,-0.70287,,,1.07068,1.2107,1.3274,1.1485,0.26168849999999994,0.99289,0.0283269999999999,0.0283269999999999,,-0.48507,,,,,0.3317
0,646,2,1,,,0.6464,-0.12909,-0.41290499999999997,-0.43288666666666664,-0.52882,,,,,,,,,,,,,,,,,,,,,,,2.34125,-0.68872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,718,1,1,,,,-0.78596,,,,,-0.3554,,,,,,,,-0.6277975,-0.68052,,-0.6234,,-0.49599,-0.9617,-0.97927,,,,,,,,,,,,,-0.91776,,,,,,,,,,,,,-0.58386,-0.6541600000000001,-0.25875,-0.18845,,,,,,,,,,
2,578,2,1,-0.55648,,-1.151,,,,-1.0205,-1.1075,,,-1.165495,,-0.42598,-0.0634779999999999,,,-0.984245,-1.093,-0.911745,,-0.80299,-0.71599,-0.93349,-0.09972500000000001,,-0.70149,,-0.54198,,,-0.58548,-0.7957399999999999,,-0.5274800000000001,,,-0.91899,,-0.25198,,,,-0.57098,-0.62898,-0.49848000000000003,,0.93703,,-0.25198,-0.38248,-1.122,-0.4912349999999999,,,,,,,,-0.96249,-0.96249,0.08150499999999994,
0,544,1,1,,,,,,,,-0.15228,-0.15228,,,0.2281,,,-1.0036133333333332,-0.83698,,,-1.4202666666666666,,,-1.3695,,,-1.19565,-1.3587,-1.5217,-1.3477999999999999,,,,,,,,,,,,,,,-1.0108650000000001,,-1.4347,-0.98914,,,,-1.0217,-0.9782850000000001,-0.30444,-0.64136,-0.712,,,,,,-0.097941,,0.26071,
2,516,2,1,,,0.29051,1.2948,-0.46538,0.3661,-0.325,1.6619100000000002,,,,,,,-0.59496,,,-0.4869699999999999,-0.476175,0.074546,-0.18731750000000003,-0.41138666666666673,-0.45458,,2.2342,1.4783,,,1.7969,1.2786,0.90603,,0.9249225,1.338,,0.9978199999999999,0.34451,0.92762,,,,,,,,,,,,0.31211,,-0.47077499999999994,,-0.546365,0.06374666666666666,0.11774,,-0.2926,,,,,
2,584,2,1,0.23387,,0.1312,0.78569,,,,,,,,0.25953,0.7643080000000001,0.067036,,,,0.0927019999999999,,,,,,,0.18253,,0.015704,-0.67728,,0.56752,,,,0.77285,-0.3821199999999999,-0.12546000000000002,,-0.009962,,,-0.25379,,-0.5617800000000001,,-0.2409599999999999,,,,,,,,,,0.25097733333333333,-0.11263,-0.34362,0.3108599999999999,0.015704,,-0.21529,,-0.95961
0,27,2,1,,0.191015,-0.306245,,,,,0.036133,0.30243,,-0.49646,,-0.35516,-0.07255499999999998,-0.57797,,-0.09248500000000003,-0.0399525,0.010770000000000002,-0.5793325,-0.06495000000000002,-0.04228142857142858,0.25623049999999997,-0.17038049999999996,,-0.061689999999999995,-0.10335666666666665,-0.9747,-0.6178346666666666,-0.84971,-0.598506,-0.6884766666666667,,-0.685305,-0.5847675,-0.70297,-0.5363066666666666,-0.36167840000000007,0.46273000000000003,-0.216022,,-0.28451,,-0.36059,-0.1736418,-0.5725399999999999,-0.20027049999999993,-0.41674666666666665,-0.6703749999999999,-0.519555,-0.229076,-0.77905,-0.5671,-0.439395,-0.09429999999999998,0.2888425,-0.30081,,0.3241699999999999,-0.34972,,-0.11875050000000001,0.45369149999999997
2,1229,1,1,,,,,,,,,,,,,,,,,-0.7199399999999999,,,,,,,,,,0.4935,,,,,,,,,,,0.8618600000000001,,,2.5087,,,1.8260999999999998,,,,0.75352,1.8586,0.81853,,0.66684,,,,,,,,,,,
1,84,1,1,0.01342,0.0337,-0.60852,,0.40101666666666663,-0.14656999999999995,,,-0.15220499999999995,0.28383,0.64888,,2.5755,,2.0753,,0.61846,0.9260533333333333,-0.8992100000000001,1.3181366666666667,0.38016174999999996,0.38523,0.96999,-0.39895,0.1418599999999999,0.561,0.07020599999999998,-0.45641649999999995,0.2601695,-0.50373,-0.18262699999999996,-0.017000000000000015,-0.39219,-0.29079,,,-0.020379999999999992,0.54072,,,-0.25834,-0.31783,-0.3465625,-0.595,-0.358395,,,1.548,0.77056,0.4258,1.8725,,-0.38543,0.43255,0.27256166666666665,-0.27501333333333333,-0.655825,,-0.6964,-0.80457,-0.67274,,-0.5544399999999999
2,260,1,1,1.3883,,0.62684,,,,-1.03246,-0.75968,-1.0779,,-0.6346725,-0.9727675,-0.560795,-1.11769,-0.78619,-0.876165,-0.222675,-0.6952733333333333,-0.1687,-0.47556,-0.7559,-0.532386,-1.2256,-1.163125,-1.2256,-0.14824599999999993,0.0017500000000000293,-0.180045,0.2953661666666666,0.28752000000000005,0.15078333333333332,,,-0.34297000000000005,,-0.0494,,,-0.61951,,-0.4528266666666667,0.069962,-0.36191,-0.768764,-0.24257649999999997,-0.003909499999999996,-0.90742,-0.2747766666666666,-0.5210199999999999,-0.058839333333333355,-0.2596199999999999,-1.0665333333333333,-0.99834,-1.1802,,-0.640365,-0.8733299999999999,0.266962,,-0.020957666666666652,0.001772,0.16088,-0.0976715
1,137,1,1,,-0.006502,-0.05552099999999993,,,,0.13239,0.22225,,,,,,-0.42316750000000003,-0.32513,,-0.19849500000000003,-0.5865600000000001,-0.5048600000000001,,-0.50214,-0.656005,,-0.67643,-0.6846,,-0.096371,,,-0.34964,-0.055521,-0.7499600000000001,,,-0.8316600000000001,,,,0.30395,-0.02693000000000001,,-0.1372205,,-0.07186500000000001,,,1.2271,,,,,0.18958,,0.30395,,,,,,,,-0.2189199999999999,
0,158,2,1,-0.78563,0.4632699999999999,,-0.099707,-0.009113,-0.80505,0.055597,,-0.80505,-0.31325,0.09226666666666668,,,-0.6303300000000001,-0.49444,-0.1903,-0.93447,-0.5009100000000001,-0.83093,-0.8244600000000001,-0.82446,-0.5116933333333332,-0.63840975,,-0.7877900000000001,-0.7071725,-0.75651,-0.7782357142857144,-0.924112,-0.762985,-0.964236,-1.0574,-1.0251,-0.6821,-0.2809,-1.09625,,,-1.0962,,,-0.38443,-0.32619,,,-0.06411500000000003,,,-0.13853,-0.229125,-0.445905,-0.8632799999999999,,-0.78563,-0.099707,0.24003499999999994,,-0.073823,0.13756333333333334,-0.46855,0.17531099999999994,-0.41031,
3,157,2,1,-0.24944849999999996,-0.3445496666666667,-0.032744,-0.0963528,-0.31103175,-0.3040199999999999,-0.08653025,,-0.19177,,-0.38353,-0.30401500000000004,0.17305,,0.13563099999999995,-0.19176549999999998,-0.7093633333333332,-0.6220600000000001,-0.9962099999999999,-0.9806366666666667,-0.63455,-0.79354,-0.7062475,-0.25256500000000004,-0.70625,,-0.32272,-0.31337,,-0.5129246666666667,-0.3376908,-0.4723916666666666,-0.805402,-0.93075,0.1449875,-0.09978300000000002,-0.367624,-0.47706499999999996,,-0.079515,0.15433875,-0.408784,-0.60335,-0.3461083333333333,-0.33208,-0.43965,,-0.39756,0.028058,0.1449835,-0.3040199999999999,,,-0.50981,-0.12629,,-0.434975,,,-0.8839799999999999,,0.3835195,0.0869902
1,98,1,3,,,,,,-0.46005,-0.46005,-0.80793,,,,,,,-1.0706,-0.7345733333333332,-0.52395,-0.52395,-0.3535566666666667,-0.52395,-0.49199499999999996,-0.3482275,-0.81503,,-0.89313,,-0.8185849999999999,-1.3049,,,-1.0812499999999998,-1.0564149999999999,-1.2197,-1.028,-0.8576299999999999,-0.60914,,-0.26836,-0.49555,,,,-0.8505349999999999,-0.9428300000000001,-1.0422,,,-0.4919989999999999,-0.90023,-1.0918999999999999,-0.33226,,,,-0.360655,,,,,,,0.356415,-0.14411500000000002
0,407,1,1,0.43895,,,,,,,,,,,,0.68679,,,,0.79872,1.4863,1.4116666666666668,,2.0859,2.0859,,,,,,,,,0.031199,,,,,,,,,-0.096722,-0.096722,,,,-0.080732,,,,,,,-0.0007800000000000584,,,,1.0226,,,,,,,
3,62,2,2,,,,,,,,,,,,,0.36275,,,,,,,,,-0.3293,,,,,,,,,,,,,,,,-0.1645299999999999,-0.349895,-0.238675,-0.53527,-0.53527,,-0.43365999999999993,,-0.64237,,,,,,-0.46112,,,-0.007992,,,-0.057424,-0.3622599999999999,,,,
2,172,2,2,,,,,,,,,,,,,,,,,,,,,,,,,-3.8018,,,,,0.18764,,,,,,,,,-3.8018,,,,,-2.041755,-0.59801,,0.720248,0.141725,1.6925949999999998,-0.65923,0.5957724999999999,0.5332712500000001,-0.53679,-0.10485000000000004,0.19274299999999994,0.06860333333333334,,-0.37354,-0.23579499999999998,-0.393945,-0.002820000000000008,0.4325199999999999,-0.3667366666666667
