fov,cellID,rep,dbscan_ldp_nbr_allele,chr19-g165,chr19-g166,chr19-g167,chr19-g168,chr19-g169,chr19-g170,chr19-g171,chr19-g172,chr19-g173,chr19-g174,chr19-g175,chr19-g176,chr19-g177,chr19-g178,chr19-g179,chr19-g180,chr19-g181,chr19-g182,chr19-g183,chr19-g184,chr19-g185,chr19-g186,chr19-g187,chr19-g188,chr19-g189,chr19-g190,chr19-g191,chr19-g192,chr19-g193,chr19-g194,chr19-g195,chr19-g196,chr19-g197,chr19-g198,chr19-g199,chr19-g200,chr19-g201,chr19-g202,chr19-g203,chr19-g204,chr19-g205,chr19-g206,chr19-g207,chr19-g208,chr19-g209,chr19-g210,chr19-g211,chr19-g212,chr19-g213,chr19-g214,chr19-g215,chr19-g216,chr19-g217,chr19-g218,chr19-g219,chr19-g220,chr19-g221,chr19-g222,chr19-g223,chr19-g224,chr19-g225,chr19-g226,chr19-g227,chr19-g228,chr19-g229
2,117,1,1,,,,,,,-0.50927,-0.56666,,0.341069,1.8644,0.10109,1.6453,1.0714,0.891435,0.3828,,4.0241,,,,,,-0.51449,-0.67099,,,,-0.24322,-0.37364,,1.6974,0.77928,0.606088,0.7766725,0.5601675,,0.30193875,0.3019335000000001,0.028058,-0.12844499999999995,-0.44145333333333325,-0.28495,,-0.42580550000000006,,,,,,,,,,,,-0.128447,-0.62926,-0.6675133333333333,,-0.71794,,,,
2,68,1,1,-0.33573,-0.43150666666666665,-0.5736899999999999,-0.68591,-0.385115,-0.488375,-0.11126,-0.72183,-0.79366,,,-0.35369,,-0.4120499999999999,,-0.7278066666666666,-0.33573,-0.2639,,-0.0124879999999999,0.75073,,,-0.658975,-0.68591,-0.443478,-0.4951005,-0.66077,-0.6814199999999999,-0.489651,0.023428,0.023429999999999992,-0.19206500000000004,0.12519,-0.5063300000000001,-0.29084,-0.030446666666666695,,,,0.086281,-0.79366,-0.2234925,,,,,,-0.039425,-0.67693,-0.1404375,-0.23696,-0.286345,-0.65895,,,,-1.0002,,,,,,,
1,81,1,2,,,0.12167,-0.12725,-0.26726,0.50283,0.24613,0.04194249999999999,1.024,0.395476,2.5680565,0.03222,0.5767399999999999,0.80621,0.7673,0.71285,,-0.796215,-0.9129,-0.74695,0.1255625,-0.71843,,-0.96735,,,-0.74954,,,-0.0027874999999999983,,,-0.932345,-0.36061,,-0.81955,,,,2.113,,-0.36839,0.004991,-0.3917199999999999,-0.3917199999999999,,,,0.37059,,,,,-0.1256918,1.3066233333333332,1.7085,,-0.32171,,,-0.19725,,,-0.8623350000000001,-0.6717550000000001
0,116,1,2,-0.53957,,-0.5117273333333333,-0.65096,,-0.47924,,,,-0.0476,,-0.38177,,,,-0.01510999999999995,0.10401666666666672,,,,,0.78783,-0.08936849999999999,-0.60919,-0.7809200000000001,-0.780915,-0.53957,,,-0.49316,,,,,,,,0.30514,,,,,-0.4529366666666666,,,,-0.31679,,,0.6021700000000001,-0.478308,0.19607500000000003,-0.2518133333333334,,,,-0.729885,,-1.0501,,,,,,
2,636,2,1,,,,,0.033222,0.27096,0.58794,,,,-0.12527,0.25964,-0.13659,-0.176215,-0.164895,,,,,,-0.21584,,0.0785049999999999,,-0.068665,-0.34036,-0.1592299999999999,-0.2498,,,,,-0.102625,-0.3064,,-0.48753,,,,-0.05734,,-0.4648899999999999,,-0.47621,-0.51018,,-0.12527,,,,,-0.6743300000000001,-0.49886,,,-0.38565,-0.6913100000000001,,,,-0.5215,-0.87244,-0.8384799999999999,-0.6913100000000001,-0.5667800000000001
2,841,2,1,,,1.200715,0.82973,2.3837,1.9217,2.5657,3.6717,,,-0.080252,,-0.15025,-0.15025,-0.4442399999999999,-0.36957999999999996,,,,,-0.82224,,,,-1.0602,0.059745,,-0.29025,-0.552735,-0.26225,-0.62624,-0.45824,-0.5212399999999999,0.3350666666666667,-0.5352399999999999,-0.8082199999999999,0.07841000000000001,,,-0.89223,,,,,,,,,,,-0.19225,,,-0.7802366666666666,,-0.66824,,,-0.89223,-0.94823,,-0.71024,,-0.7802399999999999,
3,62,2,1,,,,,,,,,,,1.5162,,-3.0893,,1.69745,-1.01315,,,-3.0893,,,,2.3071,0.57146,,0.0949915,3.0568,,2.0764,,,2.34,,-0.37465000000000015,,0.7994,,,0.3462699999999999,,0.016724,,-0.45288,-3.0893,-0.0195380000000001,,,,-0.41993,,,,1.05065,,,0.0661545,-0.288105,,-3.0893,,,,,,
2,63,1,1,-0.61269,-0.26206500000000005,,,0.96214,-0.012463333333333373,1.7823,,0.15790000000000004,,-0.55921,0.48673,0.48673,,0.88489,,,,,,,,,-0.6027840000000001,-0.49978,-0.8920100000000001,-0.7909900000000001,,,-0.3928043333333333,,1.23259,1.1286,1.5831875,1.806,,0.48673,,,-0.35715,,-0.15509,-0.47601,-0.856365,-0.850425,,,,-0.7256100000000001,,,,-0.6959099999999999,-0.51166,-0.96332,,,-0.76126,-0.52355,-0.28584,-0.51166,0.64125,0.64125,,-0.116475
0,844,1,1,,1.4673,2.716,,,,2.0456,,1.8863,,,1.0148,,,,,1.6936,1.35837,,0.8052699999999999,1.2494,0.1516,0.88069,,0.40301,,,,,0.35691999999999996,0.30245,0.34435,,,,,,0.49519499999999994,,0.33177999999999996,,,,,,,0.50358,0.72985,,,0.9226,,,,,,,,,,,,,0.90583,
2,578,2,1,,,,,,,,-1.441,,,,,-1.1316633333333332,-1.1365,-0.88999,-1.064,,,,,-1.1075,,,,-0.34260250000000003,0.052523,,-0.33414666666666665,-0.019977,,-1.267,-1.151,,,,,,0.48753,,-1.2235,-1.151,-1.1945,-1.40475,,-1.2235,,-1.2815,,,,-1.267,-0.512985,-0.13597499999999998,-1.0205,,,,,,-0.94799,-1.0108266666666665,,,-0.019977,-0.70873925
0,352,1,1,,,1.2124833333333334,,1.5667,1.1421166666666667,,,0.61316,,,0.39236000000000004,0.59132,0.07693333333333331,0.13637749999999993,0.2783199999999999,1.9962,2.0326,1.648625,1.8930666666666667,2.0981,1.3775,0.613165,,,,0.307455,-0.07592666666666663,,-0.034679,-0.41318999999999995,0.49378200000000005,1.8069,0.00899425000000001,,-0.22248040000000002,-0.39135,-0.15842,0.8096899999999999,-0.29673,,,0.51489,0.19097,-0.69707,,-0.8281,0.554902,0.7187,,-0.07350333333333335,-0.33311999999999997,,0.04175000000000004,-0.6898,-0.482345,0.1764099999999999,-0.36708999999999997,-0.5696950000000001,0.27468499999999996,-1.08288,,0.78786,0.886108,0.59314
0,99,2,1,-0.5003833333333333,,-0.48522,1.2186,0.511455,-0.55966,0.76372,0.3419,0.312945,,0.50732,-0.37769499999999995,2.1285,0.137195,0.6313966666666667,1.4833,0.2405775,-0.98149,-0.98149,,-0.3859599999999999,,,,1.0201,-0.37769,-0.45213,-0.37769,,,-0.86568,-0.8326100000000001,,-0.8160599999999999,-0.65064,-0.6313416666666667,-0.749886,,-0.33634,,-0.7499,-0.35701499999999997,1.18141,0.37498000000000004,1.3790980000000002,0.17233500000000002,,5.0151,-0.15436480000000002,-0.29911999999999994,2.8977,0.4626423999999999,-0.74162,-0.07717666666666666,-0.55966,,-0.671315,-0.5513899999999999,-0.65064,,,,1.0256333333333334,0.9015766666666667,0.8712545555555555
2,210,2,1,0.09620000000000001,,2.1505,0.73749,1.6937950000000002,0.26770499999999997,1.856,,-0.98502,-1.0409,3.5673000000000004,0.62562,1.184855,1.33474,1.042255,,3.0975,2.86265,,0.18381499999999998,-0.28036,1.380635,,,1.5875666666666668,2.3929,1.7106,1.6491,1.915621,0.9891599999999999,1.0114889999999999,0.8847529999999999,-0.03429266666666667,0.9387907499999999,0.41311,1.637875,,0.9723633333333334,1.324689,,,-0.504065,,,1.0842,,,1.045045,0.92762,,3.0528,1.3415,0.7486666666666667,,,,,-1.024155,-1.16395,-0.5450866666666667,-0.5972766666666667,0.15212666666666666,0.346,-0.535755,
2,260,1,1,-0.28235,2.91689,5.2978,1.365585,,0.699578,,0.8086600000000002,2.4566,1.01894,1.5678480000000001,2.32307,2.02757,1.51329,0.992802,-0.1346099999999999,0.6495656666666667,1.0587,,0.6791259999999999,0.19118999999999997,0.25181666666666663,,,-0.75968,-0.9130974999999999,-0.8108124999999999,-0.70285,-0.5588966666666666,-0.64603,-1.0211,-0.38179499999999994,-0.731265,-0.6943325,-0.663075,-0.8051349999999999,-0.4944933333333334,-0.2482599999999999,-0.72558,,-0.2653065,,-0.45283,-0.68012,,,,-0.30887000000000003,-0.14597,0.03208066666666663,-0.5914780000000001,,,-0.8619600000000001,,,,-0.4641899999999999,,,,-0.41303500000000004,,-0.5513233333333333,-0.68012
0,620,2,2,,,,,-0.089892,0.0936,0.96166,,1.2087,0.44647,1.2651,0.59467,,0.44647,,0.59467,,0.0851314,0.27709,0.59467,,,0.19946,,,,,,,,,,,,0.31944,,,,,,,,,,,,2.83895,,2.5143,1.7944,,,0.50293,,,,,,,,,,1.0746,,1.622696666666667
0,884,1,1,,,,,,-0.42636,,,,,,,,,,,2.2757,1.2202,,,,,0.5869,,,,,,-0.85911,,,,-1.1335,,,,,,,-0.61635,,-0.56357,,,-0.394695,-0.6691199999999999,,,,,,,,-0.59524,,-0.25748,,-0.65857,-0.54246,,,,,,
1,820,1,1,,,,,,2.0855,0.869245,,,,1.39675,0.8057300000000001,,,,,,,,,,,,,1.7631,,,0.44915499999999997,,,,1.1965,,,,0.063275,,,,,,,,,,,0.5566184999999999,,,,,,,,,,0.62011,,,,,,,0.60546,0.590805
2,172,2,1,0.12132100000000001,-0.34802750000000005,-0.0266269999999999,0.04734499999999998,0.26927,0.71821,,,-0.21029,1.740578,0.6453342857142857,1.19264,1.03961125,1.210006,1.116156,1.0311,1.8508,,,,0.4427249999999999,,0.095812,-0.8428899999999999,,0.05499866666666667,0.6263599999999999,1.6059,0.22845499999999996,1.4809075,0.59917,0.17745499999999997,0.29477933333333334,1.3712166666666665,,-0.98573,1.6263,0.182535,0.7012,1.0957,,0.034592,-0.45005999999999996,,0.1468295,0.15703,,0.49374000000000007,0.33049,-0.44496,,0.7138274285714286,0.014186,-0.44496,,,,,,-0.59801,,,-0.9551399999999999,-0.64903,-0.83268
2,1229,1,1,,,,,,,-0.7632800000000001,,,3.1371,,,0.79685,,,,,,,-0.091552,,,,,,,,,,-0.65493,,,,,,,,,-0.65493,,-0.11322,,,,,,,,,,,,,,-1.0016,,,,-0.8282799999999999,,,,,,
1,718,1,1,,,,,,1.0154,,0.3124,,-0.030286,,,,,0.26847,1.1999,,0.64631,,,,,-0.97049,,,,-0.64537,,,-1.071525,,-0.583865,,,-0.091794,-0.67173,,,,,,,,,,-0.21481,-0.73324,-0.38176,,0.22454,,-1.3571,-0.988065,-0.59265,,-0.79475,,2.6058,0.28604,,-0.17966,,,,
2,230,2,1,-0.635785,,0.081741,,,0.41366,,-0.1135,,-0.957945,-1.1874,-0.5072503333333332,-0.18347000000000002,-0.56257,-0.03541000000000005,-0.544996,-0.54304,-0.1916,-0.6016199999999999,-0.2404099999999999,,,-0.47958999999999996,-0.6309100000000001,,0.7797449999999999,-0.22577499999999995,-0.06078400000000006,,-1.08,-0.97259,-0.835915,-1.0507,-0.5430466666666667,-0.9953733333333333,,,,,,-0.889605,0.003640000000000046,0.14031,,,0.50152,,-0.83591,,-0.8652,,,-0.75781,-0.7903533333333334,-0.82615,,-0.55281,-0.709005,-0.708994,-0.9310975,-0.7871,-0.53328,,0.0524539999999999,-0.37709
2,591,2,1,,0.5948899999999999,-1.4006,-0.530485,-0.054811,1.3335666666666668,,,1.9987,1.0706,-0.04899999999999993,,1.8131,0.83853,1.2214,,1.349,,,,,-1.1802,,-1.2614,-0.18243,,-0.98296,0.16562,,-0.45507,1.546215,0.5861864999999999,,-0.5768866666666667,1.86531,0.780535,1.1634,0.18882666666666667,,,,0.9120133333333333,0.54848,,1.117,0.58329,-1.2034,-0.91335,-0.99457,-0.97136,-1.0526,,-0.98296,-1.0178,,-1.1918,,,-0.95975,,,-0.08961999999999998,-0.73932,-0.7625233333333333,-0.87854
1,878,1,1,,,,,,-0.25093,,-0.38688,,,,,,,,,,0.9726,,,,,,0.0264009999999999,-0.3361283333333333,-0.32163,,,,,0.51582,,,0.49406,,0.74421,,0.77684,,-0.12586,-0.093233,,-0.85454,,,,,-0.61527,,,,,,,,,,,,,,,,,
0,250,1,2,,,,,,-0.86693,,,,,,-0.7165100000000001,,,,,,,,,,,,-0.59775,0.166255,,-1.04902,-1.2311,0.3919033333333333,,,-0.7560899999999999,,-0.20981,-0.22564,-0.8986,-0.5264949999999999,,,,,,,,,-0.25203333333333333,,,,-0.47107,,,,,,0.39981,0.2098,,,,,,,,
2,181,2,1,,,0.45999666666666666,,1.3303,1.785466666666667,1.6034,0.9278900000000001,1.4437166666666668,-0.38,0.53985,-0.5141399999999999,-0.58121,-0.5141399999999999,-0.58121,,0.78897,0.7267135,0.582965,0.45361,,0.20449,-0.39916,,0.2140699999999999,,-0.2746,,,,0.14062333333333332,-0.32011999999999996,0.48955250000000006,-0.90699,0.45363500000000007,-0.6323133333333333,-0.17878,-0.82075,-0.18835966666666662,-0.19794,,,-0.7249399999999999,,-0.614745,-0.47581,-0.6482816666666666,-0.499765,-0.662655,-0.581208,-0.65786,-0.6866133333333334,-0.7728466666666667,-0.5141399999999999,,,,-0.1692,-0.3129199999999999,-0.22669,-0.55247,,,,
1,208,2,1,-0.49207,0.193295,0.503235,,-0.020611,0.90921,,,2.3367,1.8827,0.50759,0.5206925,0.55998,-0.038073,0.6894783333333333,1.199525,1.3501,-0.195225,-0.18649499999999997,0.640011,0.6036367499999999,,-0.34365,0.03351200000000003,-0.046803,1.6208,1.062,0.50674,0.835005,0.3495788,0.69312,0.9201475,0.7106024999999999,0.5369142857142857,0.8891259999999999,2.150466666666667,1.9110725,2.054808571428571,,,,0.73023675,0.89612,0.89612,,0.30678999999999995,0.5905253333333333,0.9703050000000001,1.4025,1.749565,1.6404092499999998,2.2253775,1.16242,1.93945,0.206387,1.1143733333333332,0.21219900000000003,0.14963999999999997,1.2060575,1.20168,1.022705,1.5597,1.4898,0.47704,0.4945
2,875,2,1,,,,,,-0.074836,,,,,,,,,0.50135,,1.0545,,,,,,,,,0.10954,-0.005694999999999999,1.0775,,0.36307,,,,-0.005693,-0.6510199999999999,,,,,,,,,,,,,,,,0.8931600000000001,2.1377,1.308,0.13259,,,,-0.72017,,,,,0.32465,,
3,455,2,1,,,0.99208,,,,,,,,,,,,,,,,,,,,,,,,0.5228,,,,,,,0.66468,0.99208,0.74107,0.99756,1.10666,0.66468,,,,2.1708,-0.2411599999999999,0.19539099999999995,0.5173415,,,,,,,,,-0.47034,,0.4937123333333333,,,,0.4827946666666667,,,,
0,250,1,1,,,,,,,,,,,,,,,,,,,,-0.2969,,,-0.6769,,-0.90652,,-0.93819,-0.66109,,,,,,-1.12425,,-1.1361,,,,0.06333450000000004,,-0.41565,-0.771925,-0.88277,,-0.36023,,,,0.011874,,-0.28106,,0.011874,,,,0.4394,0.43544,,-0.18606,,,,0.68879
0,275,1,1,,-0.55506,,,,0.10429,0.23086333333333334,,1.2868,,,0.39453499999999997,-0.1394,1.21032,,,,,,,,0.7922600000000001,1.7096,,1.5471566666666667,,2.0894,,,0.584442,-0.70555,-1.0925,,,-0.84172,-0.80589,,,,,0.3551,,,,0.13293,-0.010397,,,-0.67689,,-0.07489500000000002,,0.65609,,,,,-0.010397,-0.26480999999999993,0.2906,-0.26839,,,-0.32573,-0.28273
0,407,1,2,,,,,,,,,,,,-0.20066,,,-0.05675000000000001,,,0.52689,,,,,,,,,,,,-1.0641,,-0.6164,-0.41652,-0.63239,-0.69635,-0.603074,-0.53645,-0.4724899999999999,-1.1841,,0.75875,-0.95219,,-0.51247,,,,0.071174,,,,,0.56687,,,,,,,,,,,0.10315,-0.70435
0,613,1,1,-0.11547,4.5485745,0.42299,,2.887634,0.050816,,,5.9144749999999995,4.0101,2.2980980000000004,,1.5237,1.111895,1.0247966666666668,3.0836,2.00275,,,,,,-0.45597,,-1.0419,-0.4216566666666666,,1.2306916666666667,-0.741035,-0.7252,0.14584,-0.2322725,,1.3758666666666668,-0.388665,,0.58136,,,,1.43339,7.0587,,,-0.60642,,,,,,,,,1.393005,,,,0.66846,,0.49425,,0.20127,-0.23425,0.066653,-0.040245
2,555,1,1,-0.98599,-1.072,-1.1007,,,,-0.76812,-0.8369200000000001,-0.51585,,-0.36678,-0.04570000000000001,-0.30944,0.22186433333333333,0.45119299999999996,-0.034229499999999996,,,-0.40118,-0.003653333333333323,,,-0.1718333333333333,0.49325,-0.19095900000000002,-1.1465,-0.037096000000000004,-0.15272399999999997,-0.12597,-0.48145,,-0.77959,-0.871325,-0.8569899999999999,-0.70314,-0.819725,-0.888525,-0.81974,,-0.99746,-0.18904,,,-0.64198,,,,,,,-0.65918,-0.71366975,-0.7872366666666667,-0.6324276666666667,-0.8369150000000001,-0.8369200000000001,-0.8254533333333334,-0.86559,-0.821635,-0.917195,-0.48145,-0.57318,-0.91719,-0.297972,
0,215,1,1,-0.30968,,0.6480845000000001,0.97935,,0.035982,0.27723000000000003,-0.050433,0.14400000000000002,-0.093641,,0.36362,0.5760900000000001,-0.500515,-0.5137153333333333,-0.021628,-0.021628,-0.48971,,,-0.036031,-0.244865,,-0.75616,,-0.036031,,,,-0.631935,,-0.576125,,-0.52332,-0.8761833333333334,-0.58693,-0.7009466666666667,-1.0226,-0.67695,,,,-0.22326,-1.0442,,,,-0.47170999999999996,-0.61214,-0.31688,-0.14164966666666667,,,-0.961395,,-0.48251,,-0.08644,,,,,0.6625,-1.0226,
3,157,2,1,0.44432,-0.5706100000000001,1.2581,0.996225,1.2487949999999999,-0.12629,,0.32272,0.528505,0.96816,1.3018033333333332,1.8786333333333334,1.4639327500000001,0.682855,0.5378603333333333,1.8755,,,,,,,,,,,,,,,,,,1.1365,0.74365,-0.35079,,,,,-0.5191600000000001,-3.6715,,,,,0.0701519999999999,,,,1.1459,,,,,,,,,,,,,,0.8933200000000001
0,310,1,2,,,,,,-0.61212,-0.1059799999999999,,,,1.2235,,0.20446,,0.7511,,0.35968,0.64312,-0.2207,-0.13747066666666666,,,,,1.6824,,,,,,,4.5641,,2.9376,2.1818,3.3914999999999997,,,,,,,,,,,,-0.83483,,,-0.91581,-0.86182,,-0.7943399999999999,,-0.63237,,,,-0.8753200000000001,,,,,
0,544,1,1,,,-1.0435,-0.70113,-1.0543,,,,,,-1.0652,,,,-0.478335,,-1.0543,0.2389666666666667,-0.483765,,0.76065,-0.53267,-0.29139800000000005,-0.66309,0.79325,,,,-0.95653,-1.0978,,,,-0.86959,,-0.90219,,,,-1.1141,,,,,,,,,,,,,,-0.53267,-0.15228,,,,,,-0.65222,,,1.0324,-0.51094
0,164,1,1,,,,,,,1.3387,2.1005,,,0.6187199999999999,,,,,0.44292,,,-0.2017,-0.277045,,,0.49315,,-0.68726,,-0.0593809999999999,1.2968,0.26711,,1.4894,,,,,4.5283,,,,0.6187199999999999,,,-0.067753,0.13037733333333335,,,,,,-0.48214999999999997,,,,,-0.4570399999999999,0.10805,0.4512899999999999,-0.4695899999999999,,,,0.43455,0.7736000000000001,0.51826,0.34246
1,1034,2,1,,,,,0.42430999999999996,1.09417,,1.4290949999999998,0.51654,0.32237,,0.235,0.040831,0.49712,0.108791,,,,-0.25042,,,-0.017418,0.46314000000000005,,,,0.24955999999999995,0.443725,,,,,-0.036835,-0.1145,,,-0.04977933333333334,,-0.30867,,,,-0.085376,-0.342645,,,,,,,,,,,,,,,,,,,,,
1,94,1,1,,,-0.42422,-0.6776716666666668,,,-0.7207233333333334,0.22857,-0.38118,1.0607,1.3225500000000001,0.46768300000000007,1.9,2.239533333333333,0.22139,,-0.4337866666666666,-0.582035,0.17357333333333336,-1.0268,1.24,-0.044025,0.049231,0.20705,1.0105,-0.72551,-0.18390449999999997,-0.87615,-0.42422,-0.14015119999999998,,-0.24009999999999998,,0.26204333333333335,-0.5103,-0.39193999999999996,-0.1050005,,0.020537,-0.4003066666666666,,-0.6179049999999999,-0.4457399999999999,,-0.4457399999999999,-0.4027,-0.1372799999999999,,0.329,-0.287925,,0.37204,-0.66095,0.364865,,,,,0.02771,,-0.058372,,,,
1,468,1,1,,,,-0.9082,,-0.990535,,,,,0.32704,,0.908635,,-0.40381,-0.29058,,1.4285,,2.0152,,,,,,,-0.70233,,,,-1.4538,-1.392,,-0.98026,-1.5155,-0.98026,,,,0.06455,-0.6251249999999999,0.13661000000000004,-0.35234,,-0.48616,,,-0.043532,,0.52262,,,-0.022945,0.25498,,,,0.028523,0.2704265,0.50203,,,,,
2,648,2,1,-0.21083000000000007,,,0.98325,,,,1.7402,1.4705000000000001,2.471,,,,3.3845,3.1235,1.3921333333333334,,,-1.02212,1.15945,,-0.19561666666666666,-1.1048,-0.62843,-0.88291,0.8658,2.4188,,,1.4531,-0.98733,-1.4049,0.61784,,0.33074,0.74835,0.5525899999999999,,-1.4441,-0.60233,1.2312,,,0.38294,,,-1.3397,,0.23939,-0.6545300000000001,-0.35438000000000003,,-0.28262,-0.8894599999999999,,-1.692,,-0.43921999999999994,-0.4783699999999999,,,-1.5485,-0.20432,0.2263383333333333,
1,194,1,1,,,,,,-0.6579349999999999,,,,,,,,,,,,-0.022374,,-0.44608,0.08355499999999999,,1.2391,,,,,,,,,,,,-1.0046,,,,,,,2.0721,,,,0.8972600000000001,,0.49763,,0.71912,,1.0658,,,,,,,,,,0.7447933333333333,1.4799,0.46393,1.3162
2,516,2,1,-0.24401125,,0.2473199999999999,0.10694,-0.055036,-0.18462,,0.911435,-0.33219333333333334,0.1285394,0.290514,0.7440479999999999,0.40569633333333327,0.47948725,0.30671350000000003,0.2365199999999999,,0.085345,,,-0.060435,0.074546,,,,,-0.35739,-0.24941,0.052949,,-0.46538,-0.411385,,-0.3411925,-0.594955,-0.33579499999999995,-0.36819,-0.5733600000000001,,-0.40059,-0.2170099999999999,-0.33579,,,-0.23861,,,1.3704,,,,,-0.15222,1.149,1.4675,0.6036699999999999,1.0464,1.15981,0.7188533333333332,1.184636,0.74404,,1.17061,,0.32291000000000003
2,198,2,1,-0.49872,-0.32954,-0.36858,-0.49221,-0.40112,-0.5182399999999999,,,-0.31653,,-0.5095666666666666,-0.29700999999999994,-0.33929999999999993,-0.5182399999999999,-0.7915300000000001,-0.40112,,,-0.59307,-0.303515,-0.23194,-0.5703,,-0.65488,-0.44016,,-0.62235,,,-0.32304,,,,-0.59632,,-0.40112,-0.48895999999999995,-0.5377599999999999,,-0.43365,-0.49872,-0.40112,,,,,,,,,,,,,0.80916,-0.069272,-0.18639,-0.004205000000000056,,0.3753596666666667,0.11292,0.994595,,,
0,18,2,1,,0.19995,,,,0.2257,,0.59902,,,0.9981150000000001,1.3714,0.6923635,0.3608675,1.9206899999999998,1.19121,0.70201,0.6312,0.943405,-0.5467,,,,,,,,,,,-0.96508,-0.728535,,-0.85995,-0.4244,,-0.7591100000000001,,,-0.59819,,,,,-0.80416,-0.72049,-0.858875,,,,,,0.25788,-0.88784,,-0.321416,,-0.23452099999999998,,-0.5402600000000001,0.096964,0.24929999999999994,,,
1,137,1,1,,0.612772,-0.1426666666666667,-0.19441074999999997,0.030265,-0.15356,,,1.0515150000000002,1.3415,0.43878000000000006,-0.1535603333333333,0.9684433333333334,-0.10454,,-0.071861,0.835,,,,0.29169849999999997,0.32029,0.85951,,,,,,,1.382395,,-0.31695666666666666,-0.120881,-0.59473,,-0.17807,,-0.031012,-0.79898,-0.5743050000000001,,,-0.6110733333333332,,,,,,,,,-0.353725,,-0.66009,-0.56205,-0.18624,,,,,,,,,-0.031013250000000027
2,566,1,1,-0.82231,,-0.39799,,-0.560225,,,-0.57271,-0.28567,-0.57271,-0.29815,,-0.11095,0.68777,,,,,,-0.6351100000000001,-0.51031,,,,,,-0.048547,0.6128899999999999,0.013853,0.051293,0.22601,-0.08286999999999994,0.27593,-0.2856685,,-0.37303,-0.19831,-0.25447,-0.4728699999999999,1.1183450000000001,,,,-0.70999,0.6128899999999999,,0.91241,0.51929,0.91241,-0.08183,-0.26695,-0.37303,-0.62887,,,-0.44791,-0.8347899999999999,,,-0.7474299999999999,,,,,
0,406,1,1,-0.81104,0.5979266666666666,-0.6151399999999999,-0.6151399999999999,-0.053815,1.5548,,0.7862899999999999,,-0.64528,0.021549999999999958,-0.072653,1.2685,0.364355,-0.2723175,0.45477,,,,0.16092,,0.2438,,,-0.16494999999999999,-0.17060149999999996,-0.2559933333333333,,-0.080188,-0.66789,-0.31376000000000004,-0.46445,-0.81104,,,-0.44938,0.18352,,,,,,,,,-0.49459,-0.30623,0.18352,1.1781,,-0.05381716666666667,,,,0.15339,,,,0.37942,,0.2814735,,,0.002694,
0,158,2,2,2.5858,,1.2381775,-0.009113,,,-0.11265,-0.2226555,0.9313433333333334,,0.107364,1.0004,1.67984,2.49145,1.2268695,0.57975,0.068539,,,-0.15794733333333333,,,,,,,-0.22266,,-1.0962,0.37915,,-0.005850000000000022,-1.1383,-0.212955,-0.4636975,-0.950625,-1.0639,-0.28414,-0.3650199999999999,-0.018820000000000003,-0.52032,,-0.48581,,-0.75975,,,-0.76622,0.43091,0.52798,0.5150399999999999,0.408265,,-0.72739,0.35326,0.93565,,0.47621,1.421,0.9874333333333333,,,,,0.1203099999999999
1,137,1,2,0.51637,,0.16507,0.8104849999999999,,,,,,0.51637,0.042517,0.001668,0.13239,,,,,,0.96571,,,,,,,,,,0.31212,,,,,0.050687,-0.28428,,-0.32513,-0.66826,-0.74179,,,,,,,,,,-0.055521,,,,,,,,,-0.055521,,,,,-0.063691,-0.2761099999999999,0.38565
2,852,2,1,-0.16465,,,,,,-0.10832,-0.033212,,,,,0.36735333333333325,-0.30548,,,,,,0.004341999999999999,,0.39866,,-0.070767,,-0.793705,-0.61531,,,-0.20221,0.43622,,,,,,-0.85941,,,-0.8969600000000001,,,,-1.4603,-1.2913,,,,,,1.0559,,,,-0.033212,,,,,0.81176,,2.2952,,,
0,310,1,1,0.1842099999999999,2.202,,1.6891500000000002,-0.53789,-0.43328500000000003,-0.61212,,,-0.02499200000000003,0.062738,0.45416,0.10998,-0.2342,-0.28144,,,,,,,,,-0.2139599999999999,-0.28144,-0.12622,,-0.001375000000000015,,0.140345,,,-0.58513,-0.58513,-1.098,,,,0.045864499999999996,0.9940166666666667,0.7645799999999999,1.021025,,0.25845,,,,-0.50415,-0.65262,0.022246,,,,,,,,,,,0.035744,,1.075,,
1,233,1,1,-0.38909250000000006,,,,-0.14555,,,,,,0.10824,0.42751,,,,,,,,0.7631600000000001,,-0.26834,,-0.4157,,,,-1.0337999999999998,,,-0.096426,-1.349,-0.53577,-0.4811899999999999,-0.56306,-0.51803,-0.20285,-0.047307,,,,-0.6817599999999999,-0.5958,,,,-0.5303100000000001,-0.26016,,0.34974,0.009999,,0.37021,-0.22741,0.68129,-0.08824,,0.36202,,,0.22285,,,,
0,26,1,1,0.52989,0.55955,0.35985666666666666,0.2570449999999999,1.89117,1.55604,-0.09884549999999995,0.15621000000000002,,,1.4463,2.8313333333333333,1.4789,1.053835,1.2021266666666668,0.22145499999999999,-0.024709999999999982,-0.4488,0.1517575,,-0.82842,-0.641575,-0.48439,-0.12256999999999998,-0.11664,,-0.1107099999999999,0.54175,,,,,,-0.31238,,,,-0.31238,,,1.8467,-0.448803,,-0.564465,0.10282,-0.5615,,,0.22145,0.14435,1.0993249999999999,0.22145,,-0.5694166666666667,-0.009873,-0.63268,-0.789865,-0.30645,-0.20561,-0.91146,1.645,,-0.15816,-0.7967833333333333,-0.71572
