fov,cellID,rep,dbscan_ldp_nbr_allele,chr7-g404,chr7-g405,chr7-g406,chr7-g407,chr7-g408,chr7-g409,chr7-g410,chr7-g411,chr7-g412,chr7-g413,chr7-g414,chr7-g415,chr7-g416,chr7-g417,chr7-g418,chr7-g419,chr7-g420,chr7-g421,chr7-g422,chr7-g423,chr7-g424,chr7-g425,chr7-g426,chr7-g427,chr7-g428,chr7-g429,chr7-g430,chr7-g431,chr7-g432,chr7-g433,chr7-g434,chr7-g435,chr7-g436,chr7-g437,chr7-g438,chr7-g439,chr7-g440,chr7-g441,chr7-g442,chr7-g443,chr7-g444,chr7-g445,chr7-g446,chr7-g447,chr7-g448,chr7-g449,chr7-g450,chr7-g451,chr7-g452,chr7-g453,chr7-g454,chr7-g455,chr7-g456,chr7-g457,chr7-g458,chr7-g459,chr7-g460,chr7-g461,chr7-g462,chr7-g463,chr7-g464,chr7-g465,chr7-g466
0,750,1,1,0.72318,,,,,,0.42277,,,,,,,,-0.31272,,,,,,,,,,,,,1.2359,,-0.47328,0.39687,0.84489,0.85785,0.29069399999999995,0.65585,0.2725599999999999,0.2725599999999999,-0.42149,,,0.04207500000000004,-0.292,,,,,,,,,,,0.43313,,,,,,0.04725499999999995,-0.63385,-0.22985,-0.81513,
2,210,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18953,,,0.4047699999999999,0.64013,,,,0.4651145,,,-1.1019,,-0.9912700000000001,,-0.380765,-0.4049065,-0.25504,-0.68955,,,,,,,,,,0.5636899999999999,1.3542,,,
3,91,2,1,0.0873305,0.0857755,,0.67903,0.19788,0.454795,,1.48325,0.8004600000000001,1.177255,1.5992,-0.27079,0.2336933333333333,1.61012475,0.24304,0.59415,0.30999,2.4759,0.23992,2.020246,0.93904,,6.2735,3.6213333333333337,2.4415833333333334,1.64907,0.8861,,0.46414,0.71691,0.23629,0.09304099999999997,0.07253699999999999,0.15195024999999998,-0.054362,-0.15206725,0.48438,,0.51085,0.2544566666666666,0.011034499999999996,0.8312225,0.21344999999999995,0.23992,0.23953249999999998,0.22279500000000002,0.12158599999999996,0.30064879999999994,0.096675,0.201,0.5077349999999999,0.36994000000000005,0.566905,0.007532249999999997,0.19398949999999998,-0.22044666666666668,0.021934,0.048404,0.08343700000000001,0.35982,-0.32529,-0.03817020000000001,
0,648,2,1,,,,,,,,,0.56787,,,,,,,,,,,,,,,,,0.33488,,,,,,,,,,,0.53875,0.45623,0.4805,,,,,,,,,,,,,0.706205,0.582435,0.7814399999999999,0.6698,,0.79115,,,,,,-0.3835
0,275,1,1,-0.30234,,,,,0.37018,,,,,,,-0.293,,-0.1669,,0.571,0.5219600000000001,0.571,0.87223,,,,,1.3159,0.5032800000000001,0.77649,,,,0.15009100000000003,0.25459,,0.36550999999999995,0.672575,0.72045,0.2464199999999999,,0.79284,,0.25109,1.003,,-0.036136,,,0.24875,-0.039637,,-0.25564,0.0164039999999999,,,,0.0584365,0.2394099999999999,0.008231,,,,,,0.5243
0,620,2,1,0.46766,0.67057,0.967075,1.0035,0.94047,0.6252599999999999,0.861665,1.147335,0.98184,,,1.2596,0.61738,0.9148499999999999,0.15638999999999997,1.1611,0.57404,0.2470099999999999,,0.8629766666666666,0.63708,,0.25095,0.77892,,,,0.7552800000000001,0.63708,,,,0.38491,,,0.6804199999999999,0.30611,0.089406,0.6292,0.53661,0.4203699999999999,-0.046527,0.18659533333333334,0.02735,-0.001216,0.3849152,,0.19579,,0.09728600000000001,,0.053945,-0.0475115,-0.11154,0.5701,,-0.013036,,-0.083958,,-0.12336,,0.21155
3,455,2,2,,,,,,1.1053,,1.6812,,,,1.8683,,,,,,,,,,,,,,,,,0.45755,,,0.5407233333333333,,,,,,,1.1389,1.1389,,,,,,,,,,,0.60151,,0.79824,,,,,,,,,,1.5612
2,198,2,1,,,,-1.1225,-1.0676,,,1.2113,,0.4246399999999999,,1.2151999999999998,,0.8401700000000001,,,,,,0.24169999999999997,0.9516833333333333,1.044,1.424245,1.3236666666666668,0.799655,1.0061149999999999,,,,,,,,,,0.25215,0.2482335,,,,,0.0718299999999999,0.22863,0.1633,,0.2364699999999999,0.4115733333333333,,,,1.12243,,,1.619,0.5953833333333333,,0.68599,0.043082,0.05963366666666667,0.4168,0.043082,,
1,81,1,2,-0.001477,,,,-0.6191399999999999,,-0.4043,,,,,0.59829,,,,,,,,,,,,,,,,0.50578,,,,,,,,,,,,,,,,,,,,,,,,-0.0611549999999999,,-0.3118,,0.17457,-0.079058,,,,0.043282,,
2,172,2,2,-0.5641,-0.6298699999999999,-0.046972,-0.57485,-0.522405,,,,,,,,,0.8265100000000001,,,,,,0.2436199999999999,0.762035,0.8867,0.55312,,0.7302249999999999,0.604715,0.7697633333333332,,0.26769,0.88841,,0.85746,0.056195,0.90905,0.011489,0.52561,0.642515,0.30846571428571423,0.69369275,0.7674900000000001,0.4104166666666667,0.30809499999999995,0.027824999999999996,0.3124,0.25049,-0.00011725000000000797,0.187562,,0.035562,,,0.4276,0.3571,0.49552,0.30208,0.069951,-0.007425,,,,,,0.62878
0,544,1,1,-0.0650625,2.9611,,,,,,0.089736,,,0.0502769999999999,-0.35341,,,0.077595,,,,,,,,0.4751975,,0.96996,,,,,,,,,,0.4600399999999999,,0.71348,0.42361,,1.5133,0.8561449999999999,,-0.1328493333333333,,,,,0.136024,,,,-0.40805,,0.24149999999999994,-0.26235,,-0.18950666666666663,,,,,0.52378,
0,353,1,1,0.4970699999999999,0.6103259999999999,3.1284,-0.70513,,9.5439,-0.2602,-0.40121,-0.28043,3.681245,-0.92759,,,0.55775,,1.031905,0.9043625,5.425,3.9374,0.33978,0.7442375,,0.772325,0.6656040000000001,0.5435086666666666,2.2071,0.7397600000000001,1.2791,0.73077,-0.1456,,,0.67911,0.7408965,0.61617,-0.28267,-0.415255,-0.20777,,1.0454,-0.25458499999999995,-0.3395999999999999,-0.26919,0.10327500000000002,-0.28492,-0.18829,0.44313,-0.513,1.115,0.85436,0.014506250000000002,0.33753174999999996,0.46786,,-0.20627,-0.11414,,,0.60269,-0.17031649999999998,,0.1577599999999999,-0.37481
2,641,2,1,0.17219,0.6924950000000001,,-0.1335605,,-0.012874999999999984,-0.0691919999999999,,0.17755,0.0005380000000000338,,,-0.010189,0.56912,,,0.18828,0.88559,,0.2419199999999999,0.7032149999999999,0.512795,0.9141833333333333,0.9463733333333333,1.00093,0.33847,0.31165,0.42161000000000004,0.39747,0.4511136666666667,0.9446,,-0.0584649999999999,,0.25265,2.0228,,,,,1.1377,,,,,,-0.36421,-0.14965,,,,,,,,,,0.39211,,0.080999,0.17219,,0.021998
1,144,1,1,-0.3590333333333333,-0.5188900000000001,-0.23029,-0.09565,-0.12220199999999998,0.132331,,0.31472,,0.1269666666666666,0.06528,0.14045485714285713,,,,0.095854,,,3.2983,,-0.12623,-0.1954249999999999,-0.135884,1.8966165000000001,-0.1391,-0.11013199999999994,-0.19864500000000002,,,-0.2775,1.3511,1.5683349999999998,1.3511,,,,0.28253,,,,0.128039,0.008953,0.16344,0.34368,0.34368,,,-0.036107,,,0.13125899999999996,,,-0.39015,-0.003921,-0.0747285,,,0.580245,,0.591515,,0.64945
0,215,1,1,,,,,,-0.1853,-0.30570499999999995,0.1215545,-0.016967999999999997,-0.19582,,0.61311,,,0.32788,,,,,,,1.0070649999999999,0.7261000000000001,1.9013,1.4952666666666665,0.8258700000000001,1.28759,,0.13617,1.0842,0.6022133333333334,0.18059,0.34600000000000003,,0.412047,,,0.31502499999999994,0.69143,0.4362033333333333,0.29281,0.1876,,,,,,,,,0.1104535,0.13851,0.19461499999999998,,,,,,0.7604,0.300995,0.1876,,
1,843,2,2,-0.34649,-0.332755,,0.91925,0.5758300000000001,1.8016666666666667,1.0939,,1.22145,1.71599,,,,,,,,,,,,,,,4.1788,,,0.2471355,,,,0.63274,0.65825,0.411975,,1.0183550000000001,,,0.5758300000000001,,,,,,,,,,,,-0.02662133333333333,-0.08254999999999998,0.08033049999999994,-0.043628,-0.08810666666666671,-0.018771,0.11859499999999995,-0.27388,,,,,
2,18,1,1,,,-0.27158,,-0.32381,-0.52658,,,,,-2.3638,,,,,,-0.016585,,,,0.3613099999999999,,0.54872,-0.0319459999999999,,-0.084175,,0.92044,0.501095,,,,0.041789,,1.0725449999999999,0.066367,1.2707,1.154,-0.30998499999999996,,,,,-0.016585,,,,,,2.2508,0.6623899999999999,,1.0479699999999998,-0.94748,0.69619,0.626295,1.0495050000000001,,0.13089,,0.15546,0.0909475,0.22919699999999996
2,841,2,1,,-0.51146,-0.3131,,,,,,,,-0.17639,,,,,,,,,,,0.59564,,,,,,,0.78328,0.48841,,0.60368,0.60636,,,,,,,,,,,,,,,,,,,,0.24984,0.24984,,,,,,,,,
2,947,1,1,,,,,,,,,,,,,,,,,1.6342,,,0.95958,,,,1.0675,,,,0.991045,,,,,,0.58178,0.98656,,,-0.04338,,,,,,,,,,0.90561,,,,,,0.8696250000000001,,,,,,,,,
1,820,1,1,,,,,,,,,-0.24122,-0.5333100000000001,,-0.37173,,,,0.44238999999999995,0.94578,,,0.12544,0.28702,1.05764,,,1.126,1.3746,,0.80284,-0.19772,,,,,,,,,,0.1005799999999999,,,,,,,0.06951,0.0632945,-0.05478333333333333,,-0.18529,,,,0.1751599999999999,,,0.42375,0.29945,,,,0.75936,-0.060998
0,407,1,2,,0.41684,,,,,,,,,,,,,,0.11735,,,0.33865,1.0261,1.06599,,,,,,1.2877433333333332,0.98188,,1.4097,1.32021,0.5947552,0.9700810000000001,-0.28983,0.310615,0.27374,-0.11377666666666664,,,,-0.46097,0.93468,0.07506033333333333,,,-0.26328,,-0.28688,-0.26918149999999996,0.239805,0.3002933333333333,0.042112,,0.63224,,0.50979,,0.7045549999999999,2.4306,,0.7723949999999999,-0.10985,
1,84,1,1,,0.45151,0.6942833333333333,0.28806,0.55703,0.58139,-0.08717333333333331,0.9765349999999999,0.78505,0.16962,-0.86641,0.22496500000000003,,,0.480655,1.5691640000000002,0.53489,,-0.014118,-0.017439999999999997,2.1132999999999997,1.41319975,0.8547715,1.218942,0.24157149999999994,0.27736133333333335,1.8922427142857143,1.9516900000000001,0.016875,,0.33344,,,1.1575024999999999,-0.29969,,0.604635,0.2338199999999999,0.5503899999999999,0.7031366666666666,0.10321,-0.016332,0.5935549999999999,0.06115,-0.0008349999999999,0.085501,0.84758,0.18068999999999996,0.018533999999999995,0.04620949999999999,0.22128,0.08992866666666666,1.072828,0.5415300000000001,-0.0274,0.37329,0.69428,,,,0.37772,,
1,339,2,1,,-0.13397575,-0.23221666666666665,-0.19780449999999994,,,,-0.10873666666666666,0.13760124999999998,1.1703033333333333,1.0668,,,,,,-0.1396099999999999,0.21832,,0.1156975,0.619415,1.152555,,1.32592,0.970475,1.19261,1.8353,0.88037,0.6178060000000001,0.59377,0.687635,0.559985,0.53996,0.60003,0.48614500000000005,0.8140425,0.20581,-0.094554,0.567495,0.8641,0.5462166666666667,0.40979999999999994,0.18161066666666667,0.3822685,0.84032,,-0.077033,0.068142,,0.38727649999999997,0.0406085,0.09067,0.03476666666666667,-0.13209749999999995,0.50867,,-0.0344835,,,,0.08628999999999998,,-0.019464
2,648,2,1,,,-0.21189,,,0.32435,,-0.147376,0.007946666666666637,-0.14162,,-0.06683866666666667,,-0.19956499999999994,-0.11204,0.1690299999999999,0.0901309999999999,-0.2821599999999999,,0.6953849999999999,1.4215,0.0408209999999999,1.35,,0.7591033333333334,0.8679699999999999,0.7065,1.6878,0.76321,0.7829550000000001,0.8667600000000001,0.556105,0.11848499999999995,,,,,-0.0446493333333333,0.3588699999999999,,,,,-0.0084879999999999,-0.051634,-0.13176,,,,0.14437,0.27258,,0.011236,-0.04547,,,,,0.21587,,,,
1,831,1,1,,,,,,0.82605,,,,,,,,,,1.5844,,,,,,0.98711,,,0.869675,0.7992100000000001,0.4770899999999999,,,,,,,,0.88644,0.6918300000000001,,,,,,,,0.4770899999999999,,,,,,,1.3763,,,0.8461799999999999,,,,,,,,,
3,86,2,1,,,,-0.0120489999999999,-0.11855,0.42375250000000003,0.27144,-0.1404785,-0.079397,0.366974,-0.05512,0.32677533333333336,-0.2,0.09053500000000005,,,,,0.29297074999999995,1.92145,3.11805,2.2496,1.9465,2.4814,3.7484,1.1650734285714286,1.8058333333333332,1.3482,1.03889,0.92377,0.5095,,0.5648366666666668,0.702925,0.6661199999999999,0.08740500000000001,0.014575333333333338,0.05843049999999995,0.16493,0.65829,,0.07096,,0.005179,,,-0.023013,,,0.081924,,,-0.0390655,-0.048072,-0.207825,,,,0.5048,0.023974,,-0.4599899999999999,0.1759
1,877,1,1,,,,,,1.4815666666666667,,,1.42855,,0.21765,-0.17125,0.76564,,,0.0497149999999999,1.1192,0.32371,-0.51595,0.79216,1.5080533333333335,1.6937,,0.420935,2.5245,,,,,,2.86479,,,,0.11453133333333332,,-0.1403125,0.27068,,,1.0838,0.73028,0.253,0.45629,,0.261841,-0.48944,,,,,,,1.1457,0.88054,,,,,,,0.19113,0.0497149999999999
0,250,1,1,0.28381,0.35827,,0.28886,,0.81892,,0.06000766666666666,0.1311015,0.1020799999999999,,,,-0.08638933333333333,,,,0.24595,,4.6934,-0.044322,,1.6127399999999998,1.637975,2.2694666666666667,,1.5913,2.289633333333333,1.272,0.40623616666666673,0.262537,0.064214,0.1765365,,0.479425,1.0545166666666665,0.82271,0.43526,1.2026,0.64224,-0.29168,-0.20586,0.257305,0.304,0.29264825,,0.036449,0.37341499999999994,,,,0.22743999999999998,0.36963,0.022149999999999965,,,,,0.3664775,0.72553,0.6767366666666668,0.3873,0.6952366666666666
2,636,2,2,0.625335,0.19211,,0.16183,0.5508,,,,0.44832,,,0.48558,,1.2309,,,,0.97937,,0.8792200000000001,,,1.2309,1.8062,0.33419,1.5617,,,,-0.094385,1.4778,,,0.95142,1.0213,1.080705,0.59273,0.08147,0.3365146,0.14086499999999996,,1.12146,-0.20851,,0.18512,,0.327195,0.42502,0.22238,,,,,0.26897,0.09195,-0.008204999999999999,,,,,0.366796,0.7006433333333333,0.7014233333333334
0,406,1,1,0.19619,0.29081,0.16213,,0.256365,,0.5118499999999999,,0.26280000000000003,0.1428275,-0.078579,0.7434466666666667,,-0.15124474999999996,0.64127,0.5163800000000001,,-0.30339,0.577695,7.4174,1.1999,2.595992,2.5544675,2.8288333333333333,1.1590500000000001,4.7628,0.61174,0.8946946,0.22345666666666666,0.58791,0.22798250000000003,0.99098,0.41873,0.37559,0.07508000000000002,0.44144333333333335,0.69577,,0.32109,0.1099,0.14396,0.08038,,0.16667,,,,,,,0.48005,,0.48005,0.07243174999999999,0.18484,0.10990000000000001,0.25978,0.0009,,0.6708,0.5606599999999999,,0.30405499999999996
1,98,1,1,0.76946,0.86131,0.376,,0.04081,0.62688,0.62688,0.7420399999999999,0.39657,0.15597,0.3497825,,,-0.076405,0.077825,0.2053199999999999,2.3543,2.0828,,0.11484,3.3722,2.195915,3.1316,1.25305,2.5318,1.32196,,0.63922,0.77597,0.368805,1.33531,,1.15845,0.78662,2.9362333333333335,-0.047615,-0.57817,,2.7224,,2.6987,0.079882,1.8052,0.220745,0.098389,,-0.13124233333333332,0.8633700000000001,0.08673666666666664,,0.65567,0.6875450000000001,0.3821699999999999,0.36640666666666677,,,,0.9154499999999999,2.37995,,,0.1450033333333333,1.1971866666666666
1,94,1,1,-0.205415,-0.10809300000000002,-0.029864499999999974,0.19291,-0.087149,0.06561,,0.11406333333333336,0.1617,,-0.23868,0.116117,0.23972000000000002,0.11735149999999994,,,0.8023,0.1617,,,3.143,2.594333333333333,2.5073,,3.2557,3.3364000000000003,1.318465,1.0019,0.7209899999999999,0.88483,0.7998366666666668,0.53744,0.5614625,0.85528,0.44339766666666663,0.1666285,0.2888364,0.400695,0.5160781666666666,0.13953,,0.3021405,0.388375,0.23808099999999996,,,0.20851,-0.008306,,0.97724,0.53292,1.3254526666666668,2.1032,0.608887,,-0.74253,,0.22083,0.94028,0.286125,1.8642,2.0268,0.114887
1,142,2,1,0.004229,-0.17298499999999994,-0.14087574999999997,-0.22794,-0.16496,0.11414,0.019049,0.00176,0.021023800000000002,-0.20015075000000002,0.11455133333333334,-0.17237,,,,0.43028,0.7612399999999999,0.267272,-0.12297,0.509935,0.91931,0.96255,1.3305,,,1.1177333333333335,1.3824,1.0559933333333333,0.6745479999999999,1.1226666666666667,0.9924420000000002,1.054188,0.7088442857142857,0.659236,0.9418449999999999,,0.361124,0.4274945,0.506225,0.8670333333333334,,0.4455113333333333,0.12870979999999999,0.014315833333333314,0.10549,0.017402333333333336,-0.072336,0.25244999999999995,0.20428949999999993,0.284555,0.09005499999999997,0.043437249999999955,0.15550999999999998,-0.009355,-0.16619,0.036338,-0.1970599999999999,,,-0.47986,0.3310756666666666,-0.02664399999999999,-0.21435
2,119,1,1,-0.24655100000000002,,-0.42815000000000003,-0.39205999999999996,0.11316,-0.26788833333333334,-0.08474,-0.407195,-0.3827475,0.23654966666666666,-0.06239079999999999,-0.4968273999999999,-0.5108,-0.4386199999999999,,,1.226,,,0.84304,1.1655000000000002,,1.0537,1.389,1.0747,1.05063,0.954795,1.054925,0.786,0.882625,1.16085,1.226,1.077,0.2679800000000001,0.53223,0.85236,,,,-0.17321,0.6818175,0.32327425,0.12014,0.46937,,-0.10569,-0.19184,-0.2517875,-0.28108333333333335,-0.37343499999999996,-0.31755749999999994,-0.20720140000000004,-0.15303333333333333,-0.1806636,-0.13673499999999997,-0.2531453333333333,-0.5410699999999999,,,-0.1813625,-0.10258999999999996,0.4670399999999999,0.47868
0,407,1,1,,,0.18522,,,,,0.8992700000000001,,,,0.38881,,,0.6278100000000001,,,,0.55995,,,2.292,1.2430050000000001,,2.292,,,1.0734,1.7166,,0.8019,,,1.7373,0.67502,,,-0.55834,,,-0.29574,,,0.63962,,1.516,,,,,,,,,,,,,,,,,
1,1034,2,1,,,,,,,,,,,,,,,,,,,,,,,2.9709,,,,,0.32253,,1.1189,,,1.4541683333333335,1.5572,0.74368,0.27190475,,,1.7345,1.1072533333333332,1.0676,,0.72748,,,,,,,,,,,,,,,,,,,,
1,233,1,1,0.35065,,,,,,1.7793,,,,,,,1.7852,,,0.90787,,,1.43695,3.5665333333333336,,,4.4705,2.73365,2.7544,,,0.54627,0.62926,1.22945,0.484025,0.9301025,0.896,1.0995333333333335,0.07351499999999996,0.17280999999999996,1.2161,0.40577399999999997,0.33780000000000004,0.36941766666666664,0.5620833333333334,,,0.12835,0.7478100000000001,,0.42325999999999997,0.35657,0.3783099999999999,,0.46031,0.589245,0.6583019999999999,0.6905133333333332,-0.093946,1.3139,0.67372,,,,0.12242,0.377324
2,711,2,1,,-0.06622666666666663,-0.36123,-0.048733,,,0.27569,0.39973,0.36395,0.286184,0.2828466666666667,,,0.251237,1.6664,0.45340400000000003,0.8744299999999999,0.567925,-0.03442,0.6424557500000001,1.9932,0.750368,0.918555,0.48561,0.46414,0.25422,1.791655,1.7618,0.572665,1.25967,1.2967,0.5303325,1.5805,,0.1087099999999999,0.22638933333333333,0.67406,,0.0132889999999999,-0.032034,,0.95315,,0.056227,0.072925,,,,-0.098827,,0.04000579999999998,0.07531,,,,0.28761,0.0932,,-0.20617,,,0.34367,-0.27535
0,610,2,1,,,,,,0.72567,,0.64687,2.2868,,,0.17163499999999998,1.4053,,0.66165,,,,1.1098,,1.3757,2.0504,1.7599,,,1.61215,1.5432000000000001,-0.41195,,,,,,,,,,,,,,1.356,,,,,,,1.292,0.73059,0.35631,,,0.49421,0.5139,,,,,,,,1.4644
2,80,2,2,,-0.037825,,-0.14928999999999995,,,0.040782,0.25855999999999996,0.3887199999999999,0.1516055,0.70315,,,,,-0.030093,-0.1260975,-0.25432,,,-0.15423366666666669,-0.06037550000000001,0.018016666666666663,-0.2914731666666667,0.036916,-0.48241,-0.082928,-0.07422975,0.12197,-0.43988,0.3204205,3.7031,1.8294,1.62065,1.49179,1.9364,1.1683,,1.1726366666666668,,,,-0.39220000000000005,,-0.3164925,-0.47081,-0.6894499999999999,-0.33894,-0.43731,-0.77493,,,,,,,,-0.01463,-0.20148333333333332,-0.23305499999999996,-0.2719296666666666,0.15289,-0.14864749999999993
2,730,2,1,,,0.015105500000000001,0.0422639999999999,,-0.0206333333333333,,,-0.4951899999999999,,,,,-0.037783,,-0.15785,,,,,0.589725,,,,0.68121,,,1.1781533333333334,1.20773,1.2058,0.6469050000000001,1.02569,0.955675,0.94565,1.0924166666666666,0.5997145,0.58401,,0.82844,0.85131,0.8498749999999999,0.349872,-0.21789,-0.2865,,,-0.47518,,,,-0.072088,,-0.16357,-0.18358,,-0.07209000000000004,,,,,,,
2,260,1,1,-0.2222,-0.25769000000000003,-0.153588,0.04988,-0.13229866666666668,-0.053038,,-0.024650000000000005,0.025037000000000004,-0.06605000000000001,-0.230088,-0.19460333333333332,-0.41384,,-0.087344,0.18237,-0.023464,0.14452,,,,0.16344,,2.7825,0.6445153333333333,1.9497,1.2092,0.6113933333333333,,0.6520050000000001,,,0.17764,1.3503566666666666,2.6524,,0.1137595,-0.094442,0.19893,-0.159505,-0.35233,-0.16896499999999998,0.6543749999999999,0.352115,0.55855,0.12243533333333334,-0.06841649999999995,-0.08024633333333327,-0.087344,-0.08379500000000001,0.17527,0.042782,0.054611,-0.23403,,,,0.45918,-0.10864,,0.6673849999999999,-0.12342499999999998,-0.258875
2,244,2,1,0.044873,,,,,0.7764966666666666,,0.578015,0.95538,0.33765666666666666,-0.025475,0.43681,,,,0.6357886666666667,,,,,0.671176,1.1122,0.8930799999999999,0.831775,0.8408200000000001,1.09508,,1.5473,0.50113,,,1.2816366666666668,,0.8307700000000001,,,0.55942,,0.7373,1.1046,1.3935499999999998,0.66796,,,1.41668,1.687,,0.2921,,,0.60565,0.6594175,0.944325,0.48471833333333336,0.32626499999999997,0.537311,,,0.5734899999999999,0.46897,-0.063665,0.57952,
1,53,1,1,0.0897485,0.485455,0.15801499999999996,,-0.30596,1.0917,0.051565,-0.11504499999999995,0.580335,0.77472,,0.53174,0.33466066666666666,,,0.1445133333333333,-0.086122,0.37438,,,3.7691,2.43275,,2.85855,3.2704500000000003,,1.7203833333333334,2.0242999999999998,0.2332199999999999,0.27719,3.25195,0.99455,1.5748275,0.9066033333333334,0.07084666666666661,0.497,0.14644,0.11057499999999998,0.419505,0.260125375,0.19157,0.51554,-0.2851350000000001,0.15569999999999995,-0.23838800000000004,0.30573000000000006,-0.6391899999999999,-0.0995446,,0.22088,-0.13935,0.26639,,-0.0671486,0.7700849999999999,-0.20414,-0.046783,,-0.29902,-0.0305839999999999,0.3257993333333334,1.1858633333333335,1.1950919999999998
1,77,2,1,,0.687835,,,,-0.272945,0.050848000000000004,-0.7979833333333334,-0.58614,,-0.23587750000000002,0.37917000000000006,0.24451499999999998,-0.1261825,1.6078,0.7862005,0.22080833333333336,0.28838949999999997,,,,1.0419,1.2950666666666666,0.792215,,0.320165,0.6283066666666667,1.0419,,0.75743,,,,,1.3172733333333333,1.5048499999999998,1.2022666666666666,1.3369499999999999,1.2577733333333334,0.46088,0.97834,0.92993,,0.91176,,0.42986,1.2113,,,,0.30655,0.83005,1.03053,1.04793,1.2063333333333333,0.468144,1.289275,0.9127533333333333,,1.29,,0.5214,
0,310,1,1,0.272575,0.81333,,1.1164,0.64112,0.27602,-0.27507,0.02458500000000005,0.050989,0.19182266666666667,-0.395625,,0.096913,0.18187,-0.10974500000000001,,,,,1.2117200000000001,1.516,2.286582,1.4999025,1.732726,,3.2106,0.935045,1.3912133333333336,,0.9136166666666666,0.553837,0.8707449999999999,0.84778,1.085455,1.1539533333333332,0.449613,0.8920614285714287,0.483825,1.5596,0.9746275,0.29439,0.70311,0.8826799999999999,0.91896,0.163043,1.4046,,0.847775,,0.45742,,-0.14113099999999998,0.74445,-0.252115,-0.27201333333333333,,,0.1267599999999999,,0.673275,0.032619,,-0.3416599999999999
0,89,2,1,-0.18336,,-0.23314,0.314402,-0.175365,-0.39936,-0.28114,-0.2335855,-0.19403,-0.06203250000000003,,,0.50818,0.3944,,0.27529,0.3529233333333333,,0.8441700000000001,,3.6996625,2.704883333333333,3.923791666666667,2.2041333333333335,2.1024599999999998,3.2512266666666663,2.262825,0.40151200000000004,2.3783666666666665,1.2957,0.9348460000000001,0.872635,0.958835,0.4179575,-0.050033,0.49929,0.4992899999999999,0.4392925,0.5160020000000001,0.4492925,-0.006773333333333335,0.59529,0.29618500000000003,,0.43825700000000006,0.79973,0.93661,0.28774,0.5472899999999999,0.47321333333333326,0.18107,0.6432899999999999,,0.5206233333333333,0.34344,,0.87084,1.2868,,,0.46018,-0.23714249999999998,0.49215499999999995
1,189,2,1,,,0.33108,,0.3915235,0.023209,0.0538345,0.10864,0.30851,,0.0780135,0.011119999999999998,0.27412333333333333,0.23919999999999997,0.16183,,-0.075115,0.702625,0.68610675,,1.990475,0.71632,3.0003,3.55965,1.9091073333333333,3.355,2.2379,0.20052,,,,,-0.16216,1.02179,,0.7754166666666666,0.91779,0.4971,,,0.055447,,,0.78079,0.819806,0.34397,1.20147,1.9897,0.204545,,0.069954,2.0364,1.394906,1.075755,0.11669800000000001,0.10703,-0.10359133333333333,,,0.084461,-0.0130585,0.1207265,-0.38567
1,137,1,1,0.51998,0.53959,-0.27101,,,0.2388835,0.24214999999999995,0.42518666666666666,0.851715,0.43335999999999997,0.30861,0.39087025,0.50363,,0.21273,0.098334,,0.51507,1.4482,,1.9745,1.883,1.4646,1.6149,,1.4286,1.3436333333333332,0.82068,0.271567,1.7424,1.33955,1.1802066666666666,1.4139499999999998,1.4875,1.1181133333333333,0.6409100000000001,0.72263,0.9459866666666666,1.5446499999999999,2.1837,,0.94489,1.740795,,0.70955,0.48184333333333335,0.023157,0.612148,0.38923499999999994,0.4072075,0.3075199999999999,0.60387,0.21927,0.82068,0.62675,,0.36145499999999997,0.6212933333333334,1.3927,0.9743,0.97106,1.2790925,1.0701833333333335
0,352,1,1,-0.34625,-0.55195,-0.16182,,,,-0.19729,,,0.33943,,-0.64652,0.28031999999999996,0.15263999999999997,0.33234,,,0.6720233333333333,,,0.8808799999999999,,1.61858,,1.7321,1.9815,1.8952,1.46369,0.27559100000000003,0.5593199999999999,,1.0818,0.7532,1.58015,1.2923,1.9980499999999999,0.623155,0.33824750000000003,0.088804,0.18811,0.008414,0.23067,,-0.28241,-0.36989,,0.07225333333333334,-0.32969,-0.18547,-0.51412,-0.44082,-0.1988633333333333,-0.26349,-0.50466,-0.27768,,-0.190196,-0.4952,,,,,0.34179
1,718,1,1,2.5342,,,,-0.10489399999999995,,,0.27445,-0.14414,-0.33054,-0.078733,0.159995,,,,,,0.24175,0.08150725,-0.543105,,,,0.9077833333333333,0.292435,,0.7944100000000001,0.166533,3.283,,3.24055,,,0.2744486666666666,0.872895,1.631575,0.47066299999999994,-0.098354,1.3111000000000002,,0.0847769999999999,,,,0.15999,0.25265,-0.06303679999999998,-0.10162359999999997,0.14037,0.017193333333333366,0.41507,0.199236,0.11094,,,0.5862040000000001,0.6865,0.38890533333333327,,,,0.54588,0.92849
1,843,2,1,-0.17772,,,,,,0.51108,,,,,0.33642,0.44631999999999994,0.31484,,,,,,,,,3.6117,4.4319,,3.17205,,1.2764,-0.31018499999999993,,,,,,-0.16203,,,2.2046,,,,,0.73675,0.510095,,,,0.4679,,-0.16791,-0.04918799999999995,,-0.20716,-0.37004,-0.38476,,-0.292525,,,,-0.43872,-0.28859999999999997,
2,45,2,1,,,,,,,,,,,,,,,,,,,,,,,,,1.5294,1.6906,,1.3287,,0.47988,,,,1.8122999999999998,,1.1543,,,0.2134,0.7208574999999999,1.124685,,,,,,,,,,,,,,,,,,,,,,
